Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Aaron Banks,G,64,100%,0,0%,4,14%
Jake Brendel,C,64,100%,0,0%,4,14%
Trent Williams,T,64,100%,0,0%,0,0%
Brock Purdy,QB,64,100%,0,0%,0,0%
Mike McGlinchey,T,64,100%,0,0%,0,0%
Brandon Aiyuk,WR,62,97%,0,0%,0,0%
Christian McCaffrey,RB,57,89%,0,0%,1,4%
George Kittle,TE,54,84%,0,0%,1,4%
Jauan Jennings,WR,54,84%,0,0%,0,0%
Daniel Brunskill,C,36,56%,0,0%,4,14%
Kyle Juszczyk,FB,33,52%,0,0%,10,36%
Spencer Burford,G,28,44%,0,0%,4,14%
Ray-Ray McCloud,WR,27,42%,0,0%,11,39%
Tyler Kroft,TE,14,22%,0,0%,3,11%
Jordan Mason,RB,7,11%,0,0%,20,71%
Charlie Woerner,TE,6,9%,0,0%,24,86%
Willie Snead,WR,3,5%,0,0%,17,61%
Danny Gray,WR,2,3%,0,0%,8,29%
Ross Dwelley,TE,1,2%,0,0%,21,75%
Deommodore Lenoir,CB,0,0%,64,100%,6,21%
Talanoa Hufanga,SS,0,0%,64,100%,5,18%
Fred Warner,LB,0,0%,64,100%,4,14%
Dre Greenlaw,LB,0,0%,64,100%,1,4%
Tashaun Gipson,FS,0,0%,64,100%,1,4%
Nick Bosa,DE,0,0%,51,80%,0,0%
Charvarius Ward,CB,0,0%,50,78%,2,7%
Arik Armstead,DT,0,0%,47,73%,0,0%
Jimmie Ward,FS,0,0%,42,66%,2,7%
Samson Ebukam,DE,0,0%,37,58%,0,0%
Charles Omenihu,DE,0,0%,34,53%,3,11%
Kerry Hyder,DE,0,0%,23,36%,3,11%
Azeez Al-Shaair,LB,0,0%,22,34%,2,7%
Akeem Spence,DT,0,0%,20,31%,0,0%
T.Y. McGill,DT,0,0%,16,25%,3,11%
Drake Jackson,DE,0,0%,15,23%,3,11%
Jackrabbit Jenkins,CB,0,0%,14,22%,14,50%
Jordan Willis,DE,0,0%,13,20%,14,50%
George Odum,FS,0,0%,0,0%,24,86%
Oren Burks,LB,0,0%,0,0%,24,86%
Demetrius Flannigan-Fowles,LB,0,0%,0,0%,20,71%
Taybor Pepper,LS,0,0%,0,0%,10,36%
Mitch Wishnowsky,P,0,0%,0,0%,10,36%
Ambry Thomas,CB,0,0%,0,0%,9,32%
Robbie Gould,K,0,0%,0,0%,8,29%
Jaylon Moore,T,0,0%,0,0%,4,14%
Colton McKivitz,T,0,0%,0,0%,4,14%
