0,1
Game Info,Game Info
Won Toss,Steelers
Won OT Toss,Falcons
Roof,outdoors
Surface,grass
Duration,3:14
Attendance,63609
Weather,"65 degrees, relative humidity 67%, wind 9 mph"
Vegas Line,Atlanta Falcons -1.5
Over/Under,39.5 (under)
