Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
2,14:05,1,10,SDG 47,6,0,Philip Rivers pass complete short right to Steve Johnson for 13 yards (tackle by Ron Parker),2.060,2.920
2,13:30,1,10,KAN 40,6,0,Philip Rivers pass incomplete deep right intended for Ladarius Green,2.920,2.370
2,13:24,2,10,KAN 40,6,0,Philip Rivers pass complete short left to Steve Johnson for 3 yards (tackle by Eric Berry),2.370,2.080
2,12:42,3,7,KAN 37,6,0,Philip Rivers for 3 yards (tackle by Derrick Johnson),2.080,1.080
2,12:15,4,4,KAN 34,6,3,Josh Lambo 52 yard field goal good,1.080,3.000
2,12:15,,,SDG 35,6,3,"Josh Lambo kicks off 65 yards, touchback",0.000,-0.280
2,12:09,1,10,KAN 20,6,3,Alex Smith pass incomplete short middle intended for Jeremy Maclin,0.280,-0.270
2,12:04,2,10,KAN 20,6,3,Alex Smith pass complete short right to Travis Kelce for 5 yards (tackle by Melvin Ingram),-0.270,-0.300
2,11:17,3,5,KAN 25,6,3,Alex Smith pass complete short right to Demetrius Harris for 25 yards (tackle by Manti Te'o),-0.300,2.260
2,10:40,1,10,,6,3,Charcandrick West middle for 3 yards (tackle by Ryan Carrethers),2.260,2.120
2,10:01,2,7,SDG 47,6,3,Charcandrick West left tackle for 4 yards (tackle by Jeremiah Attaochu and Denzel Perryman),2.120,1.950
2,9:15,3,3,SDG 43,6,3,"Alex Smith for 23 yards. Penalty on KAN: Illegal Shift, 5 yards (no play)",1.950,1.290
2,8:42,3,8,SDG 48,6,3,Alex Smith pass complete short left to Jeremy Maclin for 10 yards (tackle by Jason Verrett),1.290,3.050
2,7:57,1,10,SDG 38,6,3,Alex Smith pass complete deep left to Albert Wilson for 27 yards (tackle by Jahleel Addae),3.050,4.840
2,7:29,1,10,SDG 11,6,3,Charcandrick West left guard for no gain (tackle by Kendall Reyes),4.840,4.140
2,6:45,2,10,SDG 11,6,3,Alex Smith pass complete short right to Demetrius Harris for 1 yard (tackle by Manti Te'o),4.140,3.300
2,6:02,3,9,SDG 10,6,3,Alex Smith pass incomplete short right intended for Travis Kelce,3.300,2.760
2,5:58,4,9,SDG 10,9,3,Cairo Santos 28 yard field goal good,2.760,3.000
2,5:58,,,KAN 35,9,3,"Cairo Santos kicks off 65 yards, touchback",0.000,-0.280
2,5:53,1,10,SDG 20,9,3,Melvin Gordon left guard for 2 yards (tackle by Derrick Johnson and Dontari Poe),0.280,0.000
2,5:18,2,8,SDG 22,9,3,Philip Rivers pass complete short middle to Steve Johnson for 13 yards (tackle by Eric Berry and Husain Abdullah),0.000,1.270
2,4:48,1,10,SDG 35,9,3,Philip Rivers pass complete short middle to Melvin Gordon for 12 yards (tackle by Josh Mauga),1.270,2.060
2,4:15,1,10,SDG 47,9,3,Philip Rivers pass complete short middle to Javontee Herndon for 9 yards (tackle by Derrick Johnson and Husain Abdullah),2.060,2.730
2,3:35,2,1,KAN 44,9,3,Danny Woodhead middle for 2 yards (tackle by Derrick Johnson),2.730,2.790
2,3:02,1,10,KAN 42,9,3,Philip Rivers pass complete short left to Javontee Herndon for -1 yards (tackle by Ron Parker),2.790,2.110
2,2:30,2,11,KAN 43,9,3,Philip Rivers pass incomplete short middle intended for Ladarius Green (defended by Derrick Johnson),2.110,1.420
2,2:30,3,11,KAN 43,9,3,Philip Rivers pass incomplete deep right intended for Tyrell Williams,1.420,0.400
2,2:23,4,11,KAN 43,9,3,"Penalty on Mike Scifres: Delay of Game, 5 yards (no play)",0.400,0.070
2,2:23,4,16,KAN 48,9,3,"Mike Scifres punts 34 yards, fair catch by Jeremy Maclin",0.070,0.280
2,2:17,1,10,KAN 14,9,3,Alex Smith for 3 yards (tackle by Corey Liuget),-0.280,-0.370
2,2:00,2,7,KAN 17,9,3,Charcandrick West middle for 1 yard (tackle by Corey Liuget),-0.370,-0.920
2,1:26,3,6,KAN 18,9,3,Alex Smith middle for 10 yards (tackle by Jahleel Addae),-0.920,-0.920
2,1:21,3,6,KAN 18,9,3,Timeout #2 by Kansas City Chiefs,-0.920,0.810
2,1:21,1,10,KAN 28,9,3,Alex Smith pass complete short right to Travis Kelce for 16 yards (tackle by Jimmy Wilson),0.810,1.860
2,0:56,1,10,KAN 44,9,3,Alex Smith pass complete deep right to Albert Wilson for 23 yards (tackle by Jahleel Addae),1.860,3.380
2,0:49,1,10,SDG 33,9,3,Alex Smith middle for 4 yards (tackle by Jeremiah Attaochu),3.380,3.380
2,0:22,2,6,SDG 29,9,3,Alex Smith pass complete short right to Chris Conley for 17 yards (tackle by Patrick Robinson and Jimmy Wilson),3.380,3.380
2,0:16,2,6,SDG 29,9,3,Timeout #3 by Kansas City Chiefs,3.380,3.380
2,0:16,2,6,SDG 29,9,3,Timeout #1 by Los Angeles Chargers,3.380,4.780
2,0:16,1,10,SDG 12,9,3,Alex Smith pass incomplete short left intended for Jeremy Maclin,4.780,4.780
2,0:11,1,10,SDG 12,9,3,Timeout #2 by Los Angeles Chargers,4.780,4.100
2,0:11,2,10,SDG 12,9,3,"Alex Smith pass incomplete short middle intended for Travis Kelce. Penalty on Manti Te'o: Unnecessary Roughness, 6 yards (no play)",4.100,4.100
2,0:06,2,10,SDG 12,9,3,Timeout #3 by Los Angeles Chargers,4.100,5.830
2,0:06,1,6,SDG 6,12,3,Cairo Santos 24 yard field goal good,5.830,3.000
2,0:06,,,KAN 35,12,3,Cairo Santos kicks off 37 yards,0.000,-0.870
2,0:02,1,10,SDG 29,12,3,Philip Rivers kneels for -1 yards,0.870,0.190
Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 35,12,3,"Cairo Santos kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,SDG 20,12,3,"Philip Rivers pass incomplete. Penalty on King Dunlap: Offensive Holding, 10 yards (no play)",0.280,-0.760
3,14:56,1,20,SDG 10,12,3,Philip Rivers pass complete short left to Javontee Herndon for 9 yards (tackle by Eric Berry),-0.760,-0.460
3,14:15,2,11,SDG 19,12,3,Philip Rivers sacked by Tamba Hali for -7 yards,-0.460,-2.360
3,13:36,3,18,SDG 12,12,3,Philip Rivers pass complete short right to Javontee Herndon for 10 yards (tackle by Derrick Johnson),-2.360,-1.900
3,13:22,4,8,SDG 22,12,3,"Mike Scifres punts 52 yards, returned by Jeremy Maclin for 2 yards (tackle by Nick Dzubnar)",-1.900,-0.810
3,13:10,1,10,KAN 28,12,3,Alex Smith pass complete short right to Jason Avant for 20 yards (tackle by Patrick Robinson),0.810,2.130
3,12:44,1,10,KAN 48,12,3,Charcandrick West left guard for -2 yards (tackle by Jeremiah Attaochu),2.130,1.310
3,12:02,2,12,KAN 46,12,3,Alex Smith pass complete short left to Travis Kelce for 9 yards (tackle by Melvin Ingram),1.310,1.820
3,11:23,3,3,SDG 45,12,3,Alex Smith pass complete short right to Charcandrick West for 1 yard (tackle by Jason Verrett),1.820,0.330
3,10:47,4,2,SDG 44,12,3,"Dustin Colquitt punts 38 yards, fair catch by Javontee Herndon",0.330,0.380
3,10:40,1,10,SDG 6,12,3,Melvin Gordon middle for 8 yards (tackle by Husain Abdullah),-0.380,-0.170
3,10:16,2,2,SDG 14,12,3,Melvin Gordon left guard for no gain (tackle by Tamba Hali),-0.170,-0.480
3,9:36,3,2,SDG 14,12,3,Philip Rivers pass complete short right to Javontee Herndon for 10 yards (tackle by Tyvon Branch and Marcus Peters),-0.480,0.540
3,9:03,1,10,SDG 24,12,3,Philip Rivers sacked by Tamba Hali for -13 yards,0.540,-1.730
3,8:17,2,23,SDG 11,12,3,Philip Rivers pass incomplete deep middle intended for Antonio Gates,-1.730,-2.940
3,8:11,3,23,SDG 11,12,3,Philip Rivers pass incomplete deep right intended for Javontee Herndon (defended by Marcus Peters),-2.940,-2.490
3,8:03,4,23,SDG 11,12,3,"Mike Scifres punts 48 yards, fair catch by Jeremy Maclin. Penalty on Steven Nelson: Offensive Holding, 10 yards",-2.490,-1.000
3,7:57,1,10,KAN 31,12,3,"Alex Smith pass incomplete short right intended for Jeremy Maclin. Penalty on Patrick Robinson: Defensive Holding, 5 yards (no play)",1.000,1.330
3,7:52,1,10,KAN 36,12,3,Spencer Ware middle for 2 yards (tackle by Jeremiah Attaochu and Denzel Perryman),1.330,1.060
3,7:05,2,8,KAN 38,12,3,Spencer Ware right tackle for 9 yards (tackle by Manti Te'o and Eric Weddle),1.060,2.060
3,6:35,1,10,KAN 47,12,3,Spencer Ware middle for 2 yards (tackle by Melvin Ingram),2.060,1.790
3,5:46,2,8,KAN 49,12,3,Alex Smith for 4 yards (tackle by Melvin Ingram),1.790,1.620
3,5:08,3,4,SDG 47,12,3,Alex Smith sacked by Corey Liuget for -6 yards,1.620,-0.260
3,4:33,4,10,KAN 47,12,3,"Dustin Colquitt punts 42 yards, fair catch by Javontee Herndon",-0.260,0.370
3,4:25,1,10,SDG 11,12,3,Philip Rivers pass complete short right to Steve Johnson for 9 yards (tackle by Josh Mauga),-0.370,0.360
3,4:05,2,1,SDG 20,12,3,Danny Woodhead middle for 3 yards (tackle by Derrick Johnson and Jaye Howard),0.360,0.480
3,3:35,1,10,SDG 23,18,3,"Philip Rivers pass incomplete short right intended for Danny Woodhead is intercepted by Justin Houston at SDG-17 and returned for 17 yards, touchdown",0.480,-7.000
3,3:27,,,SDG 23,19,3,Cairo Santos kicks extra point good,0.000,0.000
3,3:27,,,KAN 35,19,3,"Cairo Santos kicks off 65 yards, touchback",0.000,-0.280
3,3:27,1,10,SDG 20,19,3,Philip Rivers pass complete short middle to Steve Johnson for 7 yards (tackle by Eric Berry),0.280,0.680
3,2:46,2,3,SDG 27,19,3,Philip Rivers pass complete short right to Steve Johnson for 4 yards (tackle by Marcus Peters),0.680,1.000
3,2:07,1,10,SDG 31,19,3,Philip Rivers for 5 yards (tackle by Josh Mauga),1.000,1.140
3,1:39,2,5,SDG 36,19,3,Danny Woodhead left tackle for -3 yards (tackle by Dontari Poe and Jaye Howard),1.140,0.040
3,1:00,3,8,SDG 33,19,3,Philip Rivers pass incomplete deep right intended for Dontrelle Inman,0.040,-1.180
3,0:52,4,8,SDG 33,19,3,"Mike Scifres punts 57 yards, returned by Jeremy Maclin for 11 yards (tackle by Joe Mays)",-1.180,-0.340
3,0:36,1,10,KAN 21,19,3,Alex Smith middle for 3 yards (tackle by Eric Weddle),0.340,0.210
Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,KAN 24,19,3,Alex Smith sacked by Denzel Perryman for -14 yards,0.210,-2.710
4,14:17,3,21,KAN 10,19,3,Alex Smith pass complete short left to Spencer Ware for 5 yards. Penalty on Jeremy Maclin: Offensive Pass Interference (Declined),-2.710,-2.440
4,13:57,4,16,KAN 15,19,3,"Dustin Colquitt punts 41 yards, muffed catch by Javontee Herndon, recovered by Jamell Fleming and returned for no gain",-2.440,2.650
4,13:45,1,10,SDG 44,19,3,Alex Smith sacked by Manti Te'o and Jeremiah Attaochu for -1 yards,2.650,1.980
4,13:07,2,11,SDG 45,19,3,Spencer Ware middle for 1 yard (tackle by Denzel Perryman),1.980,1.420
4,12:23,3,10,SDG 44,19,3,Alex Smith pass incomplete short right intended for Travis Kelce,1.420,0.330
4,12:19,4,10,SDG 44,19,3,Dustin Colquitt punts 43 yards,0.330,0.380
4,12:09,1,10,SDG 1,19,3,Melvin Gordon right guard for no gain (tackle by Tamba Hali),-0.380,-0.780
4,11:33,2,10,SDG 1,19,3,Philip Rivers pass incomplete short left intended for Steve Johnson (defended by Ron Parker),-0.780,-1.420
4,11:30,3,10,SDG 1,19,3,Philip Rivers pass complete short middle to Dontrelle Inman for 27 yards (tackle by Eric Berry),-1.420,0.810
4,10:55,1,10,SDG 28,19,3,"Philip Rivers pass incomplete deep left intended for Steve Johnson. Penalty on Sean Smith: Illegal Contact, 5 yards (no play)",0.810,1.140
4,10:50,1,10,SDG 33,19,3,Philip Rivers pass complete short left to Danny Woodhead for 9 yards (tackle by Derrick Johnson),1.140,1.810
4,10:40,2,1,SDG 42,19,3,Danny Woodhead middle for 5 yards (tackle by Derrick Johnson),1.810,2.060
4,10:11,1,10,SDG 47,19,3,Philip Rivers pass incomplete short right intended for Antonio Gates,2.060,1.520
4,10:07,2,10,SDG 47,19,3,Philip Rivers pass incomplete short left intended for Javontee Herndon,1.520,0.830
4,10:03,3,10,SDG 47,19,3,Philip Rivers pass incomplete short middle intended for Dontrelle Inman,0.830,-0.260
4,9:57,4,10,SDG 47,19,3,"Mike Scifres punts 40 yards, fair catch by Jeremy Maclin. Penalty on Mike Windt: Offensive Holding, 10 yards",-0.260,-0.480
4,9:50,1,10,KAN 23,19,3,Spencer Ware right guard for 52 yards (tackle by Jason Verrett),0.480,3.910
4,8:57,1,10,SDG 25,19,3,Alex Smith pass complete short right to Jeremy Maclin for 9 yards (tackle by Jason Verrett),3.910,4.750
4,8:18,2,1,SDG 16,19,3,Alex Smith pass complete short right to Albert Wilson for 7 yards (tackle by Patrick Robinson),4.750,5.140
4,7:44,1,9,SDG 9,19,3,Spencer Ware middle for no gain (tackle by Melvin Ingram),5.140,4.380
4,7:04,2,9,SDG 9,19,3,Spencer Ware middle for 3 yards (tackle by Corey Liuget and Eric Weddle),4.380,4.040
4,6:18,3,6,SDG 6,19,3,"Alex Smith pass incomplete short middle intended for Jason Avant. Penalty on Brandon Flowers: Defensive Holding, 3 yards, Penalty on Melvin Ingram: Defensive Offside (Declined) (no play)",4.040,6.510
4,6:11,1,3,SDG 3,25,3,"Spencer Ware right tackle for 3 yards, touchdown",6.510,7.000
4,6:11,,,SDG 3,26,3,Cairo Santos kicks extra point good,0.000,0.000
4,6:11,,,KAN 35,26,3,"Cairo Santos kicks off 68 yards, returned by Javontee Herndon for 18 yards (tackle by D.J. Alexander)",0.000,0.220
4,6:04,1,10,SDG 15,26,3,Philip Rivers pass complete short left to Antonio Gates for 6 yards (tackle by Eric Berry),-0.220,0.210
4,5:43,2,4,SDG 21,26,3,Danny Woodhead middle for -2 yards (tackle by Tamba Hali and Derrick Johnson),0.210,-0.880
4,5:05,3,6,SDG 19,26,3,Philip Rivers pass complete short right to Steve Johnson for 5 yards (tackle by Ron Parker),-0.880,-1.770
,,,,,,,"KAN challenged the first down ruling, and the original play was overturned.",,
4,4:19,4,1,SDG 24,26,3,Melvin Gordon right guard for no gain (tackle by Eric Berry),-1.770,-3.970
4,4:13,1,10,SDG 24,26,3,Spencer Ware left tackle for 20 yards (tackle by Jimmy Wilson),3.970,6.280
4,3:24,1,4,SDG 4,26,3,Spencer Ware middle for 1 yard (tackle by Joe Mays and Kendall Reyes),6.280,5.530
4,2:38,2,3,SDG 3,32,3,"Spencer Ware left end for 3 yards, touchdown",5.530,7.000
4,2:38,,,SDG 3,33,3,Cairo Santos kicks extra point good,0.000,0.000
4,2:38,,,KAN 35,33,3,"Cairo Santos kicks off 65 yards, touchback",0.000,5.530
4,2:32,2,3,SDG 3,33,3,Timeout #1 by Kansas City Chiefs,5.530,-0.280
4,2:32,1,10,SDG 20,33,3,Melvin Gordon middle for no gain (tackle by Rakeem Nunez-Roches),0.280,-0.270
4,2:00,2,10,SDG 20,33,3,Melvin Gordon left end for 10 yards (tackle by Marcus Cooper),-0.270,0.940
4,1:54,1,10,SDG 30,33,3,Melvin Gordon left end for 1 yard (tackle by Tyvon Branch),0.940,0.530
4,1:15,2,9,SDG 31,33,3,Melvin Gordon middle for 6 yards (tackle by Tyvon Branch and D.J. Alexander),0.530,0.630
4,0:37,3,3,SDG 37,33,3,Melvin Gordon middle for 1 yard (tackle by D.J. Alexander),0.630,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
