Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyler Conklin,MIN,5,5,40,0,4,9,1.8,31,6.2,1.8,0,,0,0.0,0,100.0
Irv Smith Jr.,MIN,4,4,63,1,3,43,10.8,20,5.0,10.8,0,,0,0.0,0,158.3
Justin Jefferson,MIN,8,4,39,0,2,22,5.5,17,4.3,10.5,1,4.0,0,0.0,0,64.1
Adam Thielen,MIN,4,3,39,0,3,30,10.0,9,3.0,11.0,0,,0,0.0,0,105.2
C.J. Ham,MIN,3,3,22,0,1,6,2.0,16,5.3,2.0,0,,0,0.0,0,97.2
Dalvin Cook,MIN,4,2,8,0,0,-8,-4.0,16,8.0,-2.5,0,,1,25.0,0,56.2
Ameer Abdullah,MIN,2,2,10,0,1,0,0.0,10,5.0,0.0,0,,0,0.0,0,87.5
Mike Boone,MIN,1,1,4,0,,-3,-3.0,7,7.0,-3.0,0,,0,0.0,0,83.3
Chad Beebe,MIN,3,0,0,0,,0,,0,,4.3,0,,1,33.3,0,39.6
Tajae Sharpe,MIN,1,0,0,0,,0,,0,,48.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Antonio Brown,TAM,5,5,49,0,2,15,3.0,34,6.8,3.0,0,,0,0.0,0,107.5
Mike Evans,TAM,5,3,56,0,2,52,17.3,4,1.3,12.0,0,,1,20.0,0,98.7
Chris Godwin,TAM,3,2,25,0,2,18,9.0,7,3.5,13.3,0,,0,0.0,0,92.4
Ronald Jones II,TAM,2,1,4,0,0,-1,-1.0,5,5.0,6.5,0,,0,0.0,0,56.2
LeSean McCoy,TAM,1,1,3,0,0,-4,-4.0,7,7.0,-4.0,0,,0,0.0,0,79.2
Scott Miller,TAM,2,1,48,1,1,48,48.0,0,0.0,26.0,0,,0,0.0,0,135.4
Rob Gronkowski,TAM,2,1,2,1,1,2,2.0,0,0.0,15.5,0,,0,0.0,0,95.8
Cameron Brate,TAM,1,1,9,0,,9,9.0,0,0.0,9.0,0,,0,0.0,0,104.2
Antony Auclair,TAM,1,0,0,0,,0,,0,,12.0,0,,0,0.0,0,39.6
