Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Cameron Dantzler,MIN,0,8,4,50.0%,51,12.8,6.4,0,70.3,13.8,41,10,0,0,0,0.0,0,3,1,25.0%
Chris Jones,MIN,0,4,4,100.0%,68,17.0,17.0,1,158.3,14.0,56,12,0,0,0,0.0,0,3,0,0.0%
Todd Davis,MIN,0,4,3,75.0%,28,9.3,7.0,0,93.7,4.8,5,23,2,0,0,0.0,0,7,1,12.5%
Eric Wilson,MIN,0,3,2,66.7%,13,6.5,4.3,1,115.3,3.3,6,7,4,0,1,0.0,1,5,1,16.7%
Harrison Smith,MIN,0,2,2,100.0%,20,10.0,10.0,0,108.3,8.0,16,4,2,0,0,0.0,0,6,0,0.0%
Jeff Gladney,MIN,0,4,2,50.0%,25,12.5,6.3,0,69.8,6.8,21,4,1,0,0,0.0,0,5,2,28.6%
Jordan Brailford,MIN,0,0,0,,,,,,,,,,1,0,1,0.0,1,0,1,100.0%
Armon Watts,MIN,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Ifeadi Odenigbo,MIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
D.J. Wonnum,MIN,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%
Anthony Harris,MIN,0,1,0,0.0%,,,0.0,,39.6,29.0,,,0,0,0,0.0,0,3,0,0.0%
Troy Dye,MIN,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Devin White,TAM,0,9,8,88.9%,65,8.1,7.2,1,133.8,3.2,31,34,2,0,0,0.0,0,9,1,10.0%
Sean Murphy-Bunting,TAM,0,8,7,87.5%,90,12.9,11.3,0,113.5,11.9,64,26,0,0,0,0.0,0,5,1,16.7%
Lavonte David,TAM,0,7,4,57.1%,21,5.3,3.0,0,62.2,1.7,9,12,1,0,0,0.0,0,9,0,0.0%
Shaquil Barrett,TAM,0,2,2,100.0%,23,11.5,11.5,0,114.6,2.5,5,18,8,2,1,2.0,5,4,1,20.0%
Antoine Winfield Jr.,TAM,0,2,2,100.0%,37,18.5,18.5,0,118.7,17.5,35,2,3,1,1,1.0,3,12,0,0.0%
Anthony Nelson,TAM,0,2,2,100.0%,21,10.5,10.5,0,110.4,-4.0,-8,29,3,0,1,0.0,1,2,1,33.3%
Carlton Davis,TAM,0,5,2,40.0%,7,3.5,1.4,0,47.9,9.2,2,5,1,0,0,0.0,0,6,1,14.3%
Ndamukong Suh,TAM,0,0,0,,,,,,,,,,0,5,2,1.0,8,6,0,0.0%
Steve McLendon,TAM,0,0,0,,,,,,,,,,0,2,0,0.0,2,1,0,0.0%
Jason Pierre-Paul,TAM,0,0,0,,,,,,,,,,3,1,0,1.0,2,2,1,33.3%
William Gholston,TAM,0,0,0,,,,,,,,,,0,0,1,0.0,1,5,0,0.0%
Rakeem Nunez-Roches,TAM,0,0,0,,,,,,,,,,0,0,1,0.0,1,5,0,0.0%
Pat O'Connor,TAM,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,2,66.7%
Mike Edwards,TAM,0,2,0,0.0%,,,0.0,,39.6,26.5,,,0,0,0,0.0,0,2,0,0.0%
Jordan Whitehead,TAM,0,0,0,,,,,,,,,,1,0,0,0.0,0,5,0,0.0%
