Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr
Jimmy Garoppolo,SFO,21,25,235,11,39.3,162,6.5,104,5.0,4.2,131,6.2,0,0.0%,0,0.0%,3,7,2,0,5,17.9%,0,
Christian McCaffrey,SFO,1,1,34,1,100.0,31,31.0,31,31.0,31.0,3,3.0,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,
Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr
Matthew Stafford,LAR,22,33,187,11,31.4,138,4.2,88,4.0,2.7,99,4.5,1,3.2%,5,16.1%,2,9,3,0,5,13.9%,1,1.0
