#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:53,SDG 29,3,2:06,2,Punt
2,1,7:37,SDG 4,3,1:21,-2,Punt
3,1,2:56,SDG 5,4,1:39,39,Punt
4,2,14:23,SDG 25,2,0:51,24,Interception
5,2,12:57,SDG 29,4,2:08,24,Punt
6,2,4:47,SDG 27,6,1:03,28,Punt
7,3,15:00,SDG 25,3,1:39,-9,Punt
8,3,9:42,SDG 26,13,6:21,74,Touchdown
9,3,1:56,PHI 43,7,3:08,43,Touchdown
10,4,13:29,PHI 14,6,4:08,-1,Field Goal
11,4,8:12,SDG 21,2,0:46,-1,Interception
12,4,6:24,SDG 23,3,1:42,9,Punt
13,4,3:29,PHI 30,4,1:04,8,Blocked FG
14,4,2:25,SDG 32,5,0:51,50,Fumble
