0,1
Game Info,Game Info
Won Toss,Saints
Roof,outdoors
Surface,grass
Duration,3:36
Attendance,66689
Weather,"89 degrees, relative humidity 57%, wind 2 mph, wind chill 0"
Vegas Line,New Orleans Saints -6.5
Over/Under,48.0 (over)
