Quarter,Time,Down,ToGo,Location,STL,WAS,Detail,EPB,EPA
1,5:01,1,18,WAS 38,7,0,Danny Wuerffel pass complete to Rock Cartwright for 7 yards (tackle by Brian Young and Tommy Polley),1.470,1.320
1,4:21,2,11,WAS 45,7,0,"Danny Wuerffel pass complete to Rod Gardner for 33 yards (tackle by Dre' Bly). Rod Gardner fumbles (forced by Dre' Bly), recovered by Rod Gardner at STL-22",1.320,4.110
1,3:36,1,10,STL 22,7,0,Danny Wuerffel pass incomplete intended for Chris Doering,4.110,3.560
1,3:33,2,10,STL 22,7,0,Danny Wuerffel pass incomplete,3.560,2.870
1,3:30,3,10,STL 22,7,0,--,2.870,1.990
1,3:24,4,10,STL 22,7,0,James Tuthill 40 yard field goal no good,1.990,-0.940
1,3:19,1,10,STL 30,7,0,Lamar Gordon middle for 16 yards (tackle by David Terrell),0.940,1.990
1,2:41,1,10,STL 46,7,0,Lamar Gordon left end for no gain (tackle by Bruce Smith),1.990,1.450
1,2:03,2,10,STL 46,7,0,Kurt Warner pass complete to Terrence Wilkins for 4 yards (tackle by Jeremiah Trotter),1.450,1.290
1,1:18,3,6,,7,0,Kurt Warner pass complete to Isaac Bruce for 8 yards (tackle by Champ Bailey),1.290,2.790
1,0:56,1,10,WAS 42,7,0,Lamar Gordon left end for 5 yards (tackle by Jeremiah Trotter),2.790,2.920
,,,,,,,"STL challenged the ruling, and the original play was overturned.",,
1,0:33,2,5,WAS 37,7,0,Kurt Warner pass complete to James Hodgins for 3 yards (tackle by LaVar Arrington),2.920,2.610
Quarter,Time,Down,ToGo,Location,STL,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,2,WAS 34,7,0,Lamar Gordon middle for 8 yards (tackle by Ifeanyi Ohalete),2.610,3.840
2,14:19,1,10,WAS 26,7,0,Lamar Gordon middle for -1 yards (tackle by Dan Wilkinson),3.840,3.160
2,13:41,2,11,WAS 27,7,0,Kurt Warner pass complete to Torry Holt for 18 yards (tackle by David Terrell),3.160,5.140
2,13:24,1,9,WAS 9,7,0,"Penalty on Orlando Pace: False Start, 5 yards (no play)",5.140,4.440
2,12:38,1,14,WAS 14,7,0,Lamar Gordon left end for 1 yard (tackle by Daryl Gardener),4.440,3.720
2,11:55,2,13,WAS 13,7,0,Kurt Warner pass complete to Ricky Proehl for 5 yards (tackle by Fred Smoot),3.720,3.580
2,11:06,3,8,WAS 8,7,0,"Kurt Warner sacked by Renaldo Wynn for -6 yards. Kurt Warner fumbles (forced by Renaldo Wynn), recovered by Andy McCollum at WAS-13. Penalty on Andy McCollum: Offensive Holding (Declined)",3.580,2.570
2,10:46,4,13,WAS 13,10,0,Jeff Wilkins 30 yard field goal good,2.570,3.000
2,10:46,,,STL 30,10,0,"Jeff Wilkins kicks off 45 yards, muffed catch by LaDairis Jackson, ball out of bounds at WAS-25",0.000,0.610
2,10:42,1,10,WAS 25,10,0,Stephen Davis middle for 5 yards (tackle by Grant Wistrom),0.610,0.740
2,10:15,2,5,WAS 30,10,0,Stephen Davis left tackle for no gain (tackle by Adam Archuleta),0.740,0.040
2,9:40,3,5,WAS 30,10,0,Danny Wuerffel pass complete to Willie Jackson for 19 yards (tackle by James Whitley and Adam Archuleta),0.040,2.190
2,8:54,1,10,WAS 49,10,0,Stephen Davis left tackle for 4 yards (tackle by Tommy Polley),2.190,2.190
2,8:18,2,6,STL 47,10,0,Stephen Davis left tackle for no gain (tackle by Jeff Zgonina and Tommy Polley),2.190,1.490
2,7:36,3,6,STL 47,10,0,Danny Wuerffel pass complete to Rock Cartwright for 17 yards (tackle by Kim Herring),1.490,3.580
2,6:52,1,10,STL 30,10,0,Danny Wuerffel pass complete to Rod Gardner for 16 yards (tackle by Kim Herring),3.580,4.650
2,6:05,1,10,STL 14,10,0,Stephen Davis right end for 8 yards (tackle by Robert Thomas),4.650,5.470
2,5:28,2,2,STL 6,10,0,Stephen Davis left guard for 1 yard (tackle by Damione Lewis and Brian Young),5.470,4.960
2,4:46,3,1,STL 5,10,0,Stephen Davis left guard for 4 yards (tackle by Tommy Polley),4.960,6.970
2,4:06,1,1,STL 1,10,0,Stephen Davis middle for no gain (tackle by Travis Fisher),6.970,5.910
2,3:31,2,1,STL 1,10,6,"Stephen Davis left end for 1 yard, touchdown",5.910,7.000
2,3:31,,,STL 1,10,7,James Tuthill kicks extra point good,0.000,0.000
2,3:31,,,WAS 30,10,7,"James Tuthill kicks off 67 yards, returned by Terrence Wilkins for 18 yards (tackle by Andre Lott)",0.000,0.340
2,3:14,1,10,STL 21,10,7,Lamar Gordon left tackle for 4 yards (tackle by Daryl Gardener),0.340,0.340
2,2:42,2,6,STL 25,10,7,Kurt Warner pass complete to Ernie Conwell for 8 yards (tackle by Jessie Armstead),0.340,1.140
2,2:03,1,10,STL 33,10,7,Kurt Warner pass complete to Lamar Gordon for 6 yards (tackle by Jessie Armstead and Champ Bailey),1.140,1.400
2,1:54,2,4,STL 39,10,7,Kurt Warner pass complete to Ricky Proehl for 9 yards (tackle by Jeremiah Trotter),1.400,2.130
2,1:30,1,10,STL 48,10,7,Kurt Warner pass complete to Lamar Gordon for 2 yards (tackle by Fred Smoot),2.130,1.850
2,1:24,2,8,,10,7,Kurt Warner pass complete to Isaac Bruce for 14 yards (tackle by David Terrell),1.850,3.180
2,1:16,2,8,,,,Timeout #2 by Los Angeles Rams,1.850,3.180
2,1:16,1,10,WAS 36,10,7,Kurt Warner pass incomplete intended for Isaac Bruce,3.180,2.640
2,1:11,2,10,WAS 36,10,7,Kurt Warner pass incomplete intended for Troy Edwards,2.640,1.950
2,1:06,2,10,WAS 36,,,Timeout #3 by Los Angeles Rams,2.640,1.950
2,0:51,3,10,WAS 36,10,7,Kurt Warner pass complete to Lamar Gordon for 16 yards (tackle by Champ Bailey),1.950,4.240
2,0:51,1,10,WAS 20,10,7,Kurt Warner pass incomplete,4.240,3.690
2,0:51,2,10,WAS 20,10,7,"Penalty on STL: Delay of Game, 5 yards (no play)",3.690,3.020
2,0:51,2,15,WAS 25,10,7,Kurt Warner pass incomplete is intercepted by Jeremiah Trotter at WAS-14 and returned for 2 yards,3.020,0.140
2,0:44,1,10,WAS 16,10,7,Kenny Watson middle for 8 yards (tackle by Adam Archuleta),-0.140,0.550
2,0:16,2,2,WAS 24,10,7,Kenny Watson middle for 13 yards (tackle by Adam Archuleta),0.550,1.400
2,0:06,2,2,WAS 24,,,Timeout #1 by Washington Redskins,0.550,1.400
2,0:05,1,10,WAS 37,10,7,Kenny Watson middle for -1 yards (tackle by Tyoka Jackson),1.400,0.720
Quarter,Time,Down,ToGo,Location,STL,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 30,10,7,"James Tuthill kicks off 71 yards, returned by Terrence Wilkins for 30 yards (tackle by Bryan Johnson)",0.000,0.870
3,14:55,1,10,STL 29,10,7,"Kurt Warner pass complete to Ernie Conwell for -8 yards (tackle by LaVar Arrington). Penalty on Bruce Smith: Face Mask (15 Yards), 15 yards",0.870,1.330
3,14:34,1,10,STL 36,10,7,Lamar Gordon left end for no gain (tackle by LaVar Arrington),1.330,0.790
3,14:12,2,10,STL 36,10,7,Kurt Warner pass incomplete intended for Torry Holt (defended by Fred Smoot),0.790,0.100
3,14:08,3,10,STL 36,10,7,Kurt Warner pass incomplete intended for Torry Holt (defended by Fred Smoot),0.100,-0.980
3,14:00,4,10,STL 36,10,7,"Mitch Berger punts 45 yards, returned by Champ Bailey for 39 yards (tackle by O.J. Brigance)",-0.980,-2.790
3,13:44,1,10,STL 42,10,7,"Stephen Davis left end for -2 yards. Penalty on Grant Wistrom: Tripping, 10 yards",2.790,3.310
3,13:21,1,10,STL 34,10,7,Stephen Davis middle for 1 yard (tackle by Jamie Duncan),3.310,2.910
3,12:52,2,9,STL 33,10,7,Danny Wuerffel pass complete to Rod Gardner for 15 yards (tackle by Dre' Bly),2.910,4.370
3,12:11,1,10,STL 18,10,7,Stephen Davis left end for 4 yards (tackle by Robert Thomas),4.370,4.430
3,11:33,2,6,STL 14,10,7,Stephen Davis right guard for 1 yard (tackle by Grant Wistrom),4.430,3.820
3,10:54,3,5,STL 13,10,7,"Danny Wuerffel pass incomplete intended for Kenny Watson. Penalty on Adam Archuleta: Defensive Holding, 5 yards (no play)",3.820,5.370
3,10:47,1,8,STL 8,10,7,Stephen Davis right guard for 5 yards (tackle by Adam Archuleta),5.370,5.530
3,10:14,2,3,STL 3,10,13,"Stephen Davis right tackle for 3 yards, touchdown",5.530,7.000
3,10:14,,,STL 3,10,14,James Tuthill kicks extra point good,0.000,0.000
3,10:14,,,WAS 30,10,14,"James Tuthill kicks off 69 yards, returned by Terrence Wilkins for 18 yards (tackle by Ricot Joseph)",0.000,0.150
3,10:02,1,10,STL 19,10,14,"Lamar Gordon right end for 1 yard (tackle by David Terrell). Penalty on Torry Holt: Offensive Holding, 10 yards",0.150,-0.720
3,9:46,1,19,STL 10,10,14,Kurt Warner sacked by Delbert Cowsette for -9 yards,-0.720,-2.090
3,9:26,2,28,STL 1,10,14,Kurt Warner pass complete to Isaac Bruce for 5 yards,-2.090,-2.940
3,9:07,3,23,STL 6,10,14,Kurt Warner pass incomplete intended for Isaac Bruce (defended by Fred Smoot),-2.940,-2.490
3,9:00,4,23,STL 6,10,14,"Mitch Berger punts 40 yards, returned by Champ Bailey for 6 yards",-2.490,-2.920
3,8:53,1,10,STL 40,10,14,Stephen Davis left end for no gain (tackle by Don Davis),2.920,2.370
3,8:30,2,10,STL 40,10,14,Danny Wuerffel pass complete to Derrius Thompson for 26 yards (tackle by Travis Fisher),2.370,4.650
3,8:09,1,10,STL 14,10,14,Stephen Davis left guard for 2 yards (tackle by Grant Wistrom),4.650,4.330
3,7:25,2,8,STL 12,10,14,Danny Wuerffel pass incomplete intended for Derrius Thompson (defended by James Whitley),4.330,3.430
3,7:21,3,8,STL 12,10,14,Danny Wuerffel pass complete to Chris Doering for 7 yards (tackle by Adam Archuleta),3.430,3.030
3,6:59,3,8,STL 12,,,Timeout #1 by Washington Redskins,3.430,3.030
3,6:59,4,1,STL 5,10,20,"Stephen Davis left end for 5 yards, touchdown",3.030,7.000
3,6:59,,,STL 5,10,20,James Tuthill kicks extra point no good,0.000,-1.000
3,6:59,,,WAS 30,10,20,"James Tuthill kicks off 70 yards, touchback",0.000,0.280
3,6:54,1,10,STL 20,10,20,Lamar Gordon left end for 1 yard (tackle by Daryl Gardener),0.280,-0.130
3,6:16,2,9,STL 21,10,20,Kurt Warner pass complete to Torry Holt for 29 yards (tackle by Ifeanyi Ohalete),-0.130,2.260
3,5:42,1,10,,10,20,Lamar Gordon middle for 3 yards (tackle by Carl Powell),2.260,2.120
3,5:04,2,7,WAS 47,10,20,Kurt Warner pass incomplete intended for Torry Holt,2.120,1.420
3,4:59,3,7,WAS 47,10,20,Kurt Warner pass incomplete intended for Torry Holt,1.420,0.130
3,4:53,4,7,WAS 47,10,20,"Mitch Berger punts 34 yards, returned by Champ Bailey for 2 yards (tackle by Adam Archuleta)",0.130,0.220
3,4:45,1,10,WAS 15,10,20,Danny Wuerffel pass complete to Rock Cartwright for 22 yards (tackle by Kim Herring),-0.220,1.400
3,4:22,1,10,WAS 37,10,20,Stephen Davis left end for 3 yards (tackle by Dre' Bly),1.400,1.260
3,3:45,2,7,WAS 40,10,20,Stephen Davis left guard for 13 yards (tackle by Ryan Pickett),1.260,2.460
3,3:00,1,10,STL 47,10,20,Kenny Watson left tackle for 1 yard (tackle by Robert Thomas),2.460,2.050
3,2:16,2,9,STL 46,10,20,Danny Wuerffel pass complete to Derrius Thompson for 7 yards (tackle by Robert Thomas),2.050,2.280
3,1:59,3,2,STL 39,10,20,Kenny Watson left end for 8 yards (tackle by Kim Herring),2.280,3.510
3,1:14,1,10,STL 31,10,20,Danny Wuerffel pass incomplete intended for Rod Gardner (defended by Dre' Bly),3.510,2.970
3,1:06,2,10,STL 31,10,20,Stephen Davis left tackle for 2 yards (tackle by Ryan Pickett and Grant Wistrom),2.970,2.540
3,0:32,3,8,STL 29,10,20,Danny Wuerffel left end for 11 yards (tackle by Dexter McCleon),2.540,4.370
Quarter,Time,Down,ToGo,Location,STL,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,STL 18,10,20,Stephen Davis left guard for 2 yards (tackle by Grant Wistrom),4.370,4.090
4,14:30,2,8,STL 16,10,20,Danny Wuerffel pass incomplete intended for Derrius Thompson (defended by Travis Fisher),4.090,3.300
4,14:24,2,8,STL 16,,,Timeout #2 by Washington Redskins,4.090,3.300
4,14:24,3,8,STL 16,10,20,Danny Wuerffel right guard for no gain,3.300,2.380
4,13:48,4,8,STL 16,10,20,James Tuthill 34 yard field goal no good,2.380,-0.610
4,13:42,1,10,STL 25,10,20,Kurt Warner pass complete to Torry Holt for 11 yards (tackle by Ifeanyi Ohalete),0.610,1.330
4,13:11,1,10,STL 36,10,20,Kurt Warner pass incomplete intended for Torry Holt,1.330,0.790
4,13:02,2,10,STL 36,10,20,Kurt Warner pass complete to Isaac Bruce for 18 yards (tackle by Champ Bailey),0.790,2.520
4,12:23,1,10,WAS 46,10,20,"Kurt Warner pass complete to Isaac Bruce for 9 yards (tackle by Champ Bailey). Penalty on Champ Bailey: Defensive Holding, 5 yards (no play)",2.520,2.850
4,12:02,1,10,WAS 41,10,20,"Penalty on Orlando Pace: False Start, 5 yards (no play)",2.850,2.520
4,11:39,1,15,WAS 46,10,20,Torry Holt right end for 4 yards (tackle by David Terrell),2.520,2.170
4,10:55,2,11,WAS 42,10,20,Kurt Warner pass complete to Torry Holt for 11 yards (tackle by Fred Smoot),2.170,3.510
4,10:27,1,10,WAS 31,10,20,"Kurt Warner pass complete to Torry Holt for 31 yards. Penalty on James Hodgins: Tripping, 10 yards (no play)",3.510,2.850
4,10:19,1,20,WAS 41,10,20,Kurt Warner pass complete to Torry Holt for 6 yards (tackle by Jessie Armstead),2.850,2.430
4,9:41,2,14,WAS 35,10,20,Kurt Warner pass complete to Lamar Gordon for 1 yard (tackle by Jeremiah Trotter),2.430,1.880
4,9:00,3,13,WAS 34,10,20,Kurt Warner pass complete to Ricky Proehl for 14 yards (tackle by Rashad Bauman),1.880,4.240
4,8:21,1,10,WAS 20,10,20,Kurt Warner pass complete to Lamar Gordon for 8 yards (tackle by Jessie Armstead),4.240,5.040
4,7:45,2,2,WAS 12,10,20,Lamar Gordon middle for -3 yards (tackle by Jeremiah Trotter and LaVar Arrington),5.040,3.700
4,6:52,3,5,WAS 15,10,20,Kurt Warner pass complete to Isaac Bruce for 10 yards (tackle by Jeremiah Trotter),3.700,6.060
4,6:13,1,5,WAS 5,16,20,"Kurt Warner pass complete to Ricky Proehl for 5 yards, touchdown",6.060,7.000
4,6:13,,,WAS 5,17,20,Jeff Wilkins kicks extra point good,0.000,0.000
4,6:13,,,STL 30,17,20,"Jeff Wilkins kicks off 53 yards, returned by Willie Jackson for no gain. Willie Jackson fumbles, recovered by Willie Jackson at WAS-31",0.000,1.000
4,6:02,1,10,WAS 31,17,20,Danny Wuerffel pass incomplete intended for Rod Gardner,1.000,0.460
4,5:59,2,10,WAS 31,17,20,Danny Wuerffel pass complete to Walter Rasby for 18 yards (tackle by Adam Archuleta),0.460,2.190
4,5:17,1,10,WAS 49,17,20,Stephen Davis left guard for 8 yards (tackle by Tommy Polley),2.190,2.730
4,4:35,2,2,STL 43,17,20,Stephen Davis middle for no gain (tackle by Adam Archuleta),2.730,2.010
4,3:48,2,2,STL 43,,,Timeout #3 by Washington Redskins,2.730,2.010
4,3:48,3,2,STL 43,17,20,Stephen Davis left end for no gain (tackle by Grant Wistrom),2.010,0.400
4,3:41,3,2,STL 43,,,Timeout #1 by Los Angeles Rams,2.010,0.400
4,3:41,4,2,STL 43,17,20,"Bryan Barker punts 43 yards, touchback",0.400,-0.280
4,3:28,1,10,STL 20,17,20,Kurt Warner pass complete to Lamar Gordon for 4 yards (tackle by Rashad Bauman),0.280,0.270
4,3:00,2,6,STL 24,17,20,Kurt Warner pass complete to Lamar Gordon for 10 yards (tackle by David Terrell),0.270,1.200
4,2:29,1,10,STL 34,17,20,Kurt Warner pass complete to Lamar Gordon for 5 yards (tackle by Jessie Armstead),1.200,1.330
4,2:00,2,5,STL 39,17,20,Kurt Warner pass incomplete intended for Torry Holt (defended by Ifeanyi Ohalete),1.330,0.630
4,1:52,3,5,STL 39,17,20,Kurt Warner pass complete to Lamar Gordon for 11 yards (tackle by Ifeanyi Ohalete),0.630,2.260
4,1:36,1,10,,17,20,Kurt Warner pass complete to Troy Edwards for 6 yards (tackle by Jessie Armstead),2.260,2.520
4,1:24,1,10,,,,Timeout #2 by Los Angeles Rams,2.260,2.520
4,1:24,2,4,WAS 44,17,20,Kurt Warner pass incomplete intended for Troy Edwards,2.520,1.820
4,1:17,3,4,WAS 44,17,20,Lamar Gordon left end for 5 yards (tackle by David Terrell),1.820,2.980
4,0:54,1,10,WAS 39,17,20,Kurt Warner pass incomplete intended for Isaac Bruce (defended by Champ Bailey),2.980,2.440
4,0:50,2,10,WAS 39,17,20,Kurt Warner pass complete to Trung Canidate for 11 yards (tackle by LaDairis Jackson),2.440,3.710
4,0:40,1,10,WAS 28,17,20,Kurt Warner pass incomplete,3.710,3.170
4,0:32,2,10,WAS 28,17,20,Kurt Warner pass incomplete intended for Torry Holt (defended by Darrell Green),3.170,2.480
4,0:27,3,10,WAS 28,17,20,Trung Canidate left guard for 22 yards (tackle by Jessie Armstead),2.480,5.830
4,0:17,3,10,WAS 28,,,Timeout #3 by Los Angeles Rams,2.480,5.830
4,0:17,1,6,WAS 6,17,20,"Kurt Warner sacked by LaVar Arrington for -7 yards. Kurt Warner fumbles (forced by LaVar Arrington), recovered by Daryl Gardener at WAS-13 (tackle by John St. Clair). Penalty on STL: Unsportsmanlike Conduct, 15 yards",5.830,-0.810
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
4,0:11,1,10,WAS 28,17,20,Danny Wuerffel kneels for -1 yards,0.810,0.130
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
