#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,9:55,TAM 9,3,1:17,8,Punt
2,1,6:59,TAM 36,3,1:57,-9,Punt
3,1,3:35,TAM 21,7,3:30,35,Punt
4,2,14:06,TAM 37,3,1:39,8,Punt
5,2,10:48,TAM 43,3,1:21,5,Punt
6,2,7:52,TAM 18,3,0:43,-1,Punt
7,2,6:00,TAM 10,10,5:42,61,Field Goal
8,3,15:00,TAM 22,3,2:11,8,Punt
9,3,10:01,TAM 30,5,2:08,13,Interception
10,3,6:16,TAM 20,4,2:02,17,Interception
11,3,2:45,TAM 28,10,4:49,39,Missed FG
12,4,10:45,TAM 22,1,0:12,78,Touchdown
13,4,8:17,TAM 15,3,1:19,6,Punt
14,4,1:56,TAM 27,1,0:14,-1,Fumble
15,4,0:39,TAM 29,2,0:39,3,End of Game
