#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,SFO 22,9,5:05,36,Punt
2,1,8:38,SFO 34,3,1:39,7,Punt
3,1,5:02,SFO 36,3,1:27,6,Punt
4,1,0:05,SFO 20,3,0:59,8,Punt
5,2,12:27,SFO 20,3,1:39,4,Punt
6,2,9:27,SFO 24,3,1:35,6,Punt
7,2,7:09,TAM 48,5,1:09,21,Field Goal
8,2,0:18,SFO 42,2,0:18,29,Field Goal
9,3,12:49,SFO 18,4,2:48,14,Punt
10,3,7:53,TAM 27,4,1:37,4,Field Goal
11,3,4:14,TAM 35,4,1:29,7,Field Goal
12,4,12:56,SFO 43,3,2:11,0,Punt
13,4,10:33,SFO 27,3,2:16,9,Punt
14,4,6:58,SFO 48,11,5:02,42,Field Goal
15,4,1:42,TAM 26,4,1:03,5,Missed FG
