Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Stefon Diggs,MIN,11,10,91,0,5,33,3.3,58,5.8,6.5,0,,0,0.0,0,101.1
Adam Thielen,MIN,10,7,116,1,6,67,9.6,49,7.0,10.3,0,,0,0.0,0,142.1
Kyle Rudolph,MIN,5,5,41,0,1,15,3.0,26,5.2,3.0,1,5.0,0,0.0,0,100.8
Laquon Treadwell,MIN,4,3,21,0,1,16,5.3,5,1.7,4.5,0,,0,0.0,0,86.5
Latavius Murray,MIN,2,2,14,0,0,-5,-2.5,19,9.5,-2.5,2,1.0,0,0.0,0,95.8
Roc Thomas,MIN,2,1,6,0,0,5,5.0,1,1.0,1.0,0,,0,0.0,0,56.2
C.J. Ham,MIN,1,1,7,0,,5,5.0,2,2.0,5.0,0,,0,0.0,0,95.8
David Morgan,MIN,1,1,5,0,,4,4.0,1,1.0,4.0,0,,0,0.0,0,87.5
Aldrick Robinson,MIN,1,0,0,0,,0,,0,,4.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Zach Ertz,PHI,11,10,110,1,7,55,5.5,55,5.5,6.1,0,,0,0.0,0,138.6
Nelson Agholor,PHI,4,4,45,0,2,33,8.3,12,3.0,8.3,2,2.0,0,0.0,0,113.5
Wendell Smallwood,PHI,4,3,44,1,2,18,6.0,26,8.7,5.5,0,,1,25.0,0,150.0
Dallas Goedert,PHI,2,2,16,0,1,11,5.5,5,2.5,5.5,0,,0,0.0,0,100.0
Alshon Jeffery,PHI,8,2,39,0,2,19,9.5,20,10.0,14.0,0,,0,0.0,0,47.4
Jordan Matthews,PHI,1,1,4,0,,4,4.0,0,0.0,4.0,0,,0,0.0,0,83.3
Shelton Gibson,PHI,1,1,48,0,1,48,48.0,0,0.0,48.0,0,,0,0.0,0,118.7
Jay Ajayi,PHI,1,1,5,0,0,0,0.0,5,5.0,0.0,0,,0,0.0,0,87.5
