Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Raheem Blackshear,CAR,4,4,40,0,1,-1,-0.3,41,10.3,-0.3,1,4.0,0,0.0,0,108.3
Terrace Marshall Jr.,CAR,6,3,53,1,3,43,14.3,10,3.3,11.2,0,,1,16.7,0,120.1
Spencer Brown,CAR,3,2,10,0,0,-2,-1.0,12,6.0,-2.3,1,2.0,1,33.3,0,71.5
D'Onta Foreman,CAR,3,2,-2,0,0,-2,-1.0,0,0.0,0.0,0,,0,0.0,0,70.1
D.J. Moore,CAR,6,2,24,0,2,16,8.0,8,4.0,11.5,0,,0,0.0,1,6.9
Tommy Tremble,CAR,4,2,11,1,1,8,4.0,3,1.5,10.0,0,,0,0.0,1,56.2
Giovanni Ricci,CAR,1,1,8,0,,0,0.0,8,8.0,0.0,0,,0,0.0,0,100.0
Shi Smith,CAR,2,1,20,0,1,3,3.0,17,17.0,1.5,0,,0,0.0,0,85.4
Laviska Shenault Jr.,CAR,1,0,0,0,,0,,0,,-1.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tee Higgins,CIN,8,7,60,0,2,54,7.7,6,0.9,6.9,0,,0,0.0,0,97.9
Tyler Boyd,CIN,6,5,44,0,2,34,6.8,10,2.0,6.3,0,,0,0.0,0,97.2
Hayden Hurst,CIN,5,5,35,0,2,24,4.8,11,2.2,4.8,0,,0,0.0,0,95.8
Joe Mixon,CIN,5,4,58,1,3,10,2.5,48,12.0,2.0,0,,0,0.0,0,154.6
Trent Taylor,CIN,2,2,14,0,,5,2.5,9,4.5,2.5,0,,0,0.0,0,95.8
Trenton Irwin,CIN,1,1,14,0,1,12,12.0,2,2.0,12.0,0,,0,0.0,0,118.7
Samaje Perine,CIN,2,1,3,0,0,1,1.0,2,2.0,0.5,0,,1,50.0,0,56.2
Devin Asiasi,CIN,1,0,0,0,,0,,0,,30.0,0,,0,0.0,0,39.6
