Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Hunter Renfrow,OAK,4,4,88,1,1,14,3.5,74,18.5,3.5,2,2.0,0,0.0,0,158.3
Tyrell Williams,OAK,6,3,91,1,3,57,19.0,34,11.3,22.8,0,,1,16.7,0,135.4
Josh Jacobs,OAK,2,2,15,0,1,-3,-1.5,18,9.0,-1.5,0,,0,0.0,0,97.9
Zay Jones,OAK,2,2,27,0,2,14,7.0,13,6.5,7.0,0,,0,0.0,0,118.7
Jalen Richard,OAK,3,2,24,0,1,5,2.5,19,9.5,0.3,0,,0,0.0,0,91.0
Darren Waller,OAK,8,2,11,1,1,4,2.0,7,3.5,8.5,1,2.0,1,12.5,0,79.2
Trevor Davis,OAK,2,1,15,0,,6,6.0,9,9.0,21.5,0,,0,0.0,0,75.0
Foster Moreau,OAK,2,1,10,0,1,6,6.0,4,4.0,2.5,1,1.0,0,0.0,0,64.6
DeAndre Washington,OAK,1,1,4,0,0,-1,-1.0,5,5.0,-1.0,0,,0,0.0,0,83.3
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
DeAndre Hopkins,HOU,13,11,109,0,8,73,6.6,36,3.3,8.8,2,5.5,0,0.0,0,101.6
Darren Fells,HOU,6,6,58,2,4,35,5.8,23,3.8,5.8,1,6.0,0,0.0,0,146.5
Duke Johnson,HOU,5,4,33,1,2,22,5.5,11,2.8,5.2,0,,0,0.0,0,133.7
Kenny Stills,HOU,5,3,22,0,1,15,5.0,7,2.3,4.4,0,,1,20.0,0,70.4
Jordan Akins,HOU,5,2,11,0,1,3,1.5,8,4.0,1.6,0,,2,40.0,0,47.9
DeAndre Carter,HOU,3,1,46,0,1,25,25.0,21,21.0,16.3,0,,0,0.0,0,81.9
Carlos Hyde,HOU,1,0,0,0,0,0,,0,,0.0,0,,0,0.0,0,39.6
