Quarter,Time,Down,ToGo,Location,SEA,DAL,Detail,EPB,EPA
2,8:30,2,10,SEA 21,3,21,Marion Barber left guard for -2 yards (tackle by Rocky Bernard),3.630,2.680
2,7:44,3,12,SEA 23,3,21,Tony Romo pass incomplete,2.680,1.930
2,7:38,4,12,SEA 23,3,24,Nick Folk 41 yard field goal good,1.930,3.000
2,,,,DAL 30,3,24,"Nick Folk kicks off 70 yards, returned by Josh Wilson for 30 yards (tackle by Alan Ball)",0.000,0.940
2,7:27,1,10,SEA 30,3,24,Matt Hasselbeck pass complete short right to John Carlson for 9 yards (tackle by Bradie James),0.940,1.610
2,7:00,2,1,SEA 39,3,24,Julius Jones right tackle for 2 yards (tackle by Bradie James),1.610,1.660
2,6:21,1,10,SEA 41,3,24,Matt Hasselbeck sacked by Tank Johnson for -6 yards,1.660,0.310
2,5:45,2,16,SEA 35,3,24,Matt Hasselbeck pass complete short middle to Deion Branch for 11 yards (tackle by Orlando Scandrick),0.310,1.090
2,5:05,3,5,SEA 46,3,24,Matt Hasselbeck sacked by Bradie James for -8 yards,1.090,-0.850
2,4:42,4,13,SEA 38,3,24,Jon Ryan punts 47 yards,-0.850,0.220
2,4:35,1,10,DAL 15,3,24,Tony Romo pass incomplete deep left,-0.220,-0.710
2,4:28,2,10,DAL 15,3,24,Tony Romo pass complete short left to Jason Witten for 6 yards (tackle by Deon Grant),-0.710,-0.630
2,3:47,3,4,DAL 21,3,24,Marion Barber left end for no gain (tackle by Jordan Babineaux),-0.630,-1.960
2,3:09,4,4,DAL 21,3,24,"Sam Paulescu punts 38 yards, fair catch by Justin Forsett",-1.960,-1.660
2,3:01,1,10,SEA 41,3,24,Matt Hasselbeck pass complete deep left to Koren Robinson for 22 yards (tackle by Anthony Henry),1.660,3.120
2,2:37,1,10,DAL 37,3,24,Julius Jones right tackle for 1 yard (tackle by Chris L. Canty),3.120,2.710
2,2:01,2,9,DAL 36,3,24,Matt Hasselbeck pass complete short middle to John Carlson for 25 yards (tackle by Zach Thomas),2.710,4.840
2,1:53,1,10,DAL 11,3,24,Matt Hasselbeck pass incomplete short right intended for Julius Jones,4.840,4.140
2,1:47,2,10,DAL 11,3,24,Matt Hasselbeck sacked by DeMarcus Ware for -4 yards,4.140,2.970
2,1:41,,,,3,24,Timeout #1 by Dallas Cowboys,0.000,2.970
2,1:41,3,14,DAL 15,3,24,Matt Hasselbeck sacked by Bradie James for -5 yards,2.970,2.120
2,1:35,,,,3,24,Timeout #2 by Dallas Cowboys,0.000,2.120
2,1:35,4,19,DAL 20,6,24,Olindo Mare 38 yard field goal good,2.120,3.000
2,,,,SEA 30,6,24,"Olindo Mare kicks off 67 yards, returned by Isaiah Stanback for 58 yards (tackle by Jordan Babineaux)",0.000,2.980
2,1:19,1,10,SEA 39,6,24,"Tony Romo pass incomplete. Penalty on Tony Romo: Intentional Grounding, 10 yards",2.980,1.090
2,1:14,2,20,SEA 49,6,24,Tony Romo pass incomplete deep right intended for Terrell Owens,1.090,0.430
2,1:06,3,20,SEA 49,6,24,Tony Romo pass complete short right to Tashard Choice for 6 yards (tackle by Kelly Jennings),0.430,0.400
2,0:59,4,14,SEA 43,6,24,"Sam Paulescu punts 30 yards, fair catch by Bobby Engram",0.400,0.320
2,0:51,1,10,SEA 13,6,24,Julius Jones up the middle for 3 yards (tackle by Zach Thomas),-0.320,-0.440
2,0:19,2,7,SEA 16,6,24,Matt Hasselbeck pass incomplete short left intended for Maurice Morris (defended by Zach Thomas). Penalty on Floyd Womack: Offensive Holding (Declined),-0.440,-1.060
2,0:12,3,7,SEA 16,6,24,Maurice Morris up the middle for 1 yard (tackle by Zach Thomas),-1.060,-2.320
2,0:09,,,,6,24,Timeout #3 by Dallas Cowboys,0.000,-2.320
2,0:09,4,6,SEA 17,6,24,"Jon Ryan punts 43 yards, fair catch by Patrick Crayton",-2.320,-1.600
2,0:05,1,10,DAL 40,6,24,Tony Romo kneels for -1 yards,1.600,0.920
Quarter,Time,Down,ToGo,Location,SEA,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 30,6,24,"Nick Folk kicks off 65 yards, returned by Josh Wilson for 19 yards (tackle by Bobby Carpenter)",0.000,0.540
3,14:53,1,10,SEA 24,6,24,Matt Hasselbeck pass complete short right to Deion Branch for 9 yards (tackle by Keith Davis),0.540,1.210
3,14:27,2,1,SEA 33,6,24,Leonard Weaver up the middle for 3 yards (tackle by Chris L. Canty),1.210,1.330
3,13:54,1,10,SEA 36,6,24,Maurice Morris left tackle for 4 yards (tackle by Anthony Spencer),1.330,1.330
3,13:16,2,6,SEA 40,6,24,Matt Hasselbeck pass incomplete short left intended for Koren Robinson,1.330,0.630
3,13:12,3,6,SEA 40,6,24,Matt Hasselbeck pass complete deep right to Bobby Engram for 22 yards (tackle by Orlando Scandrick),0.630,3.050
3,12:49,1,10,DAL 38,6,24,Matt Hasselbeck pass complete short middle to Maurice Morris for 7 yards (tackle by Orlando Scandrick),3.050,3.450
3,12:08,2,3,DAL 31,6,24,Maurice Morris right end for 7 yards (tackle by Bradie James),3.450,3.970
3,11:27,1,10,DAL 24,6,24,Maurice Morris up the middle for 1 yard (tackle by Marcus R. Spears),3.970,3.570
3,10:53,2,9,DAL 23,6,24,Matt Hasselbeck pass complete deep right to John Carlson for 17 yards (tackle by Bradie James),3.570,5.830
3,10:31,1,6,DAL 6,6,24,Maurice Morris left tackle for -1 yards (tackle by Zach Thomas),5.830,4.760
3,9:49,2,7,DAL 7,6,24,Matt Hasselbeck pass incomplete short middle intended for John Carlson (defended by Jay Ratliff),4.760,3.810
3,9:44,3,7,DAL 7,6,24,Matt Hasselbeck pass incomplete short middle intended for Bobby Engram,3.810,2.970
3,9:40,4,7,DAL 7,9,24,Olindo Mare 25 yard field goal good,2.970,3.000
3,,,,SEA 30,9,24,"Olindo Mare kicks off 79 yards, touchback",0.000,0.280
3,9:37,1,10,DAL 20,9,24,Tony Romo pass complete short right to Jason Witten for 20 yards (tackle by D.D. Lewis),0.280,1.600
3,8:51,1,10,DAL 40,9,24,--,1.600,2.460
3,8:16,1,10,SEA 47,9,24,Tony Romo pass incomplete deep middle intended for Terrell Owens is intercepted by Marcus Trufant,2.460,-0.280
3,8:07,1,10,SEA 20,9,24,Matt Hasselbeck pass incomplete short left intended for Maurice Morris,0.280,-0.270
3,8:02,2,10,SEA 20,9,24,Matt Hasselbeck pass complete short right to Bobby Engram for 4 yards (tackle by Orlando Scandrick),-0.270,-0.430
3,7:22,3,6,SEA 24,9,24,Matt Hasselbeck sacked by DeMarcus Ware for -9 yards,-0.430,-2.440
3,6:57,4,15,SEA 15,9,24,"Jon Ryan punts 43 yards, returned by Patrick Crayton for 6 yards (tackle by Lance Laury)",-2.440,-2.130
3,6:48,1,10,DAL 48,9,24,Tony Romo pass complete short left to Jason Witten for 2 yards (tackle by Deon Grant),2.130,1.850
3,6:02,2,8,SEA 50,9,24,Tony Romo pass incomplete deep right intended for Patrick Crayton (defended by Kelly Jennings),1.850,1.160
3,5:56,3,8,SEA 50,9,24,Tony Romo pass complete short left to Patrick Crayton for 4 yards (tackle by Marcus Trufant),1.160,0.200
3,5:14,4,4,SEA 46,9,24,"Sam Paulescu punts 32 yards, fair catch by Justin Forsett. Penalty on L.P. Ladouceur: Offensive Holding, 10 yards (no play)",0.200,-0.460
3,5:02,4,14,DAL 44,9,24,"Sam Paulescu punts 47 yards, returned by Justin Forsett for 5 yards (tackle by Alan Ball)",-0.460,0.280
3,4:54,1,10,SEA 14,9,24,Matt Hasselbeck pass incomplete short middle intended for Deion Branch (defended by Zach Thomas),-0.280,-0.750
3,4:50,2,10,SEA 14,9,24,Maurice Morris up the middle for -2 yards (tackle by Jay Ratliff),-0.750,-1.650
3,4:10,3,12,SEA 12,9,24,Matt Hasselbeck right end for 5 yards (tackle by Bradie James),-1.650,-2.320
3,3:45,4,7,SEA 17,9,24,"Jon Ryan punts 48 yards, returned by Patrick Crayton for 9 yards (tackle by Lance Laury)",-2.320,-1.860
3,3:29,1,10,DAL 44,9,24,Marion Barber right end for 4 yards (tackle by Jordan Babineaux),1.860,1.860
3,3:00,2,6,DAL 48,9,24,Tony Romo pass incomplete short right intended for Tashard Choice,1.860,1.160
3,2:55,3,6,DAL 48,9,24,Tony Romo pass complete deep right to Terrell Owens for 33 yards. Penalty on Josh Wilson: Illegal Use of Hands (Declined),1.160,4.310
3,2:24,1,10,SEA 19,9,30,"Tony Romo pass complete deep left to Terrell Owens for 19 yards, touchdown",4.310,7.000
3,,,,SEA 2,9,31,Nick Folk kicks extra point good,0.000,0.000
3,,,,DAL 30,9,31,"Nick Folk kicks off 63 yards, returned by Josh Wilson for 17 yards (tackle by Anthony Spencer)",0.000,0.540
3,2:14,1,10,SEA 24,9,31,Matt Hasselbeck pass incomplete deep middle intended for Deion Branch (defended by Anthony Henry),0.540,0.000
3,2:08,2,10,SEA 24,9,31,Matt Hasselbeck pass complete short middle to Maurice Morris for 11 yards (tackle by Bradie James),0.000,1.270
3,1:34,1,10,SEA 35,9,31,Matt Hasselbeck up the middle for 5 yards (tackle by Tank Johnson),1.270,1.400
3,0:56,2,5,SEA 40,9,31,"Penalty on Will Heller: False Start, 5 yards (no play)",1.400,0.720
3,0:27,,,,9,31,Timeout #1 by Dallas Cowboys,0.000,0.720
3,0:27,2,10,SEA 35,9,31,Matt Hasselbeck pass incomplete short middle intended for Bobby Engram (defended by Bradie James),0.720,0.040
3,0:23,3,10,SEA 35,9,31,Matt Hasselbeck pass incomplete short right intended for Maurice Morris (defended by Terence Newman),0.040,-1.040
3,0:16,4,10,SEA 35,9,31,Jon Ryan punts 60 yards,-1.040,0.380
3,0:08,1,10,DAL 5,9,31,Tashard Choice left tackle for no gain (tackle by Lofa Tatupu),-0.380,-0.780
Quarter,Time,Down,ToGo,Location,SEA,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,DAL 5,9,31,Tony Romo pass complete short right to Terrell Owens for 11 yards (tackle by Marcus Trufant),-0.780,-0.140
4,14:16,1,10,DAL 16,9,31,"Tashard Choice for 13 yards (tackle by Josh Wilson). Penalty on Martellus Bennett: Offensive Holding, 8 yards (no play)",-0.140,-0.680
4,13:44,1,18,DAL 8,9,31,Tashard Choice up the middle for 6 yards (tackle by Jordan Babineaux),-0.680,-0.890
4,12:59,2,12,DAL 14,9,31,Tony Romo pass complete deep middle to Martellus Bennett for 19 yards (tackle by D.D. Lewis),-0.890,1.140
4,12:11,1,10,DAL 33,9,31,Tashard Choice left tackle for 9 yards (tackle by Jordan Babineaux),1.140,1.810
4,11:24,2,1,DAL 42,9,31,Tashard Choice left end for 27 yards (tackle by Deon Grant),1.810,3.510
4,10:34,1,10,SEA 31,9,31,Tashard Choice right guard for 7 yards (tackle by Craig Terrill),3.510,3.910
4,9:48,2,3,SEA 24,9,31,Tashard Choice left guard for no gain (tackle by Julian Peterson and Lofa Tatupu),3.910,3.200
4,9:03,3,3,SEA 24,9,31,Tony Romo pass incomplete short left intended for Patrick Crayton,3.200,1.970
4,8:59,,,,9,31,Timeout #2 by Dallas Cowboys,0.000,1.970
4,8:59,4,3,SEA 24,9,34,Nick Folk 42 yard field goal good,1.970,3.000
4,,,,DAL 30,9,34,"Nick Folk kicks off 62 yards, returned by Justin Forsett for 20 yards (tackle by Justin Rogers)",0.000,0.810
4,8:48,1,10,SEA 28,9,34,Matt Hasselbeck pass complete short right to Koren Robinson for 13 yards (tackle by Bradie James),0.810,1.660
4,8:23,1,10,SEA 41,9,34,"Julius Jones right tackle for 16 yards (tackle by Bradie James). Julius Jones fumbles (forced by Bradie James), ball out of bounds at DAL-43",1.660,2.720
4,8:02,1,10,DAL 43,9,34,Matt Hasselbeck pass incomplete deep middle intended for Deion Branch is intercepted by Terence Newman at DAL-2,2.720,0.380
4,7:51,1,10,DAL 2,9,34,Tashard Choice up the middle for 2 yards (tackle by Brian Russell and Craig Terrill),-0.380,-0.630
4,7:07,2,8,DAL 4,9,34,Tashard Choice right guard for 2 yards (tackle by Howard Green and Lofa Tatupu),-0.630,-0.950
4,6:22,,,,9,34,Timeout #3 by Dallas Cowboys,0.000,-0.950
4,6:22,3,6,DAL 6,9,34,Tony Romo pass incomplete short middle intended for Terrell Owens,-0.950,-2.490
4,6:19,4,6,DAL 6,9,34,"Sam Paulescu punts 48 yards, returned by Justin Forsett for 7 yards (tackle by Justin Rogers). Penalty on David Hawthorne: Illegal Block Above the Waist, 10 yards",-2.490,-1.800
4,6:05,1,10,SEA 43,9,34,Matt Hasselbeck pass complete short middle to Maurice Morris for 5 yards (tackle by Ken Hamlin),1.800,1.930
4,5:44,2,5,SEA 48,9,34,Matt Hasselbeck sacked by Greg Ellis for -5 yards,1.930,0.560
4,5:13,3,10,SEA 43,9,34,Matt Hasselbeck pass complete short left to John Carlson for 5 yards (tackle by Orlando Scandrick),0.560,-0.190
4,4:36,4,5,SEA 48,9,34,"Jon Ryan punts 52 yards, touchback",-0.190,-0.280
4,4:27,1,10,DAL 20,9,34,"Penalty on Jason Witten: False Start, 5 yards (no play)",0.280,-0.310
4,4:27,1,15,DAL 15,9,34,Tashard Choice up the middle for 4 yards (tackle by Deon Grant),-0.310,-0.460
4,3:43,2,11,DAL 19,9,34,Tashard Choice right end for 1 yard (tackle by D.D. Lewis),-0.460,-0.960
4,2:57,3,10,DAL 20,9,34,Tashard Choice right end for -1 yards (tackle by D.D. Lewis),-0.960,-2.140
4,2:57,4,11,DAL 19,9,34,"Penalty on Bobby Carpenter: False Start, 5 yards (no play)",-2.140,-2.470
4,2:12,4,16,DAL 14,9,34,"Sam Paulescu punts 50 yards, fair catch by Justin Forsett",-2.470,-1.330
4,2:04,1,10,SEA 36,9,34,T.J. Duckett left tackle for 9 yards (tackle by Zach Thomas and Tank Johnson),1.330,2.010
4,1:59,2,1,SEA 45,9,34,T.J. Duckett right guard for 5 yards (tackle by Jason Hatcher),2.010,2.260
4,1:24,1,10,DAL 50,9,34,Matt Hasselbeck pass complete short right to John Carlson for 16 yards (tackle by Courtney L. Brown),2.260,3.310
4,0:55,1,10,DAL 34,9,34,T.J. Duckett up the middle for 6 yards (tackle by Bradie James),3.310,3.580
4,0:25,2,4,DAL 28,9,34,Matt Hasselbeck pass incomplete,3.580,2.870
4,0:19,3,4,DAL 28,9,34,Matt Hasselbeck pass incomplete deep right intended for Deion Branch,2.870,1.650
4,0:13,4,4,DAL 28,9,34,Matt Hasselbeck pass complete short right to Deion Branch for 8 yards (tackle by Courtney L. Brown),1.650,3.180
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
