Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Marcus Sherels,MIN,0,0,,0,0,4,119,29.8,1,86
John Carlson,MIN,1,12,12.0,0,12,0,0,,0,0
Sharrif Floyd,MIN,1,9,9.0,0,9,0,0,,0,0
Cordarrelle Patterson,MIN,1,69,69.0,0,69,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Rueben Randle,NYG,0,0,,0,0,3,25,8.3,0,13
Jerrel Jernigan,NYG,2,25,12.5,0,14,0,0,,0,0
