#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,5:24,MIN 20,6,2:24,9,Punt
2,2,14:45,MIN 35,3,1:38,9,Punt
3,2,9:33,MIN 20,8,3:08,45,Missed FG
4,2,5:27,MIN 20,3,1:38,9,Punt
5,2,2:00,MIN 19,4,0:39,23,Punt
6,2,0:35,MIN 30,2,0:35,5,End of Half
7,3,15:00,MIN 20,3,0:59,8,Punt
8,3,14:01,NYG 31,2,0:52,8,Interception
9,3,11:34,MIN 26,3,1:02,2,Punt
10,3,8:37,NYG 40,6,2:53,5,Punt
11,4,12:13,,0,0:10,0,Fumble
12,4,11:03,MIN 37,13,4:25,41,Downs
13,4,4:20,MIN 34,9,1:54,51,Downs
14,4,1:40,MIN 42,7,1:21,28,Downs
