#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:53,IND 19,3,1:35,7,Punt
2,1,7:14,IND 32,3,1:12,9,Punt
3,1,2:31,IND 25,1,0:15,0,Interception
4,2,14:56,,0,0:09,0,Fumble
5,2,13:36,IND 20,5,1:40,22,Punt
6,2,9:14,IND 5,7,2:32,38,Punt
7,2,3:22,IND 20,3,1:38,4,Punt
8,2,0:59,IND 31,8,0:57,51,Interception
9,3,15:00,IND 9,3,1:37,5,Punt
10,3,10:26,IND 25,6,3:47,1,Punt
11,3,4:02,IND 13,2,0:20,87,Touchdown
12,3,1:25,IND 34,3,1:24,66,Touchdown
13,4,13:18,IND 17,3,0:50,5,Punt
14,4,10:34,IND 40,4,1:08,14,Punt
15,4,6:40,IND 5,3,1:39,-1,Punt
16,4,3:59,IND 20,7,0:54,80,Touchdown
