0,1
Game Info,Game Info
Won Toss,Falcons (deferred)
Roof,retractable roof (open)
Surface,fieldturf
Duration,2:47
Attendance,69435
Vegas Line,Cleveland Browns -1.0
Over/Under,47.5 (under)
