Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Giants,-10.0,-2.96,7.86,-8.2,-6.36,-6.97,-9.8,2.83,0.0,0.39,-1.92,3.03,3.68,-3.47,-0.93
Jets,10.0,6.97,9.8,-2.83,0.0,2.96,-7.86,8.2,6.36,-0.39,-3.03,1.92,3.47,-3.68,0.93
