Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Darius Slayton,NYG,15,10,121,2,5,83,8.3,38,3.8,9.5,1,10.0,0,0.0,0,130.8
Saquon Barkley,NYG,5,5,30,0,1,4,0.8,26,5.2,0.8,2,2.5,0,0.0,0,91.7
Golden Tate,NYG,8,4,95,2,3,12,3.0,83,20.8,7.5,1,4.0,0,0.0,0,132.8
Rhett Ellison,NYG,3,3,42,0,1,11,3.7,31,10.3,3.7,0,,0,0.0,0,118.7
Bennie Fowler,NYG,3,2,16,0,1,15,7.5,1,0.5,6.0,0,,0,0.0,0,79.9
Wayne Gallman,NYG,2,1,3,0,,3,3.0,0,0.0,3.5,0,,0,0.0,0,56.2
Kaden Smith,NYG,1,1,1,0,,1,1.0,0,0.0,1.0,0,,0,0.0,0,79.2
Cody Latimer,NYG,1,0,0,0,,0,,0,,2.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Demaryius Thomas,NYJ,9,6,84,0,3,33,5.5,51,8.5,5.6,0,,0,0.0,0,96.5
Jamison Crowder,NYJ,6,5,81,1,4,51,10.2,30,6.0,10.0,0,,0,0.0,0,158.3
Le'Veon Bell,NYJ,4,4,34,0,1,5,1.3,29,7.3,1.3,0,,0,0.0,0,102.1
Robbie Chosen,NYJ,3,1,11,0,1,9,9.0,2,2.0,14.7,0,,0,0.0,0,45.1
Ryan Griffin,NYJ,1,1,-2,0,,-3,-3.0,1,1.0,-3.0,0,,0,0.0,0,79.2
Chris Herndon,NYJ,2,1,7,0,,2,2.0,5,5.0,6.0,0,,0,0.0,0,58.3
Trevon Wesco,NYJ,1,1,15,0,1,8,8.0,7,7.0,8.0,0,,0,0.0,0,118.7
Vyncint Smith,NYJ,1,0,0,0,,0,,0,,40.0,0,,0,0.0,0,39.6
