Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
2,4:36,3,7,SDG 47,7,14,Jake Plummer pass incomplete intended for Rod Smith,1.420,0.130
2,4:31,4,7,SDG 47,7,14,"Micah Knorr punts 47 yards, touchback. Penalty on Drayton Florence: Illegal Use of Hands, 5 yards",0.130,0.220
2,4:21,1,10,SDG 15,7,14,LaDainian Tomlinson up the middle for 10 yards (tackle by Champ Bailey),-0.220,0.610
2,3:41,1,10,SDG 25,7,14,LaDainian Tomlinson up the middle for 4 yards (tackle by Al Wilson),0.610,0.600
2,3:03,2,6,SDG 29,7,14,Drew Brees pass complete to Keenan McCardell for 14 yards,0.600,1.800
2,2:35,1,10,SDG 43,7,14,"Penalty on Mike Goff: False Start, 5 yards (no play)",1.800,1.470
2,2:13,1,15,SDG 38,7,14,LaDainian Tomlinson up the middle for 6 yards (tackle by Raylee Johnson and D.J. Williams),1.470,1.390
2,2:00,2,9,SDG 44,7,14,Drew Brees pass incomplete intended for Eric Parker,1.390,0.690
2,1:55,3,9,SDG 44,7,14,Drew Brees sacked by Reggie Hayward for -9 yards,0.690,-1.040
2,1:45,,,,7,14,Timeout #2 by Denver Broncos,0.000,-1.040
2,1:44,4,18,SDG 35,7,14,"Mike Scifres punts 48 yards, returned by Rod Smith for 3 yards (tackle by David Binn). Penalty on Louis Green: Defensive Offside (Declined)",-1.040,-0.280
2,1:31,1,10,DEN 20,7,14,Jake Plummer pass incomplete is intercepted by Shaun Phillips at DEN-17,0.280,-4.440
2,1:30,1,10,DEN 17,7,14,LaDainian Tomlinson left tackle for no gain (tackle by Kenoy Kennedy and D.J. Williams),4.440,3.850
2,0:50,2,10,DEN 17,7,14,"Drew Brees pass incomplete intended for Keenan McCardell. Penalty on John Lynch: Roughing the Passer, 9 yards (no play)",3.850,5.370
2,0:30,1,8,DEN 8,7,14,Drew Brees pass incomplete intended for Antonio Gates,5.370,4.570
2,0:30,2,8,DEN 8,7,14,Drew Brees pass complete to Keenan McCardell for 1 yard (tackle by Champ Bailey),4.570,3.810
2,0:26,,,,7,14,Timeout #1 by San Diego Chargers,0.000,3.810
2,0:26,3,7,DEN 7,7,14,LaDainian Tomlinson left end for 3 yards (tackle by Kenoy Kennedy and Al Wilson),3.810,3.030
2,0:03,,,,7,14,Timeout #2 by San Diego Chargers,0.000,3.030
2,0:03,4,4,DEN 4,7,17,Nate Kaeding 23 yard field goal good,3.030,3.000
Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 30,7,17,"Micah Knorr kicks off 60 yards, returned by Tim Dwight for 19 yards (tackle by Patrick Chukwurah)",0.000,0.870
3,14:54,1,10,SDG 29,7,17,LaDainian Tomlinson up the middle for 1 yard (tackle by Al Wilson),0.870,0.460
3,14:17,2,9,SDG 30,7,17,Drew Brees pass complete to Antonio Gates for 8 yards (tackle by Kenoy Kennedy),0.460,0.830
3,13:36,3,1,SDG 38,7,17,Drew Brees up the middle for 2 yards (tackle by D.J. Williams),0.830,1.600
3,13:02,1,10,SDG 40,7,17,LaDainian Tomlinson right tackle for 8 yards (tackle by D.J. Williams and Kenoy Kennedy),1.600,2.130
3,12:22,2,2,SDG 48,7,17,Jesse Chatman up the middle for 5 yards (tackle by Kelly Herndon),2.130,2.460
3,11:43,1,10,DEN 47,7,17,Drew Brees pass complete to LaDainian Tomlinson for 7 yards (tackle by Champ Bailey),2.460,2.860
3,11:00,2,3,DEN 40,7,17,LaDainian Tomlinson up the middle for -2 yards (tackle by Ellis Johnson),2.860,1.880
3,10:19,3,5,DEN 42,7,17,Drew Brees pass incomplete intended for Antonio Gates,1.880,0.460
3,10:14,4,5,DEN 42,7,17,Mike Scifres punts 40 yards,0.460,0.380
3,10:03,1,10,DEN 2,7,17,Jake Plummer pass incomplete intended for Rod Smith (defended by Quentin Jammer),-0.380,-0.780
3,9:57,2,10,DEN 2,7,17,Reuben Droughns up the middle for 2 yards (tackle by Donnie Edwards and Igor Olshansky). Penalty on Matt Lepsis: Illegal Formation (Declined),-0.780,-1.190
3,9:37,3,8,DEN 4,7,17,Jake Plummer pass incomplete intended for Ashley Lelie,-1.190,-2.490
3,9:32,4,8,DEN 4,7,17,"Micah Knorr punts 44 yards, fair catch by Eric Parker",-2.490,-2.390
3,9:24,1,10,DEN 48,7,17,LaDainian Tomlinson left tackle for 9 yards (tackle by Donnie Spragan and Al Wilson),2.390,3.060
3,8:43,2,1,DEN 39,7,17,Lorenzo Neal up the middle for 8 yards (tackle by D.J. Williams),3.060,3.510
3,8:06,1,10,DEN 31,7,17,LaDainian Tomlinson left tackle for 15 yards (tackle by Kenoy Kennedy),3.510,4.510
3,7:24,1,10,DEN 16,7,17,LaDainian Tomlinson left tackle for 7 yards (tackle by John Lynch),4.510,5.160
3,6:42,2,3,DEN 9,7,17,Drew Brees pass incomplete intended for Keenan McCardell,5.160,4.390
3,6:38,3,3,DEN 9,7,17,LaDainian Tomlinson up the middle for 4 yards (tackle by Monsanto Pope),4.390,6.060
3,6:02,1,5,DEN 5,7,17,LaDainian Tomlinson up the middle for no gain (tackle by Ellis Johnson),6.060,5.150
3,5:24,2,5,DEN 5,7,17,Drew Brees pass incomplete intended for Lorenzo Neal,5.150,4.260
,,,,,,,"SDG challenged the ruling, and the original play was overturned.",,
3,5:21,3,5,DEN 5,7,17,Drew Brees pass incomplete intended for Justin Peelle,4.260,3.010
3,5:15,4,5,DEN 5,7,20,Nate Kaeding 23 yard field goal good,3.010,3.000
3,,,,SDG 30,7,20,"Nate Kaeding kicks off 53 yards, returned by Roc Alexander for 11 yards (tackle by Matt Wilhelm)",0.000,0.810
3,5:05,1,10,DEN 28,7,20,Jake Plummer pass complete to Reuben Droughns for 4 yards (tackle by Randall Godfrey),0.810,0.800
3,4:25,2,6,DEN 32,7,20,Jake Plummer up the middle for 2 yards (tackle by Terrence Kiel),0.800,0.370
3,3:39,3,4,DEN 34,7,20,Jake Plummer pass incomplete intended for Rod Smith (defended by Terrence Kiel),0.370,-1.110
3,3:35,4,4,DEN 34,7,20,"Micah Knorr punts 41 yards, fair catch by Eric Parker",-1.110,-0.610
3,3:26,1,10,SDG 25,7,20,LaDainian Tomlinson right tackle for -1 yards (tackle by D.J. Williams),0.610,-0.070
3,2:49,2,11,SDG 24,7,20,Drew Brees pass complete to LaDainian Tomlinson for no gain,-0.070,-0.760
3,2:04,3,11,SDG 24,7,20,Drew Brees pass incomplete intended for Justin Peelle,-0.760,-1.770
3,1:54,4,11,SDG 24,7,20,"Mike Scifres punts 50 yards, returned by Rod Smith for 9 yards (tackle by George Layne)",-1.770,-1.270
3,1:44,1,10,DEN 35,7,20,Jake Plummer pass complete to Rod Smith for 45 yards (tackle by Terrence Kiel),1.270,4.240
3,1:05,1,10,SDG 20,7,20,Reuben Droughns up the middle for 3 yards (tackle by Shaun Phillips and Donnie Edwards),4.240,4.120
3,0:27,2,7,SDG 17,7,20,Jake Plummer pass complete to Rod Smith for 8 yards (tackle by Jamar Fletcher),4.120,5.140
3,0:00,1,9,SDG 9,7,20,Jake Plummer pass complete to Rod Smith for 2 yards (tackle by Randall Godfrey),5.140,4.760
Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,SDG 7,7,20,Reuben Droughns up the middle for 3 yards (tackle by Donnie Edwards and Jerry Wilson),4.760,4.490
4,14:23,3,4,SDG 4,13,20,"Reuben Droughns up the middle for 4 yards, touchdown",4.490,7.000
4,,,,SDG 2,14,20,Jason Elam kicks extra point good,0.000,0.000
4,,,,DEN 30,14,20,"Micah Knorr kicks off 61 yards, returned by Tim Dwight for 25 yards (tackle by Nate Jackson). Penalty on George Layne: Offensive Holding, 10 yards",0.000,0.540
4,14:09,1,10,SDG 24,14,20,Drew Brees pass complete to LaDainian Tomlinson for no gain,0.540,0.000
4,13:37,2,10,SDG 24,14,20,Drew Brees pass incomplete intended for Antonio Gates,0.000,-0.690
4,13:33,3,10,SDG 24,14,20,Drew Brees pass incomplete intended for Eric Parker (defended by Champ Bailey),-0.690,-1.770
4,13:26,4,10,SDG 24,14,20,Mike Scifres punts 38 yards,-1.770,-1.470
4,13:13,1,10,DEN 38,14,20,Jake Plummer up the middle for 4 yards (tackle by Ben Leber),1.470,1.460
4,12:39,2,6,DEN 42,14,20,Jake Plummer pass complete to Rod Smith for 21 yards (tackle by Jerry Wilson),1.460,3.120
4,11:58,1,10,SDG 37,14,20,Reuben Droughns right tackle for 10 yards (tackle by Donnie Edwards and Adrian Dingle),3.120,3.780
4,11:18,1,10,SDG 27,14,20,"Tatum Bell up the middle for 7 yards (tackle by Donnie Edwards). Penalty on Donnie Edwards: Face Mask (5 Yards), 5 yards",3.780,4.580
4,10:52,1,10,SDG 15,14,20,"Tatum Bell up the middle for no gain (tackle by Jacques Cesaire). Penalty on Jacques Cesaire: Face Mask (15 Yards), 8 yards",4.580,5.600
4,10:31,1,7,SDG 7,14,20,Ashley Lelie left end for -1 yards (tackle by Drayton Florence),5.600,4.570
4,10:08,2,8,SDG 8,14,20,"Penalty on Dwayne Carswell: False Start, 5 yards (no play)",4.570,3.720
4,9:44,2,13,SDG 13,14,20,Jake Plummer pass incomplete intended for Nate Jackson (defended by Jamar Fletcher),3.720,3.060
4,9:36,3,13,SDG 13,14,20,Jake Plummer pass incomplete intended for Rod Smith (defended by Clinton Hart). Penalty on Dan Neil: Offensive Holding (Declined),3.060,2.570
4,9:30,4,13,SDG 13,17,20,Jason Elam 31 yard field goal good,2.570,3.000
4,,,,DEN 30,17,20,"Micah Knorr kicks off 61 yards, returned by Tim Dwight for 23 yards (tackle by Sam Brandon)",0.000,1.070
4,9:19,1,10,SDG 32,17,20,LaDainian Tomlinson right end for 2 yards (tackle by Kelly Herndon and Donnie Spragan),1.070,0.800
4,8:34,2,8,SDG 34,17,20,Drew Brees pass complete to Eric Parker for 6 yards (tackle by Champ Bailey),0.800,0.890
4,8:06,3,2,SDG 40,17,20,Drew Brees pass incomplete intended for Keenan McCardell,0.890,-0.720
4,7:59,4,2,SDG 40,17,20,"Mike Scifres punts 60 yards, touchback",-0.720,-0.280
4,7:46,1,10,DEN 20,17,20,Jake Plummer pass complete to Reuben Droughns for 12 yards (tackle by Quentin Jammer),0.280,1.070
4,7:05,1,10,DEN 32,17,20,Jake Plummer pass complete to Ashley Lelie for 11 yards (tackle by Drayton Florence),1.070,1.800
4,6:36,1,10,DEN 43,17,20,Jake Plummer pass complete to Jeb Putzier for 39 yards (tackle by Terrence Kiel),1.800,4.370
4,5:50,1,10,SDG 18,17,20,Tatum Bell left end for 2 yards (tackle by Jason Fisk and Donnie Edwards),4.370,4.090
4,5:03,2,8,SDG 16,17,20,Reuben Droughns up the middle for 5 yards (tackle by Donnie Edwards),4.090,4.260
4,4:23,3,3,SDG 11,17,20,Reuben Droughns up the middle for 4 yards (tackle by Donnie Edwards),4.260,5.600
4,3:45,1,7,SDG 7,17,20,Jake Plummer pass incomplete intended for Rod Smith is intercepted by Jerry Wilson,5.600,-0.280
4,3:39,1,10,SDG 20,17,20,LaDainian Tomlinson up the middle for 9 yards (tackle by John Lynch),0.280,0.950
4,2:54,2,1,SDG 29,17,20,LaDainian Tomlinson right tackle for 2 yards (tackle by Donnie Spragan and Al Wilson),0.950,1.000
4,2:46,,,,17,20,Timeout #2 by Denver Broncos,0.000,1.000
4,2:46,1,10,SDG 31,17,20,LaDainian Tomlinson up the middle for 1 yard (tackle by Al Wilson),1.000,0.600
4,2:42,,,,17,20,Timeout #3 by Denver Broncos,0.000,0.600
4,2:42,2,9,SDG 32,17,20,LaDainian Tomlinson left tackle for 2 yards (tackle by Kelly Herndon),0.600,0.170
4,2:00,,,,17,20,Timeout #1 by San Diego Chargers,0.000,0.170
4,2:00,3,7,SDG 34,17,20,"Drew Brees sacked by John Lynch for -22 yards. Drew Brees fumbles (forced by John Lynch), recovered by Drew Brees at SDG-34",0.170,-1.830
4,1:08,4,18,SDG 23,17,20,"Penalty on Sam Brandon: Running Into the Kicker, 5 yards (no play)",-1.830,-1.500
4,1:04,4,13,SDG 28,17,20,"Mike Scifres punts 52 yards, returned by Rod Smith for 21 yards (tackle by Mike Scifres)",-1.500,-1.660
4,0:50,1,10,DEN 41,17,20,Jake Plummer pass incomplete intended for Jeb Putzier (defended by Donnie Edwards),1.660,1.120
4,0:45,2,10,DEN 41,17,20,Jake Plummer pass incomplete intended for Ashley Lelie (defended by Quentin Jammer),1.120,0.430
4,0:38,3,10,DEN 41,17,20,Jake Plummer pass incomplete intended for Rod Smith,0.430,-0.650
4,0:32,4,10,DEN 41,17,20,Jake Plummer pass complete to Darius Watts for 13 yards (tackle by Donnie Edwards),-0.650,2.520
4,0:20,1,10,SDG 46,17,20,Jake Plummer spiked the ball,2.520,1.980
4,0:18,2,10,SDG 46,17,20,Jake Plummer pass incomplete intended for Ashley Lelie,1.980,1.290
4,0:14,3,10,SDG 46,17,20,Jake Plummer pass incomplete intended for Darius Watts,1.290,0.200
4,0:08,,,,17,20,Timeout #2 by San Diego Chargers,0.000,0.200
4,0:08,4,10,SDG 46,17,20,Jake Plummer pass complete to Darius Watts for 10 yards (tackle by Donnie Edwards),0.200,1.860
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
