Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Dennis Northcutt,CLE,0,0,,0,0,1,11,11.0,0,0
Dee Brown,CLE,2,15,7.5,0,0,0,0,,0,0
Aaron Shea,CLE,1,6,6.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Dedric Ward,DAL,0,0,,0,0,2,9,4.5,0,0
Terence Newman,DAL,0,0,,0,0,1,7,7.0,0,0
ReShard Lee,DAL,2,40,20.0,0,0,0,0,,0,0
Jacques Reeves,DAL,1,22,22.0,0,0,0,0,,0,0
