Quarter,Time,Down,ToGo,Location,STL,ARI,Detail,EPB,EPA
2,8:58,4,8,STL 8,7,6,Neil Rackers 26 yard field goal good,2.950,3.000
2,,,,ARI 30,7,6,"Neil Rackers kicks off 79 yards, touchback",0.000,0.280
2,8:44,1,10,STL 20,7,6,Marc Bulger pass incomplete intended for Kevin Curtis (defended by Robert Griffith),0.280,-0.270
2,8:38,2,10,STL 20,7,6,Marshall Faulk right end for 3 yards (tackle by Antrel Rolle),-0.270,-0.560
2,7:52,3,7,STL 23,7,6,Marc Bulger pass complete to Isaac Bruce for 23 yards (tackle by Antrel Rolle),-0.560,1.990
2,7:08,1,10,STL 46,7,6,Marc Bulger pass complete to Roland Williams for 7 yards (tackle by Karlos Dansby),1.990,2.400
2,6:36,2,3,ARI 47,7,6,Steven Jackson left tackle for 14 yards (tackle by Robert Griffith),2.400,3.380
2,5:54,1,10,ARI 33,7,6,Steven Jackson right end for 14 yards (tackle by Bertrand Berry),3.380,4.310
2,5:10,1,10,ARI 19,7,6,Steven Jackson left end for 2 yards (tackle by Chike Okeafor and Bertrand Berry),4.310,4.030
2,4:29,2,8,ARI 17,7,6,Marc Bulger pass incomplete intended for Isaac Bruce (defended by Raymond Walls),4.030,3.260
2,4:23,3,8,ARI 17,7,6,Marc Bulger pass complete to Marshall Faulk for 6 yards (tackle by Raymond Walls),3.260,2.820
2,3:44,4,2,ARI 11,10,6,Jeff Wilkins 29 yard field goal good,2.820,3.000
2,,,,STL 30,10,6,"Jeff Wilkins kicks off 72 yards, returned by Reggie Swinton for 19 yards (tackle by Brandon Chillar)",0.000,-0.060
2,3:36,1,10,ARI 17,10,6,Marcel Shipp up the middle for 14 yards (tackle by Michael Hawthorne),-0.060,1.000
2,2:58,1,10,ARI 31,10,6,Marcel Shipp left tackle for -2 yards (tackle by Pisa Tinoisamoa and Jimmy Kennedy),1.000,0.190
2,2:32,2,12,ARI 29,10,6,Kurt Warner pass complete to Marcel Shipp for -2 yards (tackle by Corey Ivy),0.190,-0.760
2,2:00,3,14,ARI 27,10,6,Kurt Warner pass complete to Obafemi Ayanbadejo for 11 yards (tackle by Adam Archuleta and Pisa Tinoisamoa),-0.760,-0.850
2,1:48,,,,10,6,Timeout #1 by St. Louis Rams,0.000,-0.850
2,1:48,4,3,ARI 38,10,6,"Scott Player punts 43 yards, returned by Shaun McDonald for 51 yards (tackle by James Jackson). Penalty on Michael Hawthorne: Illegal Block Above the (Declined), Penalty on Drew Wahlroos: Illegal Block Above the (Declined), Penalty on Arlen Harris: Illegal Block Above the , 10 yards",-0.850,0.370
2,1:29,1,10,STL 11,10,6,Steven Jackson right tackle for no gain (tackle by Darnell Dockett),-0.370,-0.780
2,1:01,2,10,STL 11,10,6,Marc Bulger pass complete to Isaac Bruce for 11 yards (tackle by David Macklin),-0.780,0.410
2,0:44,,,,10,6,Timeout #2 by St. Louis Rams,0.000,0.410
2,0:44,1,10,STL 22,10,6,Marc Bulger sacked by Bertrand Berry and Darnell Dockett for -8 yards,0.410,-1.330
Quarter,Time,Down,ToGo,Location,STL,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,STL 30,10,6,"Jeff Wilkins kicks off 67 yards, returned by Reggie Swinton for 22 yards (tackle by Michael Hawthorne)",0.000,0.610
3,14:54,1,10,ARI 25,10,6,Marcel Shipp up the middle for 2 yards (tackle by Leonard Little),0.610,0.330
3,14:19,2,8,ARI 27,10,6,Marcel Shipp left tackle for 10 yards (tackle by Trev Faulk),0.330,1.400
3,13:41,1,10,ARI 37,10,6,Marcel Shipp up the middle for 2 yards (tackle by Brandon Chillar),1.400,1.130
3,13:06,2,8,ARI 39,10,6,Larry Fitzgerald left end for 10 yards (tackle by Corey Ivy),1.130,2.190
3,12:39,1,10,ARI 49,10,6,Kurt Warner pass complete to Anquan Boldin for 14 yards (tackle by Travis Fisher),2.190,3.120
3,12:08,1,10,STL 37,10,6,Kurt Warner pass complete to Larry Fitzgerald for 7 yards (tackle by Brandon Chillar and Jimmy Kennedy),3.120,3.520
3,11:17,2,3,STL 30,10,6,Kurt Warner pass incomplete intended for Bryant Johnson,3.520,2.810
3,11:11,3,3,STL 30,10,6,Kurt Warner pass complete to Obafemi Ayanbadejo for no gain,2.810,1.480
3,10:34,4,3,STL 30,10,9,Neil Rackers 48 yard field goal good,1.480,3.000
3,,,,ARI 30,10,9,"Neil Rackers kicks off 71 yards, returned by Chris Johnson for 25 yards (tackle by Charles Lee)",0.000,0.540
3,10:16,1,10,STL 24,10,9,Marc Bulger pass complete to Isaac Bruce for 12 yards (tackle by Antrel Rolle),0.540,1.330
3,9:35,1,10,STL 36,10,9,Marc Bulger pass complete to Brandon Manumaleuna for 13 yards (tackle by Calvin Pace),1.330,2.190
3,8:53,1,10,STL 49,10,9,Steven Jackson right tackle for 1 yard (tackle by Adrian Wilson and Chike Okeafor),2.190,1.780
3,8:12,2,9,STL 50,10,9,Marc Bulger pass complete to Torry Holt for 14 yards,1.780,3.180
3,7:43,1,10,ARI 36,10,9,"Marc Bulger pass complete to Steven Jackson for 10 yards (tackle by Orlando Huff). Penalty on Torry Holt: Offensive Holding, 10 yards",3.180,3.180
3,7:06,1,10,ARI 36,10,9,Marc Bulger pass complete to Torry Holt for 20 yards (tackle by Quentin Harris and Robert Griffith),3.180,4.510
3,6:19,1,10,ARI 16,10,9,Marc Bulger pass complete to Shaun McDonald for 9 yards (tackle by Antrel Rolle),4.510,5.540
3,5:51,2,1,ARI 7,16,9,"Steven Jackson left end for 7 yards, touchdown",5.540,7.000
3,,,,ARI 2,17,9,Jeff Wilkins kicks extra point good,0.000,0.000
3,,,,STL 30,17,9,"Jeff Wilkins kicks off 74 yards, returned by Reggie Swinton for 22 yards (tackle by Mike Furrey)",0.000,0.040
3,5:39,1,10,ARI 18,17,9,Marcel Shipp left end for 3 yards (tackle by Adam Archuleta and Leonard Little),0.040,0.010
3,5:03,2,7,ARI 21,17,9,Kurt Warner pass complete to Anquan Boldin for 8 yards (tackle by Adam Archuleta and Pisa Tinoisamoa),0.010,0.870
3,4:22,1,10,ARI 29,17,9,"Marcel Shipp left tackle for 4 yards (tackle by Pisa Tinoisamoa). Penalty on Alex Stepanovich: Offensive Holding, 10 yards (no play)",0.870,0.110
3,3:56,1,20,ARI 19,17,9,Marcel Shipp right tackle for 16 yards (tackle by Adam Archuleta). Penalty on Tyoka Jackson: Defensive Offside (Declined),0.110,1.140
3,3:36,2,4,ARI 35,17,9,"Kurt Warner pass incomplete intended for Bryant Johnson. Penalty on Elton Brown: Illegal Use of Hands, 10 yards (no play)",1.140,-0.210
3,3:30,2,14,ARI 25,17,9,Kurt Warner pass incomplete intended for Adam Bergen. Penalty on Oliver Ross: Offensive Holding (Declined),-0.210,-0.890
3,3:26,3,14,ARI 25,17,9,Kurt Warner pass complete to Adam Bergen for 10 yards (tackle by Chris Johnson),-0.890,-1.040
3,2:52,4,4,ARI 35,17,9,"Scott Player punts 41 yards, fair catch by Shaun McDonald",-1.040,-0.540
3,2:46,1,10,STL 24,17,9,"Marc Bulger for no gain. Marc Bulger fumbles, recovered by Marc Bulger at STL-22",0.540,-0.270
3,2:12,2,12,STL 22,17,9,Marc Bulger sacked by Chike Okeafor for -8 yards,-0.270,-2.450
3,1:31,3,20,STL 14,17,9,Marshall Faulk up the middle for 12 yards (tackle by Karlos Dansby),-2.450,-1.630
3,0:56,4,8,STL 26,17,9,"Reggie Hodges punts 55 yards, returned by Reggie Swinton for 5 yards (tackle by Mike Furrey)",-1.630,-0.540
3,0:44,1,10,ARI 24,17,9,Kurt Warner pass incomplete intended for Anquan Boldin,0.540,0.000
3,0:38,2,10,ARI 24,17,9,James Jackson left tackle for 3 yards (tackle by Ryan Pickett),0.000,-0.300
3,0:02,3,7,ARI 27,17,9,Kurt Warner pass incomplete intended for Bryant Johnson,-0.300,-1.570
Quarter,Time,Down,ToGo,Location,STL,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,7,ARI 27,17,9,"Scott Player punts 47 yards, returned by Shaun McDonald for -2 yards (tackle by Adrian Mayes)",-1.570,-0.540
4,14:51,1,10,STL 24,17,9,Marc Bulger pass complete to Isaac Bruce for 15 yards (tackle by Adrian Wilson),0.540,1.530
4,14:17,1,10,STL 39,17,9,Marc Bulger sacked by Karlos Dansby for -9 yards,1.530,-0.230
4,13:40,2,19,STL 30,17,9,Marc Bulger sacked by Bertrand Berry for -2 yards,-0.230,-1.150
4,13:01,3,21,STL 28,17,9,Marc Bulger pass incomplete intended for Torry Holt,-1.150,-1.500
4,12:54,4,21,STL 28,17,9,"Reggie Hodges punts 45 yards, fair catch by Reggie Swinton",-1.500,-0.740
4,12:47,1,10,ARI 27,17,9,Kurt Warner pass complete to Marcel Shipp for 24 yards (tackle by Travis Fisher and Michael Hawthorne),0.740,2.320
4,12:02,1,10,STL 49,17,9,"Marcel Shipp up the middle for 3 yards (tackle by Anthony Hargrove). Penalty on Reggie Wells: Offensive Holding, 10 yards (no play)",2.320,1.660
4,11:32,1,20,ARI 41,17,9,Kurt Warner pass complete to Teyo Johnson for 13 yards (tackle by Chris Claiborne),1.660,2.190
4,10:55,2,7,STL 46,17,9,"Marcel Shipp up the middle for no gain (tackle by Adam Archuleta and Corey Ivy). Penalty on Alex Stepanovich: Offensive Holding, 10 yards (no play)",2.190,0.840
4,10:25,2,17,ARI 44,17,9,"Kurt Warner pass complete to Obafemi Ayanbadejo for 8 yards (tackle by Pisa Tinoisamoa). Penalty on Elton Brown: Ineligible Downfield Pas, 5 yards (no play)",0.840,0.160
4,9:59,2,22,ARI 39,17,9,Kurt Warner pass complete to Bryant Johnson for 11 yards (tackle by Travis Fisher and Adam Archuleta),0.160,0.960
4,9:20,3,11,ARI 50,17,9,Kurt Warner pass complete to Charles Lee for 20 yards (tackle by Jerome Carter),0.960,3.580
,,,,,,,"STL challenged the ruling, and the play was upheld.",,
4,9:04,1,10,STL 30,17,9,Kurt Warner pass complete to Larry Fitzgerald for 21 yards (tackle by Michael Hawthorne),3.580,5.140
4,8:20,1,9,STL 9,17,9,Marcel Shipp right tackle for 1 yard (tackle by Adam Archuleta and Dexter Coakley),5.140,4.570
4,7:44,2,8,STL 8,17,9,Kurt Warner sacked by Ryan Pickett and Leonard Little for -9 yards,4.570,2.740
4,7:10,3,17,STL 17,17,9,Kurt Warner pass incomplete intended for Charles Lee,2.740,2.310
4,7:03,4,17,STL 17,17,12,Neil Rackers 35 yard field goal good,2.310,3.000
4,,,,ARI 30,17,12,"Neil Rackers kicks off 79 yards, touchback",0.000,0.280
4,6:59,1,10,STL 20,17,12,Steven Jackson left end for 3 yards (tackle by Karlos Dansby),0.280,0.140
4,6:28,2,7,STL 23,17,12,Steven Jackson up the middle for 8 yards (tackle by Robert Griffith),0.140,1.000
4,5:44,1,10,STL 31,17,12,Steven Jackson left end for -2 yards (tackle by Bertrand Berry),1.000,0.190
4,5:04,2,12,STL 29,17,12,Marc Bulger pass incomplete intended for Isaac Bruce,0.190,-0.490
4,4:58,3,12,STL 29,17,12,Marc Bulger pass complete to Kevin Curtis for 6 yards (tackle by Bertrand Berry),-0.490,-1.040
4,4:15,4,6,STL 35,17,12,"Reggie Hodges punts 38 yards, fair catch by Reggie Swinton",-1.040,-0.740
4,4:10,1,10,ARI 27,17,12,Kurt Warner pass complete to Charles Lee for 6 yards (tackle by Corey Ivy),0.740,1.010
4,3:36,2,4,ARI 33,17,12,"Kurt Warner pass complete to Larry Fitzgerald for 9 yards (tackle by Adam Archuleta). Penalty on Bryant Johnson: Offensive Pass Interfere, 10 yards (no play)",1.010,-0.340
4,3:30,2,14,ARI 23,17,12,"Kurt Warner pass complete to Marcel Shipp for 2 yards (tackle by Leonard Little). Penalty on Oliver Ross: Unnecessary Roughness, 12 yards",-0.340,-2.970
4,3:19,3,24,ARI 13,17,12,Kurt Warner pass incomplete intended for Larry Fitzgerald (defended by Travis Fisher),-2.970,-2.490
4,3:19,4,24,ARI 13,17,12,Scott Player punts 55 yards (tackle by Nathan Hodel),-2.490,-1.990
4,3:02,1,10,STL 46,17,12,Steven Jackson up the middle for 4 yards (tackle by Bertrand Berry),1.990,1.990
4,2:53,,,,17,12,Timeout #1 by Arizona Cardinals,0.000,1.990
4,2:53,2,6,ARI 50,17,12,Steven Jackson up the middle for -2 yards (tackle by Darnell Dockett),1.990,1.030
4,2:47,,,,17,12,Timeout #2 by Arizona Cardinals,0.000,1.030
4,2:47,3,8,STL 48,17,12,Marc Bulger pass complete to Marshall Faulk for 2 yards (tackle by Darnell Dockett),1.030,-0.060
4,2:00,4,6,STL 50,17,12,"Reggie Hodges punts 36 yards, fair catch by Reggie Swinton",-0.060,0.280
4,1:53,1,10,ARI 14,17,12,Kurt Warner pass complete to Bryant Johnson for 4 yards (tackle by DeJuan Groce and Adam Archuleta),-0.280,-0.210
4,1:30,2,6,ARI 18,17,12,Kurt Warner pass complete to Charles Lee for 8 yards (tackle by Corey Ivy and Pisa Tinoisamoa),-0.210,0.670
4,1:11,1,10,ARI 26,17,12,Kurt Warner pass complete to Charles Lee for 6 yards (tackle by Corey Ivy),0.670,0.940
4,0:53,2,4,ARI 32,17,12,"Kurt Warner pass complete to Larry Fitzgerald for 20 yards (tackle by Travis Fisher). Penalty on Chris Johnson: Defensive Delay of Game, 5 yards",0.940,3.120
4,0:42,1,5,STL 43,17,12,Kurt Warner pass complete to Anquan Boldin for 27 yards (tackle by Michael Hawthorne and Corey Ivy),3.120,4.510
4,0:32,,,,17,12,Timeout #3 by Arizona Cardinals,0.000,4.510
4,0:32,1,10,STL 16,17,12,Kurt Warner pass complete to Anquan Boldin for 11 yards (tackle by Corey Ivy),4.510,6.060
4,0:27,1,5,STL 5,17,12,Kurt Warner sacked by Adam Archuleta for -5 yards,6.060,4.190
4,0:07,2,10,STL 10,17,12,"Penalty on Leonard Davis: False Start, 5 yards (no play)",4.190,3.130
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
