Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Nick Vigil,MIN,0,10,8,80.0%,78,9.8,7.8,0,99.2,5.2,54,24,1,0,0,0.0,0,15,0,0.0%
Bashaud Breeland,MIN,0,9,7,77.8%,109,15.6,12.1,2,156.7,9.9,66,43,0,0,0,0.0,0,9,1,10.0%
Blake Lynch,MIN,0,5,4,80.0%,30,7.5,6.0,0,91.7,5.6,26,4,2,0,0,2.0,2,9,0,0.0%
Cameron Dantzler,MIN,1,7,4,57.1%,32,8.0,4.6,1,68.7,14.7,30,2,1,0,0,0.0,0,2,1,33.3%
Xavier Woods,MIN,0,6,3,50.0%,72,24.0,12.0,1,133.3,18.5,70,2,1,0,0,0.0,0,8,0,0.0%
Harrison Smith,MIN,0,2,2,100.0%,33,16.5,16.5,1,158.3,15.5,31,2,2,0,0,0.0,0,5,0,0.0%
Mackensie Alexander,MIN,0,3,2,66.7%,22,11.0,7.3,0,88.2,5.7,11,11,0,0,0,0.0,0,1,0,0.0%
D.J. Wonnum,MIN,0,1,1,100.0%,9,9.0,9.0,0,104.2,4.0,4,5,0,2,1,1.0,4,2,0,0.0%
Troy Dye,MIN,0,2,1,50.0%,27,27.0,13.5,0,95.8,9.5,12,15,1,0,0,0.0,0,5,1,16.7%
Armon Watts,MIN,0,0,0,,,,,,,,,,0,1,1,0.0,2,1,0,0.0%
Kenny Willekes,MIN,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%
Michael Pierce,MIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Josh Metellus,MIN,0,1,0,0.0%,,,0.0,,39.6,11.0,,,0,0,0,0.0,0,0,0,
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Amani Oruwariye,DET,0,12,7,58.3%,89,12.7,7.4,0,81.6,8.9,57,32,0,0,0,0.0,0,7,0,0.0%
Jerry Jacobs,DET,0,6,6,100.0%,67,11.2,11.2,0,113.2,9.5,57,10,0,0,1,0.0,1,7,1,12.5%
Alex Anzalone,DET,0,7,5,71.4%,57,11.4,8.1,0,95.5,3.9,10,47,4,0,0,0.0,0,5,2,28.6%
Josh Woods,DET,0,5,4,80.0%,50,12.5,10.0,0,108.3,6.6,29,21,2,0,1,0.0,1,8,1,11.1%
Will Harris,DET,0,7,4,57.1%,45,11.3,6.4,2,116.1,13.3,39,6,2,0,0,0.0,0,3,0,0.0%
Tracy Walker,DET,0,5,4,80.0%,49,12.3,9.8,0,107.5,11.4,36,13,0,0,0,0.0,0,11,1,8.3%
Dean Marlowe,DET,0,3,3,100.0%,37,12.3,12.3,0,118.1,8.7,26,11,1,0,0,0.0,0,7,0,0.0%
Derrick Barnes,DET,0,2,2,100.0%,30,15.0,15.0,0,118.7,4.0,8,22,0,0,0,0.0,0,2,0,0.0%
Julian Okwara,DET,0,1,1,100.0%,6,6.0,6.0,0,91.7,1.0,1,5,1,1,0,1.0,2,2,0,0.0%
Charles Harris,DET,0,0,0,,,,,,,,,,1,1,2,2.0,5,2,0,0.0%
Jessie Lemonier,DET,0,0,0,,,,,,,,,,2,0,1,0.0,1,0,0,
Nick Williams,DET,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
C.J. Moore,DET,0,1,0,0.0%,,,0.0,,39.6,12.0,,,1,0,0,0.0,0,1,0,0.0%
Austin Bryant,DET,0,0,0,,,,,,,,,,3,0,0,0.0,0,1,1,50.0%
Rashod Berry,DET,0,0,0,,,,,,,,,,3,0,0,0.0,0,0,0,
