Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Alexander Mattison,MIN,22,90,1,7,44,2.0,46,2.1,3,7.3
Kirk Cousins,MIN,2,6,0,0,6,3.0,0,0.0,0,
Kene Nwangwu,MIN,2,0,0,,-1,-0.5,1,0.5,1,2.0
Justin Jefferson,MIN,1,4,0,0,4,4.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Jamaal Williams,DET,17,71,0,5,36,2.1,35,2.1,0,
Jermar Jefferson,DET,5,18,0,1,12,2.4,6,1.2,0,
Jared Goff,DET,2,1,0,0,1,0.5,0,0.0,0,
Godwin Igwebuike,DET,2,8,0,1,4,2.0,4,2.0,0,
Amon-Ra St. Brown,DET,1,2,0,0,0,0.0,2,2.0,0,
