0,1
Officials,Officials
Referee,Walt Coleman
Umpire,Roy Ellison
Head Linesman,Jerry Bergman
Line Judge,Rusty Baynes
Back Judge,Greg Yette
Side Judge,Jimmy DeBell
Field Judge,Greg Gautreaux
