Quarter,Time,Down,ToGo,Location,WAS,PHI,Detail,EPB,EPA
1,4:15,4,18,WAS 31,0,0,"Saverio Rocca punts 43 yards, returned by DeSean Jackson for 6 yards (tackle by Reed Doughty)",-1.310,-1.070
1,4:04,1,10,PHI 32,0,0,Nick Foles pass complete short right to Zach Ertz for 15 yards (tackle by Josh Wilson),1.070,2.060
1,3:32,1,10,PHI 47,0,0,Nick Foles pass complete deep right to LeSean McCoy for 49 yards (tackle by Brandon Meriweather),2.060,6.280
1,2:58,1,4,WAS 4,0,0,Nick Foles pass incomplete short left intended for Riley Cooper,6.280,5.340
1,2:53,2,4,WAS 4,0,6,"Nick Foles right tackle for 4 yards, touchdown",5.340,7.000
1,2:53,,,WAS 2,0,7,Alex Henery kicks extra point good,0.000,0.000
1,2:53,,,PHI 35,0,7,"Alex Henery kicks off 65 yards, touchback",0.000,-0.280
1,2:48,1,10,WAS 20,0,7,Alfred Morris left end for 9 yards (tackle by Bennie Logan),0.280,0.950
1,2:14,2,1,WAS 29,0,7,Alfred Morris right end for -1 yards (tackle by Cedric Thornton),0.950,0.100
1,1:33,3,2,WAS 28,0,7,Robert Griffin pass incomplete short left intended for Santana Moss (defended by Roc Carmichael),0.100,-1.500
1,1:29,4,2,WAS 28,0,7,"Saverio Rocca punts 41 yards, returned by DeSean Jackson for no gain",-1.500,-1.000
1,1:19,1,10,PHI 31,0,7,Nick Foles up the middle for 14 yards (tackle by Trent Robinson),1.000,1.930
1,0:53,1,10,PHI 45,0,7,Nick Foles pass incomplete short left intended for Jason Avant,1.930,1.380
1,0:48,2,10,PHI 45,0,7,LeSean McCoy left tackle for 9 yards (tackle by Jarvis Jenkins),1.380,1.880
1,0:22,3,1,WAS 46,0,7,LeSean McCoy left end for 3 yards (tackle by Jarvis Jenkins),1.880,2.720
Quarter,Time,Down,ToGo,Location,WAS,PHI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,WAS 43,0,7,Nick Foles pass complete short left to Brent Celek for 42 yards (tackle by Brandon Meriweather),2.720,6.970
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the original play was overturned.",,
2,14:34,1,1,WAS 1,0,13,"LeSean McCoy up the middle for 1 yard, touchdown",6.970,7.000
2,14:34,,,WAS 2,0,14,Alex Henery kicks extra point good,0.000,0.000
2,14:34,,,PHI 35,0,14,"Alex Henery kicks off 65 yards, touchback",0.000,-0.280
2,14:31,1,10,WAS 20,0,14,Robert Griffin pass complete short right to Leonard Hankerson for 5 yards (tackle by Connor Barwin),0.280,0.410
2,13:56,2,5,WAS 25,0,14,Alfred Morris left end for 1 yard (tackle by Connor Barwin),0.410,-0.160
2,13:13,3,4,WAS 26,0,14,Robert Griffin pass complete short right to Pierre Garcon for 8 yards (tackle by Nate Allen and Cary Williams),-0.160,1.200
2,12:39,1,10,WAS 34,0,14,Alfred Morris left end for 9 yards (tackle by Patrick Chung and Connor Barwin),1.200,1.870
2,11:58,2,1,WAS 43,0,14,Robert Griffin left end for 4 yards (tackle by DeMeco Ryans),1.870,2.060
2,11:18,1,10,WAS 47,0,14,Alfred Morris right end for -1 yards (tackle by Bennie Logan),2.060,1.380
2,10:36,2,11,WAS 46,0,14,Robert Griffin for 10 yards,1.380,2.020
2,10:04,3,1,PHI 44,0,14,Roy Helu up the middle for 24 yards (tackle by Brandon Boykin),2.020,4.240
2,9:19,1,10,PHI 20,0,14,Robert Griffin pass complete short right to Jordan Reed for 12 yards (tackle by Casey Matthews),4.240,5.370
2,8:47,1,8,PHI 8,0,14,Robert Griffin up the middle for 3 yards (tackle by Vinny Curry),5.370,5.150
2,8:03,2,5,PHI 5,0,14,"Robert Griffin sacked by Connor Barwin for -8 yards. Robert Griffin fumbles (forced by Connor Barwin), recovered by Fletcher Cox at PHI-13 and returned for 3 yards (tackle by Santana Moss). Penalty on Fletcher Cox: Illegal Forward Pass, 5 yards",5.150,0.370
2,7:44,1,10,PHI 11,0,14,"Nick Foles pass complete short right to James Casey for no gain. Penalty on Jason Kelce: Offensive Holding, 6 yards (no play)",-0.370,-0.610
2,7:32,1,16,PHI 5,0,14,"LeSean McCoy left end for 10 yards (tackle by Brandon Meriweather). Penalty on LeSean McCoy: Taunting, 7 yards",-0.610,-1.000
2,7:14,2,13,PHI 8,0,14,Nick Foles pass complete deep middle to Riley Cooper for 23 yards (tackle by David Amerson),-1.000,1.000
2,6:48,1,10,PHI 31,0,14,Nick Foles pass complete short right to DeSean Jackson for 26 yards,1.000,2.720
2,6:07,1,10,WAS 43,0,14,Nick Foles pass complete short right to Bryce Brown for 24 yards (tackle by Perry Riley),2.720,4.310
2,5:33,1,10,WAS 19,0,14,"Nick Foles pass incomplete deep left intended for Riley Cooper. Penalty on David Amerson: Illegal Use of Hands, 5 yards (no play)",4.310,4.650
2,5:28,1,10,WAS 14,0,14,Nick Foles sacked by London Fletcher for -9 yards,4.650,2.880
2,5:00,2,19,WAS 23,0,14,LeSean McCoy left end for 16 yards (tackle by Reed Doughty),2.880,4.500
2,4:34,3,3,WAS 7,0,14,Nick Foles left end for 1 yard (tackle by Reed Doughty),4.500,3.010
2,3:55,4,2,WAS 6,0,17,Alex Henery 24 yard field goal good,3.010,3.000
2,3:55,,,PHI 35,0,17,"Alex Henery kicks off 65 yards, touchback",0.000,-0.280
2,3:51,1,10,WAS 20,0,17,Alfred Morris left end for 9 yards (tackle by Patrick Chung),0.280,0.950
,,,,,,,"Replay Assistant challenged the runner was down by contact ruling, and the original play was overturned.",,
2,3:27,2,1,WAS 29,0,17,Alfred Morris right tackle for 22 yards (tackle by Patrick Chung),0.950,2.320
2,2:56,1,10,PHI 49,0,17,Alfred Morris right tackle for 5 yards (tackle by Connor Barwin),2.320,2.460
2,2:24,2,5,PHI 44,0,17,Alfred Morris left end for 5 yards (tackle by DeMeco Ryans),2.460,2.980
2,2:00,1,10,PHI 39,0,17,Alfred Morris right end for no gain (tackle by Cedric Thornton),2.980,2.440
2,1:41,2,10,PHI 39,0,17,Alfred Morris left end for 1 yard (tackle by Fletcher Cox),2.440,1.880
2,0:54,3,9,PHI 38,0,17,Robert Griffin sacked by Trent Cole for -8 yards. Penalty on Trent Williams: Offensive Holding (Declined),1.880,0.200
2,0:49,4,17,PHI 46,0,17,Saverio Rocca punts 22 yards,0.200,-0.540
2,0:41,1,10,PHI 24,0,17,Nick Foles pass complete short right to Bryce Brown for 4 yards (tackle by Perry Riley),0.540,0.540
2,0:32,2,6,PHI 28,0,17,Nick Foles pass complete short right to DeSean Jackson for 15 yards (tackle by DeAngelo Hall),0.540,1.800
2,0:25,1,10,PHI 43,0,17,Nick Foles pass incomplete deep middle intended for Jason Avant,1.800,1.250
2,0:23,2,10,PHI 43,0,17,Nick Foles sacked by Brian Orakpo for -5 yards,1.250,1.250
2,0:17,2,10,PHI 43,0,17,Timeout #1 by Philadelphia Eagles,1.250,-0.100
2,0:17,3,15,PHI 38,0,17,Bryce Brown right tackle for 2 yards (tackle by Perry Riley),-0.100,-0.100
2,0:13,3,15,PHI 38,0,17,Timeout #1 by Washington Redskins,-0.100,-0.720
2,0:13,4,13,PHI 40,0,17,"Donnie Jones punts 43 yards, out of bounds",-0.720,0.060
2,0:07,1,10,WAS 17,0,17,Robert Griffin kneels for -1 yards,-0.060,-0.730
Quarter,Time,Down,ToGo,Location,WAS,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 35,0,17,"Kai Forbath kicks off 63 yards, returned by Brandon Boykin for 18 yards (tackle by Josh Wilson)",0.000,-0.280
3,14:53,1,10,PHI 20,0,17,LeSean McCoy right tackle for 5 yards (tackle by DeAngelo Hall),0.280,0.410
3,14:25,2,5,PHI 25,0,17,Nick Foles right end for 7 yards (tackle by Josh Wilson),0.410,1.070
3,13:53,1,10,PHI 32,0,17,LeSean McCoy right end for 5 yards (tackle by Reed Doughty),1.070,1.200
3,13:38,2,5,PHI 37,0,17,Nick Foles pass incomplete short left intended for Zach Ertz,1.200,0.500
3,13:32,3,5,PHI 37,0,17,Nick Foles pass complete short middle to Zach Ertz for 16 yards (tackle by Trent Robinson),0.500,2.460
3,13:07,1,10,WAS 47,0,17,"Nick Foles pass complete short left to Riley Cooper for 7 yards (tackle by Reed Doughty). Penalty on Jason Peters: Illegal Use of Hands, 10 yards (no play)",2.460,1.800
3,12:50,1,20,PHI 43,0,17,LeSean McCoy right guard for 7 yards (tackle by Bacarri Rambo),1.800,1.510
3,12:28,2,13,,0,17,Nick Foles pass complete short middle to LeSean McCoy for 7 yards (tackle by Josh Wilson),1.510,1.750
3,11:57,3,6,WAS 43,0,17,Nick Foles pass complete short left to Jason Avant for 5 yards (tackle by David Amerson),1.750,0.720
3,11:37,4,1,WAS 38,0,17,Bryce Brown up the middle for 1 yard (tackle by Ryan Kerrigan),0.720,3.120
3,11:01,1,10,WAS 37,0,17,Nick Foles pass complete short left to DeSean Jackson for 22 yards (tackle by Brandon Meriweather),3.120,4.580
3,10:31,1,10,WAS 15,0,17,"Nick Foles pass complete short right to LeSean McCoy for 7 yards (tackle by Perry Riley). Penalty on Perry Riley: Horse Collar Tackle, 4 yards",4.580,6.280
3,10:16,1,4,WAS 4,0,17,Nick Foles pass complete short left to Riley Cooper for 3 yards (tackle by David Amerson),6.280,5.910
3,9:43,2,1,WAS 1,0,23,"LeSean McCoy up the middle for 1 yard, touchdown",5.910,7.000
3,9:43,,,WAS 2,0,24,Alex Henery kicks extra point good,0.000,0.000
3,9:43,,,PHI 35,0,24,"Alex Henery kicks off 65 yards, touchback",0.000,-0.280
3,9:41,1,10,WAS 20,0,24,Alfred Morris up the middle for 2 yards (tackle by Cedric Thornton),0.280,0.000
3,9:06,2,8,WAS 22,0,24,Alfred Morris left end for 4 yards (tackle by Roc Carmichael),0.000,-0.160
3,8:21,3,4,WAS 26,0,24,Robert Griffin pass complete short right to Nick Williams for 5 yards,-0.160,1.000
3,7:50,1,10,WAS 31,0,24,Robert Griffin sacked by Trent Cole for -6 yards,1.000,-0.350
3,7:13,2,16,WAS 25,0,24,Robert Griffin pass incomplete deep left intended for Darrel Young,-0.350,-1.020
3,7:10,3,16,WAS 25,0,24,"Robert Griffin pass complete short left to Roy Helu for 5 yards (tackle by Brandon Boykin). Roy Helu fumbles (forced by Brandon Boykin), recovered by Logan Paulsen at WAS-30",-1.020,-1.370
3,6:29,4,11,WAS 30,0,24,"Saverio Rocca punts 43 yards, out of bounds",-1.370,-0.740
3,6:21,1,10,PHI 27,0,24,LeSean McCoy left end for -3 yards (tackle by Nick Barnett),0.740,-0.210
3,5:53,2,13,PHI 24,0,24,Nick Foles sacked by Brian Orakpo and Jarvis Jenkins for -8 yards,-0.210,-2.330
3,5:19,3,21,PHI 16,0,24,LeSean McCoy right guard for 7 yards (tackle by Jarvis Jenkins),-2.330,-1.830
3,4:47,4,14,PHI 23,0,24,"Donnie Jones punts 49 yards, muffed catch by Nick Williams, recovered by Nick Williams and returned for no gain",-1.830,-0.670
3,4:37,1,10,WAS 26,0,24,Robert Griffin pass complete short right to Pierre Garcon for 21 yards (tackle by Cary Williams),0.670,2.060
3,3:55,1,10,WAS 47,0,24,Robert Griffin pass incomplete deep right intended for Nick Williams (defended by Cary Williams),2.060,1.520
3,3:46,2,10,WAS 47,0,24,Alfred Morris left end for -2 yards (tackle by Trent Cole),1.520,0.560
3,3:01,3,12,WAS 45,0,24,Robert Griffin pass incomplete deep right intended for Santana Moss,0.560,-0.390
3,2:56,4,12,WAS 45,0,24,"Saverio Rocca punts 47 yards, fair catch by DeSean Jackson",-0.390,0.380
3,2:48,1,10,PHI 8,0,24,LeSean McCoy right end for 5 yards (tackle by Reed Doughty),-0.380,-0.410
3,2:20,2,5,PHI 13,0,24,LeSean McCoy left end for 4 yards (tackle by Brandon Meriweather),-0.410,-0.370
3,1:45,3,1,PHI 17,0,24,Bryce Brown left end for -1 yards (tackle by Ryan Kerrigan),-0.370,-2.390
3,1:06,4,2,PHI 16,0,24,Donnie Jones punts 45 yards,-2.390,-1.530
3,0:54,1,10,WAS 39,0,24,Robert Griffin pass incomplete short left intended for Roy Helu,1.530,0.990
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the original play was overturned.",,
3,0:51,2,10,WAS 39,0,24,"Robert Griffin pass complete short right to Nick Williams for 6 yards (tackle by DeMeco Ryans). Penalty on Connor Barwin: Defensive Offside, 5 yards (no play)",0.990,1.660
3,0:27,2,5,WAS 44,0,24,Alfred Morris up the middle for 3 yards (tackle by Fletcher Cox),1.660,1.360
Quarter,Time,Down,ToGo,Location,WAS,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,2,WAS 47,0,24,Robert Griffin right tackle for 1 yard (tackle by Fletcher Cox),1.360,1.360
4,14:20,3,2,WAS 47,0,24,Timeout #1 by Washington Redskins,1.360,-0.190
4,14:20,4,1,WAS 48,0,24,Robert Griffin pass incomplete short right intended for Logan Paulsen,-0.190,-2.460
4,14:16,1,10,WAS 47,0,24,Nick Foles pass incomplete (defended by Ryan Kerrigan),2.460,1.910
4,14:11,2,10,WAS 47,0,24,"LeSean McCoy right end for no gain (tackle by Brian Orakpo). Penalty on Todd Herremans: Offensive Holding, 10 yards (no play)",1.910,0.560
4,13:58,2,20,PHI 43,0,24,LeSean McCoy right end for 9 yards (tackle by Brandon Meriweather),0.560,1.090
4,13:32,3,11,WAS 48,0,24,Nick Foles pass complete short right to LeSean McCoy for 10 yards (tackle by Perry Riley),1.090,0.720
4,13:16,4,1,WAS 38,0,24,Bryce Brown up the middle for no gain (tackle by London Fletcher),0.720,-1.470
4,13:08,1,10,WAS 38,6,24,"Robert Griffin pass complete deep left to Darrel Young for 62 yards, touchdown",1.470,7.000
4,13:08,,,,8,24,"Two Point Attempt: Robert Griffin pass complete to Nick Williams, conversion succeeds",0.000,1.000
4,13:08,,,WAS 35,8,24,"Kai Forbath kicks off 65 yards, touchback",0.000,-0.280
4,12:56,1,10,PHI 20,8,24,LeSean McCoy right end for -6 yards (tackle by Darryl Tapp),0.280,-1.180
4,12:22,2,16,PHI 14,8,24,LeSean McCoy up the middle for 10 yards (tackle by Chris Baker),-1.180,-0.430
4,11:43,3,6,PHI 24,8,24,Nick Foles pass complete short left to Riley Cooper for 11 yards (tackle by Brian Orakpo),-0.430,1.270
4,10:58,1,10,PHI 35,8,24,Nick Foles left end for 11 yards (tackle by David Amerson),1.270,1.990
4,10:23,1,10,PHI 46,8,24,Nick Foles left end for 3 yards (tackle by Brandon Meriweather),1.990,1.860
4,9:38,2,7,PHI 49,8,24,LeSean McCoy left end for -5 yards (tackle by David Amerson),1.860,0.500
4,8:51,3,12,PHI 44,8,24,Nick Foles pass incomplete deep left intended for Riley Cooper,0.500,-0.460
4,8:45,4,12,PHI 44,8,24,"Donnie Jones punts 41 yards, fair catch by Nick Williams",-0.460,0.220
4,8:37,1,10,WAS 15,8,24,"Penalty on Cedric Thornton: Neutral Zone Infraction, 5 yards (no play)",-0.220,0.680
4,8:37,1,5,WAS 20,8,24,Robert Griffin pass incomplete short right intended for Logan Paulsen,0.680,0.080
4,8:31,2,5,WAS 20,8,24,Robert Griffin right end for 3 yards (tackle by Roc Carmichael),0.080,-0.390
4,7:44,3,2,WAS 23,8,24,Darrel Young up the middle for 4 yards (tackle by DeMeco Ryans and Najee Goode),-0.390,0.740
4,7:16,1,10,WAS 27,8,24,Robert Griffin pass complete short middle to Pierre Garcon for 4 yards (tackle by DeMeco Ryans),0.740,0.740
4,6:52,2,6,WAS 31,8,24,Robert Griffin pass complete short right to Aldrick Robinson for 19 yards (tackle by Roc Carmichael),0.740,2.260
4,6:26,1,10,,8,24,Roy Helu left end for 9 yards (tackle by Patrick Chung),2.260,2.930
4,6:04,2,1,PHI 41,14,24,"Robert Griffin pass complete deep right to Aldrick Robinson for 41 yards, touchdown",2.930,7.000
4,5:57,2,1,PHI 41,14,24,Timeout #1 by Philadelphia Eagles,2.930,0.000
4,6:04,,,,16,24,"Two Point Attempt: Robert Griffin up the middle, conversion succeeds",0.000,1.000
4,6:04,,,WAS 35,16,24,"Kai Forbath kicks off 53 yards, returned by Brandon Boykin for 5 yards (tackle by Trent Robinson)",0.000,0.060
4,5:52,1,10,PHI 17,16,24,Nick Foles left end for 5 yards (tackle by Brian Orakpo),-0.060,0.210
4,5:09,2,5,PHI 22,16,24,LeSean McCoy right tackle for 1 yard (tackle by Chris Baker),0.210,-0.490
4,4:25,3,4,PHI 23,16,24,Nick Foles right end for 3 yards (tackle by Josh Wilson),-0.490,-1.630
,,,,,,,"WAS challenged the first down ruling, and the original play was overturned.",,
4,3:37,4,1,PHI 26,16,24,"Donnie Jones punts 70 yards, out of bounds",-1.630,0.380
4,3:26,1,10,WAS 4,16,24,Robert Griffin pass complete short right to Pierre Garcon for 9 yards (tackle by Roc Carmichael),-0.380,-0.120
4,3:02,2,1,WAS 13,16,24,Roy Helu right end for 6 yards (tackle by Cedric Thornton),-0.120,0.150
4,2:34,1,10,WAS 19,16,24,Robert Griffin pass incomplete deep left intended for Pierre Garcon,0.150,-0.390
4,2:30,2,10,WAS 19,16,24,Robert Griffin pass incomplete short left intended for Santana Moss (defended by Najee Goode),-0.390,-1.070
4,2:26,3,10,WAS 19,16,24,Robert Griffin pass complete short left to Santana Moss for 13 yards (tackle by Cary Williams),-1.070,-1.070
4,2:17,3,10,WAS 19,16,24,Timeout #2 by Washington Redskins,-1.070,1.070
4,2:17,1,10,WAS 32,16,24,Robert Griffin pass incomplete deep right intended for Santana Moss,1.070,0.530
4,2:12,2,10,WAS 32,16,24,"Robert Griffin pass incomplete deep left intended for Pierre Garcon. Penalty on Pierre Garcon: Face Mask (15 Yards), 15 yards (no play)",0.530,-1.640
4,2:05,2,25,WAS 17,16,24,Robert Griffin pass incomplete deep right intended for Pierre Garcon,-1.640,-2.530
4,2:00,3,25,WAS 17,16,24,Robert Griffin pass complete deep middle to Santana Moss for 28 yards (tackle by Roc Carmichael),-2.530,1.930
4,1:35,1,10,WAS 45,16,24,Robert Griffin pass incomplete deep left intended for Pierre Garcon,1.930,1.380
4,1:26,2,10,WAS 45,16,24,Robert Griffin pass incomplete short right intended for Santana Moss (defended by Brandon Boykin),1.380,0.700
4,1:22,3,10,WAS 45,16,24,"Robert Griffin left end for 1 yard (tackle by Fletcher Cox). Penalty on Najee Goode: Defensive Holding, 5 yards",0.700,2.320
4,1:10,1,10,PHI 49,16,24,Robert Griffin pass incomplete short middle intended for Pierre Garcon,2.320,1.780
4,1:06,2,10,PHI 49,16,24,Robert Griffin pass complete short left to Roy Helu for 5 yards (tackle by Najee Goode),1.780,1.750
4,1:01,3,5,PHI 44,16,24,Robert Griffin pass complete short right to Pierre Garcon for 17 yards (tackle by Brandon Boykin),1.750,3.780
4,0:54,1,10,PHI 27,16,24,Robert Griffin pass incomplete deep left intended for Aldrick Robinson,3.780,3.230
4,0:48,2,10,PHI 27,16,24,Robert Griffin pass complete short left to Pierre Garcon for 9 yards (tackle by Cary Williams and Patrick Chung),3.230,3.230
4,0:40,2,10,PHI 27,16,24,Timeout #3 by Washington Redskins,3.230,3.840
4,0:40,3,1,PHI 18,16,24,Robert Griffin pass incomplete is intercepted by Brandon Boykin at PHI--8,3.840,-0.280
4,0:24,1,10,PHI 20,16,24,Nick Foles kneels for -1 yards,0.280,-0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
