Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Laremy Tunsil,T,56,100%,0,0%,4,15%
Ja'Wuan James,T,56,100%,0,0%,4,15%
Jesse Davis,G,56,100%,0,0%,4,15%
Travis Swanson,C,56,100%,0,0%,1,4%
Brock Osweiler,QB,56,100%,0,0%,0,0%
Danny Amendola,WR,55,98%,0,0%,0,0%
Ted Larsen,G,53,95%,0,0%,3,11%
Kenny Stills,WR,49,88%,0,0%,0,0%
Jakeem Grant,WR,39,70%,0,0%,9,33%
Nick O'Leary,TE,39,70%,0,0%,8,30%
Kenyan Drake,RB,36,64%,0,0%,0,0%
Frank Gore,RB,25,45%,0,0%,0,0%
Mike Gesicki,TE,16,29%,0,0%,0,0%
Albert Wilson,WR,14,25%,0,0%,3,11%
Durham Smythe,TE,4,7%,0,0%,16,59%
Kalen Ballage,RB,3,5%,0,0%,15,56%
Wesley Johnson,C,3,5%,0,0%,4,15%
Bobby McCain,CB,0,0%,64,100%,1,4%
Kiko Alonso,LB,0,0%,64,100%,0,0%
Xavien Howard,CB,0,0%,64,100%,0,0%
Reshad Jones,FS,0,0%,64,100%,0,0%
T.J. McDonald,SS,0,0%,64,100%,0,0%
Raekwon McMillan,LB,0,0%,54,84%,0,0%
Davon Godchaux,DT,0,0%,47,73%,6,22%
Akeem Spence,DT,0,0%,41,64%,6,22%
Minkah Fitzpatrick,SS,0,0%,37,58%,5,19%
Robert Quinn,DE,0,0%,37,58%,1,4%
Cameron Wake,DE,0,0%,37,58%,0,0%
Jerome Baker,LB,0,0%,31,48%,10,37%
Andre Branch,DE,0,0%,29,45%,0,0%
Cameron Malveaux,DE,0,0%,27,42%,10,37%
Vincent Taylor,DT,0,0%,23,36%,6,22%
Jamiyus Pittman,DT,0,0%,15,23%,5,19%
Stephone Anthony,LB,0,0%,6,9%,23,85%
Martrell Spaight,LB,0,0%,0,0%,23,85%
Walt Aikens,SS,0,0%,0,0%,23,85%
Cornell Armstrong,CB,0,0%,0,0%,21,78%
Cordrea Tankersley,CB,0,0%,0,0%,19,70%
Senorise Perry,RB,0,0%,0,0%,17,63%
Brandon Bolden,RB,0,0%,0,0%,17,63%
Jason Sanders,K,0,0%,0,0%,8,30%
Matt Haack,P,0,0%,0,0%,8,30%
John Denney,LS,0,0%,0,0%,8,30%
Torry McTyer,CB,0,0%,0,0%,5,19%
Zach Sterup,T,0,0%,0,0%,4,15%
