Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jarrad Davis,DET,0,6,5,83.3%,17,3.4,2.8,0,79.2,1.3,12,5,7,1,0,1.0,2,7,0,0.0%
Teez Tabor,DET,0,6,5,83.3%,69,13.8,11.5,1,154.2,11.7,54,15,0,0,0,0.0,0,7,0,0.0%
Quandre Diggs,DET,0,4,3,75.0%,50,16.7,12.5,0,116.7,16.0,34,16,1,0,1,0.0,1,4,1,20.0%
Darius Slay,DET,0,5,3,60.0%,37,12.3,7.4,1,122.5,17.2,36,1,0,0,0,0.0,0,2,0,0.0%
Glover Quin,DET,0,5,3,60.0%,59,19.7,11.8,0,101.2,10.6,33,26,0,0,0,0.0,0,4,0,0.0%
Nevin Lawson,DET,0,3,2,66.7%,12,6.0,4.0,0,74.3,13.7,10,2,0,0,0,0.0,0,1,0,0.0%
Devon Kennard,DET,0,1,1,100.0%,13,13.0,13.0,0,118.7,-1.0,-1,14,0,1,0,0.0,1,1,0,0.0%
Tracy Walker,DET,0,1,1,100.0%,24,24.0,24.0,1,158.3,24.0,24,0,0,0,0,0.0,0,2,0,0.0%
Christian Jones,DET,0,1,1,100.0%,9,9.0,9.0,0,104.2,-1.0,-1,10,1,0,0,0.0,0,1,1,50.0%
A'Shawn Robinson,DET,0,0,0,,,,,,,,,,0,4,0,0.0,4,4,0,0.0%
Da'Shawn Hand,DET,0,0,0,,,,,,,,,,0,3,0,0.0,3,1,0,0.0%
Ricky Jean-Francois,DET,0,0,0,,,,,,,,,,0,0,0,2.0,2,4,0,0.0%
Romeo Okwara,DET,0,0,0,,,,,,,,,,0,1,0,1.0,2,6,0,0.0%
Tavon Wilson,DET,0,1,0,0.0%,,,0.0,,39.6,30.0,,,0,0,0,0.0,0,3,0,0.0%
Jalen Reeves-Maybin,DET,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Bobby McCain,MIA,0,5,4,80.0%,41,10.3,8.2,0,100.8,8.0,15,26,0,0,0,0.0,0,5,2,28.6%
T.J. McDonald,MIA,0,3,3,100.0%,46,15.3,15.3,0,118.7,10.0,30,16,1,1,0,0.0,1,8,2,20.0%
Jerome Baker,MIA,0,3,3,100.0%,47,15.7,15.7,1,158.3,10.0,30,17,2,0,0,0.0,0,5,0,0.0%
Kiko Alonso,MIA,0,2,2,100.0%,9,4.5,4.5,1,125.0,4.5,9,0,6,1,0,0.0,1,6,2,25.0%
Reshad Jones,MIA,0,2,2,100.0%,30,15.0,15.0,1,158.3,5.0,10,20,1,0,0,0.0,0,5,0,0.0%
Xavien Howard,MIA,0,2,2,100.0%,28,14.0,14.0,0,118.7,9.0,18,10,1,0,0,0.0,0,4,0,0.0%
Minkah Fitzpatrick,MIA,0,4,2,50.0%,9,4.5,2.3,0,56.2,3.3,1,8,0,0,0,0.0,0,3,1,25.0%
Raekwon McMillan,MIA,0,1,1,100.0%,22,22.0,22.0,0,118.7,5.0,5,17,2,0,0,0.0,0,7,1,12.5%
Andre Branch,MIA,0,0,0,,,,,,,,,,0,0,1,1.0,2,2,0,0.0%
Robert Quinn,MIA,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%
Akeem Spence,MIA,0,0,0,,,,,,,,,,0,0,0,0.0,0,6,1,14.3%
