Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
2,8:01,4,3,CIN 22,3,7,"Kyle Richardson punts 54 yards, returned by Dennis Northcutt for 7 yards (tackle by Riall Johnson)",-1.900,-1.000
2,7:49,1,10,CLE 31,3,7,--,1.000,2.130
2,7:15,1,10,CLE 48,3,7,Jamel White left end for 11 yards (tackle by Mark Roman),2.130,2.850
2,6:43,1,10,CIN 41,3,7,Dennis Northcutt left end for 23 yards (tackle by Mark Roman),2.850,4.370
2,6:08,1,10,CIN 18,3,7,Quincy Morgan left end for -7 yards (tackle by Brian Simmons),4.370,2.880
2,5:29,2,17,CIN 25,3,7,Tim Couch pass incomplete intended for Darnell Sanders,2.880,2.210
2,5:22,3,17,CIN 25,3,7,Tim Couch pass incomplete intended for Dennis Northcutt (defended by Mark Roman),2.210,1.800
2,5:15,4,17,CIN 25,6,7,Brett Conway 42 yard field goal good,1.800,3.000
2,,,,CLE 30,6,7,"Brett Conway kicks off 56 yards, returned by Carl Powell for 20 yards (tackle by Chris Crocker)",0.000,1.200
2,5:03,1,10,CIN 34,6,7,"Penalty on Eric Steinbach: False Start, 5 yards (no play)",1.200,0.870
2,5:03,1,15,CIN 29,6,7,Jon Kitna pass incomplete intended for Chad Ochocinco,0.870,-0.020
2,4:54,2,15,CIN 29,6,7,,-0.020,2.060
2,4:35,1,10,CIN 47,6,7,Jon Kitna pass incomplete intended for Chad Ochocinco (defended by Leigh Bodden),2.060,1.520
2,4:28,2,10,CIN 47,6,7,Jon Kitna for 9 yards (tackle by Ben Taylor),1.520,2.020
2,3:42,3,1,CLE 44,6,7,Rudi Johnson right end for -2 yards (tackle by Michael Lehan),2.020,0.200
2,2:55,4,3,CLE 46,6,7,Kyle Richardson punts 42 yards,0.200,0.380
2,2:44,1,10,CLE 4,6,7,"Lee Suggs right tackle for 3 yards (tackle by Artrell Hawkins). Penalty on Oliver Gibson: Face Mask (15 Yards), 15 yards",-0.380,0.410
2,2:20,1,10,CLE 22,12,7,"Lee Suggs up the middle for 78 yards, touchdown",0.410,7.000
2,,,,CIN 2,13,7,Brett Conway kicks extra point good,0.000,0.000
2,,,,CLE 30,13,7,"Brett Conway kicks off 61 yards, returned by Brandon Bennett for 36 yards (tackle by Chris Crocker)",0.000,1.930
2,1:59,1,10,CIN 45,13,7,Jon Kitna pass incomplete intended for Chad Ochocinco,1.930,1.380
2,1:54,2,10,CIN 45,13,7,Jon Kitna pass complete to Brandon Bennett for 6 yards (tackle by Daylon McCutcheon),1.380,1.490
2,1:33,3,4,CLE 49,13,7,Jon Kitna pass complete to Brandon Bennett for 4 yards,1.490,2.590
2,1:19,,,,13,7,Timeout #1 by Cincinnati Bengals,0.000,2.590
2,1:19,1,10,CLE 45,13,7,Jon Kitna pass complete to Chad Ochocinco for 13 yards,2.590,3.450
2,1:14,1,10,CLE 32,13,7,"Jon Kitna pass complete to Chad Ochocinco for 15 yards (tackle by Leigh Bodden). Penalty on Chad Ochocinco: Offensive Pass Interference, 10 yards (no play)",3.450,2.790
2,1:09,1,20,CLE 42,13,7,Jon Kitna pass complete to Matt Schobel for 11 yards (tackle by Leigh Bodden),2.790,3.040
2,1:02,2,9,CLE 31,13,7,"Penalty on Chad Ochocinco: False Start, 5 yards (no play)",3.040,2.360
2,1:02,2,14,CLE 36,13,7,Jon Kitna pass complete to Matt Schobel for 19 yards (tackle by Robert Griffith),2.360,4.440
2,0:55,,,,13,7,Timeout #2 by Cincinnati Bengals,0.000,4.440
2,0:55,1,10,CLE 17,13,7,Jon Kitna pass complete to Kelley Washington for 4 yards (tackle by Leigh Bodden),4.440,4.500
2,0:50,2,6,CLE 13,13,7,"Penalty on Gerard Warren: Neutral Zone Infraction, 5 yards (no play)",4.500,5.480
2,0:50,2,1,CLE 8,13,7,"Jon Kitna pass incomplete intended for Chad Ochocinco. Penalty on Chad Ochocinco: Offensive Pass Interference, 10 yards (no play)",5.480,3.720
2,0:45,,,,13,7,Timeout #3 by Cincinnati Bengals,0.000,3.720
2,0:45,2,11,CLE 18,13,7,Jon Kitna pass complete to Peter Warrick for 15 yards,3.720,6.510
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
2,0:39,1,3,CLE 3,13,7,Corey Dillon right end for -3 yards (tackle by Kevin Bentley and Robert Griffith),6.510,4.950
2,0:16,2,6,CLE 6,13,7,Jon Kitna pass incomplete,4.950,4.040
2,0:10,3,6,CLE 6,13,7,Jon Kitna sacked by Tyrone Rogers for -2 yards,4.040,2.950
Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 30,13,7,"Shayne Graham kicks off 61 yards, returned by Nick Maddox for 17 yards (tackle by Kevin Walter)",0.000,0.670
3,14:56,1,10,CLE 26,13,7,Jamel White left guard for -2 yards (tackle by Rogers Beckett),0.670,-0.140
3,14:25,2,12,CLE 24,13,7,Jamel White up the middle for 8 yards (tackle by Brian Simmons),-0.140,0.230
3,13:42,3,4,CLE 32,13,7,Tim Couch pass incomplete intended for Dennis Northcutt,0.230,-1.240
3,13:37,4,4,CLE 32,13,7,"Chris Gardocki punts 44 yards, returned by Jeff Burris for -1 yards (tackle by Frisman Jackson)",-1.240,-0.480
3,13:25,1,10,CIN 23,13,7,Corey Dillon right end for 8 yards (tackle by Michael Lehan),0.480,1.010
3,12:44,2,2,CIN 31,13,7,Corey Dillon left tackle for 3 yards (tackle by Tyrone Rogers and Orpheus Roye),1.010,1.200
3,12:10,1,10,CIN 34,13,7,Jon Kitna pass complete to Corey Dillon for 11 yards (tackle by Kevin Bentley),1.200,1.930
3,11:39,1,10,CIN 45,13,7,Jon Kitna pass complete to Chad Ochocinco for 7 yards (tackle by Roosevelt Williams),1.930,2.330
3,11:12,2,3,CLE 48,13,7,Jon Kitna pass complete to Reggie Kelly for 1 yard (tackle by Daylon McCutcheon),2.330,1.750
3,10:31,3,2,CLE 47,13,7,Jon Kitna pass complete to Brandon Bennett for 6 yards (tackle by Michael Lehan),1.750,2.850
3,9:48,1,10,CLE 41,13,7,Jon Kitna pass incomplete intended for Peter Warrick (defended by Daylon McCutcheon),2.850,2.310
3,9:43,2,10,CLE 41,13,7,Jon Kitna pass incomplete intended for Kevin Walter,2.310,1.620
3,9:37,3,10,CLE 41,13,7,Jon Kitna pass complete to Matt Schobel for 7 yards,1.620,1.090
3,9:15,4,3,CLE 34,13,7,Shayne Graham 52 yard field goal no good,1.090,-1.730
3,9:09,1,10,CLE 42,13,7,Lee Suggs right tackle for 6 yards (tackle by Tory James),1.730,2.000
3,8:35,2,4,CLE 48,13,7,Lee Suggs left guard for 2 yards (tackle by Mark Roman),2.000,1.550
3,7:57,3,2,CIN 50,13,7,Tim Couch pass incomplete,1.550,-0.060
3,7:52,4,2,CIN 50,13,7,Chris Gardocki punts 36 yards,-0.060,0.280
3,7:44,1,10,CIN 14,13,7,Rudi Johnson right tackle for 3 yards,-0.280,-0.370
3,7:07,2,7,CIN 17,13,7,Jon Kitna pass complete to Rudi Johnson for 13 yards (tackle by Michael Lehan),-0.370,0.940
3,6:23,1,10,CIN 30,13,7,"Rudi Johnson right tackle for 5 yards (tackle by Ben Taylor). Penalty on Mike Goff: Offensive Holding, 10 yards (no play)",0.940,0.280
3,5:53,1,20,CIN 20,13,7,Jon Kitna pass complete to Peter Warrick for -1 yards (tackle by Brant Boyer),0.280,-1.150
3,5:15,2,21,CIN 19,13,7,Jon Kitna sacked by Orpheus Roye and Kenard Lang for -8 yards,-1.150,-3.640
3,4:37,3,29,CIN 11,13,7,Jon Kitna pass complete to Brandon Bennett for 10 yards (tackle by Leigh Bodden),-3.640,-1.960
3,4:04,4,19,CIN 21,13,7,"Kyle Richardson punts 41 yards, returned by Dennis Northcutt for -2 yards",-1.960,-1.330
3,3:52,1,10,CLE 36,13,7,Tim Couch pass incomplete intended for Quincy Morgan (defended by Oliver Gibson),1.330,0.790
3,3:48,2,10,CLE 36,13,7,Dennis Northcutt right end for 2 yards (tackle by Mark Roman),0.790,0.370
3,3:15,,,,13,7,Timeout #1 by Cincinnati Bengals,0.000,0.370
3,3:15,3,8,CLE 38,13,7,Tim Couch pass incomplete,0.370,-0.850
3,3:09,4,8,CLE 38,13,7,Chris Gardocki punts 26 yards,-0.850,-1.330
3,2:59,1,10,CIN 36,13,7,Peter Warrick for 2 yards (tackle by Roosevelt Williams),1.330,1.060
3,2:35,2,8,CIN 38,13,7,Jon Kitna pass complete to Rudi Johnson for 12 yards (tackle by Earl Little),1.060,2.260
3,1:51,1,10,CIN 50,13,7,Rudi Johnson up the middle for 4 yards,2.260,2.250
3,1:11,2,6,CLE 46,13,7,Rudi Johnson left tackle for 5 yards,2.250,2.210
3,0:25,3,1,CLE 41,13,7,Jon Kitna pass complete to Tony Stewart for 9 yards (tackle by Brant Boyer),2.210,3.450
Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CLE 32,13,7,"Jon Kitna pass incomplete intended for Tony Stewart. Penalty on Kenard Lang: Face Mask (15 Yards), 15 yards (no play)",3.450,4.440
4,14:55,1,10,CLE 17,13,7,Rudi Johnson right tackle for no gain (tackle by Brant Boyer),4.440,3.850
4,14:15,2,10,CLE 17,13,7,Rudi Johnson right guard for 9 yards (tackle by Brant Boyer),3.850,4.800
4,13:39,3,1,CLE 8,13,7,Rudi Johnson right tackle for 3 yards (tackle by Brant Boyer),4.800,6.060
4,12:59,1,5,CLE 5,13,7,Jon Kitna pass complete to Chad Ochocinco for 3 yards,6.060,5.720
4,12:20,2,2,CLE 2,13,13,"Rudi Johnson left tackle for 2 yards, touchdown",5.720,7.000
4,,,,CLE 2,13,14,Shayne Graham kicks extra point good,0.000,0.000
4,,,,CIN 30,13,14,"Shayne Graham kicks off 58 yards, returned by Nick Maddox for 26 yards (tackle by Kevin Walter)",0.000,1.470
4,12:07,1,10,CLE 38,13,14,Lee Suggs up the middle for -1 yards (tackle by Tony Williams),1.470,0.790
4,11:29,2,11,CLE 37,13,14,Lee Suggs up the middle for no gain (tackle by Duane Clemons),0.790,0.100
4,10:49,3,11,CLE 37,13,14,--,0.100,2.590
4,10:25,1,10,CIN 45,13,14,Lee Suggs right end for no gain (tackle by Carl Powell),2.590,2.040
4,9:42,2,10,CIN 45,13,14,Lee Suggs left guard for -2 yards (tackle by John Thornton),2.040,1.090
4,9:00,3,12,CIN 47,13,14,Tim Couch pass complete to Frisman Jackson for 19 yards (tackle by Mark Roman). Penalty on Terrell Roberts: Illegal Contact (Declined),1.090,3.710
4,8:34,1,10,CIN 28,13,14,Lee Suggs right tackle for 3 yards (tackle by Oliver Gibson),3.710,3.570
4,8:02,2,7,CIN 25,19,14,"Lee Suggs right tackle for 25 yards, touchdown",3.570,7.000
4,,,,,19,14,"Two Point Attempt: Tim Couch pass complete to Dennis Northcutt, conversion fails",1.000,-1.000
4,,,,CLE 30,19,14,"Brett Conway kicks off 64 yards, returned by Brandon Bennett for 20 yards (tackle by Leigh Bodden)",0.000,0.670
4,7:47,1,10,CIN 26,19,14,Rudi Johnson right tackle for no gain (tackle by Robert Griffith),0.670,0.130
4,7:10,2,10,CIN 26,19,14,Jon Kitna pass incomplete intended for Kelley Washington,0.130,-0.560
4,7:05,3,10,CIN 26,19,14,"Penalty on Mike Goff: False Start, 5 yards (no play)",-0.560,-1.220
4,7:05,3,15,CIN 21,19,14,Jon Kitna pass incomplete intended for Peter Warrick,-1.220,-1.960
4,6:54,4,15,CIN 21,19,14,Kyle Richardson punts 29 yards,-1.960,-2.260
4,6:45,1,10,CIN 50,19,14,Lee Suggs right tackle for 4 yards (tackle by John Thornton),2.260,2.250
4,6:02,2,6,CIN 46,19,14,Lee Suggs right end for 7 yards (tackle by Riall Johnson),2.250,2.980
4,5:19,1,10,CIN 39,19,14,Lee Suggs up the middle for 3 yards (tackle by Rogers Beckett),2.980,2.850
4,4:38,2,7,CIN 36,19,14,Lee Suggs right end for 4 yards (tackle by Riall Johnson),2.850,2.680
4,3:52,3,3,CIN 32,19,14,Tim Couch pass complete to Dennis Northcutt for 12 yards (tackle by Mark Roman),2.680,4.240
4,3:35,,,,19,14,Timeout #2 by Cincinnati Bengals,0.000,4.240
4,3:35,1,10,CIN 20,19,14,Lee Suggs right guard for 6 yards (tackle by Artrell Hawkins),4.240,4.640
4,3:26,,,,19,14,Timeout #3 by Cincinnati Bengals,0.000,4.640
4,3:26,2,4,CIN 14,19,14,Lee Suggs right end for 13 yards (tackle by Mark Roman),4.640,6.970
4,3:19,1,1,CIN 1,19,14,Lee Suggs right tackle for no gain (tackle by Kevin Hardy and Carl Powell),6.970,5.910
4,2:38,2,1,CIN 1,19,14,Lee Suggs up the middle for -1 yards (tackle by Kevin Hardy),5.910,4.950
4,2:00,3,2,CIN 2,19,14,"Penalty on Oliver Gibson: Neutral Zone Infraction, 1 yards (no play)",4.950,5.170
4,2:00,3,1,CIN 1,19,14,Lee Suggs up the middle for no gain (tackle by Carl Powell and Brian Simmons),5.170,3.550
4,1:17,,,,19,14,Timeout #1 by Cleveland Browns,0.000,3.550
4,1:17,4,1,CIN 1,22,14,Brett Conway 18 yard field goal good,3.550,3.000
4,,,,CLE 30,22,14,"Brett Conway kicks off 61 yards, returned by Brandon Bennett for 24 yards (tackle by Chris Crocker)",0.000,1.140
4,1:08,1,10,CIN 33,22,14,Jon Kitna pass incomplete intended for Kelley Washington (defended by Leigh Bodden),1.140,0.590
4,1:01,2,10,CIN 33,22,14,"Jon Kitna pass complete to Matt Schobel for 5 yards (tackle by Daylon McCutcheon). Matt Schobel fumbles (forced by Daylon McCutcheon), ball out of bounds at CIN-38",0.590,0.560
4,0:47,3,5,CIN 38,22,14,Jon Kitna pass incomplete intended for Matt Schobel is intercepted by Robert Griffith at CLE-39 and returned for 3 yards (tackle by Matt Schobel),0.560,-1.730
4,0:41,1,10,CLE 42,22,14,Tim Couch kneels for -1 yards,1.730,1.050
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
