Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
CeeDee Lamb,DAL,10,7,53,0,4,42,6.0,11,1.6,9.1,0,,0,0.0,0,82.5
Jake Ferguson,DAL,8,6,44,0,2,22,3.7,22,3.7,4.1,1,6.0,0,0.0,0,87.5
Brandin Cooks,DAL,6,2,10,0,,3,1.5,7,3.5,15.3,0,,0,0.0,1,2.8
Rico Dowdle,DAL,3,2,8,0,,7,3.5,1,0.5,1.0,0,,1,33.3,0,70.1
Tony Pollard,DAL,3,2,5,0,0,-3,-1.5,8,4.0,-0.3,0,,1,33.3,0,70.1
Michael Gallup,DAL,1,1,9,0,,7,7.0,2,2.0,7.0,0,,0,0.0,0,104.2
Peyton Hendershot,DAL,1,1,5,0,,4,4.0,1,1.0,4.0,0,,0,0.0,0,87.5
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Stefon Diggs,BUF,5,4,48,0,3,28,7.0,20,5.0,6.2,0,,0,0.0,0,106.7
James Cook,BUF,3,2,42,1,2,20,10.0,22,11.0,7.3,1,2.0,1,33.3,0,149.3
Ty Johnson,BUF,1,1,4,0,0,-1,-1.0,5,5.0,-1.0,0,,0,0.0,0,83.3
Gabriel Davis,BUF,1,0,0,0,,0,,0,,42.0,0,,0,0.0,0,39.6
Dalton Kincaid,BUF,2,0,0,0,,0,,0,,3.0,0,,2,100.0,0,39.6
Khalil Shakir,BUF,1,0,0,0,,0,,0,,11.0,0,,0,0.0,0,39.6
