Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 30,3,14,"Rob Bironas kicks off 69 yards, returned by Dominic Rhodes for 27 yards (tackle by Donnie Nickey)",0.000,0.810
3,14:55,1,10,IND 28,3,14,Edgerrin James for -2 yards (tackle by Albert Haynesworth),0.810,-0.010
3,14:24,2,12,IND 26,3,14,Peyton Manning pass complete to Dallas Clark for 22 yards,-0.010,2.130
3,13:48,1,10,IND 48,3,14,Edgerrin James right tackle for 2 yards (tackle by Randy Starks and Albert Haynesworth),2.130,1.850
3,13:17,2,8,,3,14,Peyton Manning pass complete to Marvin Harrison for 5 yards (tackle by Reynaldo Hill),1.850,1.820
3,12:35,3,3,TEN 45,3,14,Edgerrin James right guard for 2 yards (tackle by Rien Long and Brad Kassell),1.820,0.400
3,12:15,4,1,TEN 43,3,14,Edgerrin James for 3 yards (tackle by Rien Long and Kyle Vanden Bosch),0.400,2.920
3,11:40,1,10,TEN 40,3,14,Edgerrin James for 8 yards (tackle by Lamont Thompson),2.920,3.450
3,10:56,2,2,TEN 32,3,14,Edgerrin James left end for 3 yards (tackle by Brad Kassell),3.450,3.640
3,10:20,1,10,TEN 29,3,14,Edgerrin James right end for 2 yards (tackle by Peter Sirmon),3.640,3.370
3,9:46,2,8,TEN 27,3,20,"Peyton Manning pass complete to Reggie Wayne for 27 yards, touchdown",3.370,7.000
3,9:46,,,TEN 2,3,21,Mike Vanderjagt kicks extra point good,0.000,0.000
3,9:46,,,IND 30,3,21,"Dave Rayner kicks off 63 yards, returned by Adam Jones for 23 yards (tackle by Robert Mathis)",0.000,-0.940
3,9:34,1,10,TEN 30,3,21,Chris Brown for 2 yards (tackle by Gary Brackett),0.940,0.660
3,8:57,2,8,TEN 32,3,21,Steve McNair pass incomplete intended for Drew Bennett (defended by Jason David),0.660,-0.030
3,8:51,3,8,TEN 32,3,21,Steve McNair pass complete to Bo Scaife for 14 yards (tackle by Cato June),-0.030,1.990
3,8:07,1,10,TEN 46,3,21,Steve McNair pass incomplete intended for Tyrone Calico,1.990,1.450
3,8:03,2,10,TEN 46,3,21,Steve McNair pass complete to Ben Troupe for 14 yards (tackle by Cato June),1.450,2.920
3,7:40,1,10,IND 40,3,21,Chris Brown for 1 yard (tackle by Jason David),2.920,2.510
3,7:02,2,9,IND 39,3,21,Billy Volek sacked by Larry Tripplett for -3 yards,2.510,1.420
3,6:28,3,12,IND 42,3,21,Billy Volek pass complete to Ben Troupe for 11 yards (tackle by Cato June and Kelvin Hayden),1.420,1.410
3,5:42,4,1,IND 31,3,21,Billy Volek pass incomplete intended for Tyrone Calico,1.410,-1.070
3,5:37,1,10,IND 32,3,21,Peyton Manning pass complete to Edgerrin James for 7 yards (tackle by Randy Starks),1.070,1.470
3,5:06,2,3,IND 39,3,21,Edgerrin James right guard for 5 yards (tackle by Brad Kassell),1.470,1.860
3,4:27,1,10,IND 44,3,21,Edgerrin James right tackle for 8 yards,1.860,2.400
3,3:45,2,2,TEN 48,3,21,Edgerrin James right guard for 5 yards (tackle by Antwan Odom and Keith Bulluck),2.400,2.720
3,3:07,1,10,TEN 43,3,21,Peyton Manning pass complete to Edgerrin James for 10 yards (tackle by Keith Bulluck),2.720,3.380
3,2:24,1,10,TEN 33,3,21,"Edgerrin James for 4 yards (tackle by Keith Bulluck). Penalty on Albert Haynesworth: Defensive Holding, 5 yards",3.380,3.970
3,2:09,1,10,TEN 24,3,21,Edgerrin James left end for 22 yards,3.970,6.740
3,1:36,1,2,TEN 2,3,27,"Edgerrin James left guard for 2 yards, touchdown",6.740,7.000
3,1:36,,,TEN 2,3,28,Mike Vanderjagt kicks extra point good,0.000,0.000
3,1:36,,,IND 30,3,28,"Dave Rayner kicks off 59 yards, returned by Adam Jones for 19 yards (tackle by Rob Morris)",0.000,-0.940
3,1:23,1,10,TEN 30,3,28,Steve McNair pass incomplete intended for Bo Scaife,0.940,0.390
3,1:19,2,10,TEN 30,3,28,Steve McNair pass complete to Chris Brown for 6 yards (tackle by Gary Brackett and Bob Sanders),0.390,0.500
3,0:34,3,4,TEN 36,3,28,Steve McNair for 3 yards (tackle by Robert Mathis),0.500,-0.780
Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,1,TEN 39,3,28,Steve McNair right tackle for no gain (tackle by David Thornton and Gary Brackett),-0.780,-2.980
4,14:55,1,10,TEN 39,3,28,Edgerrin James left tackle for 3 yards (tackle by Randy Starks and Albert Haynesworth),2.980,2.850
4,14:21,2,7,TEN 36,3,28,--,2.850,-1.400
4,14:17,1,10,TEN 37,3,28,Steve McNair pass incomplete intended for Bo Scaife,1.400,0.860
4,14:13,2,10,TEN 37,3,28,"Steve McNair pass complete to Tyrone Calico for 4 yards (tackle by David Thornton). Penalty on Montae Reagor: Defensive Offside, 5 yards (no play)",0.860,1.530
4,13:48,2,5,TEN 42,3,28,Steve McNair pass complete to Ben Troupe for 23 yards (tackle by Mike Doss and Kelvin Hayden),1.530,3.250
4,13:20,2,5,TEN 42,3,28,Timeout #1 by Indianapolis Colts,1.530,3.250
4,13:20,1,10,IND 35,3,28,Travis Henry for 1 yard (tackle by Gary Brackett),3.250,2.840
4,12:41,2,9,IND 34,3,28,Steve McNair pass complete to Bo Scaife for 8 yards (tackle by Gary Brackett),2.840,3.200
4,11:56,3,1,IND 26,3,34,"Steve McNair sacked by Dwight Freeney for -12 yards. Steve McNair fumbles (forced by Dwight Freeney), recovered by Larry Tripplett at IND-40 and returned for 60 yards, touchdown",3.200,-7.000
4,11:44,,,TEN 2,3,35,Mike Vanderjagt kicks extra point good,0.000,0.000
4,11:44,,,IND 30,3,35,"Dave Rayner kicks off 69 yards, returned by Adam Jones for 53 yards (tackle by Von Hutchins)",0.000,-2.520
4,11:33,1,10,IND 46,3,35,Steve McNair pass complete to Drew Bennett for 8 yards (tackle by Keith O'Neil),2.520,3.060
4,11:00,2,2,IND 38,3,35,Steve McNair pass complete to Bo Scaife for 4 yards (tackle by Keith O'Neil),3.060,3.310
4,10:25,1,10,IND 34,3,35,Steve McNair pass complete to Bo Scaife for 7 yards (tackle by Keith O'Neil),3.310,3.720
4,9:52,2,3,IND 27,3,35,Steve McNair pass complete to Tyrone Calico for 14 yards (tackle by Kelvin Hayden),3.720,4.710
4,9:15,1,10,IND 13,3,35,Travis Henry for 2 yards (tackle by Raheem Brock),4.710,4.390
4,8:31,2,8,IND 11,3,35,Steve McNair pass complete to Drew Bennett for 9 yards (tackle by Rob Morris and Keith O'Neil),4.390,6.740
4,7:45,2,8,IND 11,3,35,Timeout #1 by Tennessee Titans,4.390,6.740
4,7:45,1,2,IND 2,3,35,Steve McNair pass incomplete intended for Bo Scaife,6.740,5.720
4,7:40,2,2,IND 2,3,35,Steve McNair pass incomplete intended for Drew Bennett (defended by Gilbert Gardner),5.720,4.950
4,7:34,3,2,IND 2,3,35,Steve McNair pass incomplete intended for Bo Scaife,4.950,3.250
4,7:30,4,2,IND 2,3,35,Steve McNair pass incomplete intended for Drew Bennett (defended by Rob Morris),3.250,0.380
4,7:26,1,10,IND 2,3,35,"Edgerrin James for no gain (tackle by Kyle Vanden Bosch and Albert Haynesworth). Penalty on Randy Starks: Defensive Offside, 5 yards (no play)",-0.380,-0.190
4,7:00,1,5,IND 7,3,35,Edgerrin James left tackle for 4 yards (tackle by Randy Starks),-0.190,-0.120
4,6:17,2,1,IND 11,3,35,Edgerrin James left tackle for 2 yards (tackle by Albert Haynesworth and Brad Kassell),-0.120,-0.320
4,5:34,1,10,IND 13,3,35,Edgerrin James left tackle for 2 yards (tackle by Albert Haynesworth),-0.320,-0.570
4,4:50,2,8,IND 15,3,35,Edgerrin James for 2 yards (tackle by Albert Haynesworth),-0.570,-0.940
4,4:05,3,6,IND 17,3,35,"Edgerrin James for 10 yards (tackle by Lamont Thompson). Penalty on Bryan Fletcher: Offensive Holding, 8 yards (no play)",-0.940,-1.890
4,3:59,3,14,IND 9,3,35,"Penalty on Antwan Odom: Defensive Offside, 5 yards (no play)",-1.890,-1.300
4,3:59,3,9,IND 14,3,35,Edgerrin James for no gain (tackle by Peter Sirmon),-1.300,-2.470
4,3:26,4,9,IND 14,3,35,"Hunter Smith punts 56 yards, returned by Adam Jones for 16 yards (tackle by Dexter Reid). Adam Jones fumbles (forced by Dexter Reid), recovered by Robert Reynolds at TEN-47 (tackle by Matt Giordano)",-2.470,-2.060
4,3:12,1,10,TEN 47,3,35,Billy Volek pass complete to Drew Bennett for 6 yards (tackle by Keith O'Neil),2.060,2.330
4,2:38,2,4,IND 47,3,35,Billy Volek pass complete to Ben Troupe for 8 yards (tackle by Keith O'Neil),2.330,2.980
4,2:02,1,10,IND 39,3,35,Billy Volek pass incomplete intended for Travis Henry,2.980,2.440
4,1:57,2,10,IND 39,3,35,Travis Henry for 6 yards (tackle by Keith O'Neil),2.440,2.540
4,1:29,3,4,IND 33,3,35,Billy Volek sacked by Raheem Brock for -7 yards,2.540,0.590
4,0:45,4,11,IND 40,3,35,Billy Volek pass complete to Travis Henry for 5 yards (tackle by Gilbert Gardner),0.590,-1.330
4,0:37,1,10,IND 36,3,35,Jim Sorgi kneels for -1 yards,1.330,0.660
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
