#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:50,KAN 20,7,2:50,65,Field Goal
2,1,6:29,KAN 33,7,4:06,41,Missed FG
3,1,0:53,KAN 24,5,3:19,23,Punt
4,2,8:30,KAN 8,3,2:04,6,Punt
5,2,5:50,KAN 20,4,1:14,51,Interception
6,2,1:07,KAN 20,3,0:37,12,Interception
7,2,0:02,KAN 47,1,0:02,-9,End of Half
8,3,15:00,KAN 20,5,3:37,21,Punt
9,3,9:47,KAN 21,7,3:37,22,Punt
10,3,1:17,KAN 35,1,0:17,-8,Fumble
11,4,14:49,KAN 10,2,0:41,8,Fumble
12,4,11:31,KAN 18,6,2:45,16,Interception
13,4,5:06,KAN 20,3,1:25,8,Punt
14,4,1:02,KAN 4,2,1:02,6,End of Game
