Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Rasul Douglas,GNB,0,5,4,80.0%,63,15.8,12.6,2,158.3,10.2,42,21,0,0,0,0.0,0,8,0,0.0%
Jaire Alexander,GNB,0,8,3,37.5%,37,12.3,4.6,0,52.6,10.5,31,6,0,0,0,0.0,0,6,0,0.0%
Adrian Amos,GNB,0,3,2,66.7%,19,9.5,6.3,0,84.0,11.7,10,9,0,0,0,0.0,0,9,0,0.0%
Krys Barnes,GNB,0,2,2,100.0%,14,7.0,7.0,0,95.8,2.5,5,9,0,0,0,0.0,0,6,0,0.0%
Keisean Nixon,GNB,0,2,2,100.0%,-1,-0.5,-0.5,0,79.2,-4.0,-8,7,0,0,0,0.0,0,3,0,0.0%
Rudy Ford,GNB,0,3,2,66.7%,17,8.5,5.7,0,81.2,5.3,11,6,0,0,0,0.0,0,9,0,0.0%
Quay Walker,GNB,0,1,1,100.0%,4,4.0,4.0,0,83.3,3.0,3,1,2,0,1,0.0,1,11,0,0.0%
Justin Hollins,GNB,0,0,0,,,,,,,,,,2,1,0,1.0,2,2,0,0.0%
Jarran Reed,GNB,0,0,0,,,,,,,,,,0,1,0,0.5,2,2,0,0.0%
Kingsley Enagbare,GNB,0,0,0,,,,,,,,,,0,1,0,0.0,1,7,0,0.0%
Preston Smith,GNB,0,0,0,,,,,,,,,,0,0,0,0.5,1,6,0,0.0%
Jonathan Garvin,GNB,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,
Corey Ballentine,GNB,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
Dean Lowry,GNB,0,1,0,0.0%,,,0.0,,39.6,0.0,,,0,0,0,0.0,0,2,0,0.0%
Isaiah McDuffie,GNB,0,0,0,,,,,,,,,,1,0,0,0.0,0,3,0,0.0%
Darnell Savage Jr.,GNB,0,1,0,0.0%,,,0.0,,39.6,-6.0,,,0,0,0,0.0,0,0,1,100.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
T.J. Edwards,PHI,0,6,5,83.3%,66,13.2,11.0,0,112.5,-0.2,-1,67,0,0,0,0.0,0,7,0,0.0%
Marcus Epps,PHI,0,4,3,75.0%,101,33.7,25.3,2,156.2,15.5,44,57,1,0,0,0.0,0,3,0,0.0%
Darius Slay,PHI,0,4,3,75.0%,26,8.7,6.5,0,91.7,7.8,17,9,0,0,0,0.0,0,4,0,0.0%
Josiah Scott,PHI,1,2,2,100.0%,17,8.5,8.5,1,102.1,8.0,16,1,0,0,0,0.0,0,3,0,0.0%
Haason Reddick,PHI,0,2,1,50.0%,8,8.0,4.0,0,60.4,-3.0,0,8,4,1,0,0.5,2,4,0,0.0%
Kyzir White,PHI,0,1,1,100.0%,17,17.0,17.0,0,118.7,13.0,13,4,0,0,0,0.0,0,3,0,0.0%
James Bradberry,PHI,0,2,1,50.0%,-3,-3.0,-1.5,0,56.2,6.0,-4,1,0,0,0,0.0,0,2,0,0.0%
C.J. Gardner-Johnson,PHI,0,1,1,100.0%,21,21.0,21.0,0,118.7,19.0,19,2,0,0,0,0.0,0,1,0,0.0%
Robert Quinn,PHI,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
Fletcher Cox,PHI,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
Josh Sweat,PHI,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%
Brandon Graham,PHI,0,0,0,,,,,,,,,,0,0,0,0.5,1,1,0,0.0%
Reed Blankenship,PHI,1,1,0,0.0%,,,0.0,,0.0,10.0,,,0,0,0,0.0,0,6,0,0.0%
K'Von Wallace,PHI,0,2,0,0.0%,,,0.0,,39.6,18.0,,,0,0,0,0.0,0,2,0,0.0%
