Quarter,Time,Down,ToGo,Location,GNB,PHI,Detail,EPB,EPA
2,5:48,1,10,GNB 18,20,20,AJ Dillon right guard for 9 yards (tackle by Darius Slay),0.040,0.820
2,5:08,2,1,GNB 27,20,20,Aaron Jones right guard for 6 yards (tackle by Josh Sweat and Milton Williams),0.820,1.140
2,4:32,1,10,GNB 33,20,20,Aaron Rodgers sacked by Josh Sweat for -3 yards,1.140,0.190
2,3:46,2,13,GNB 30,20,20,Aaron Rodgers pass complete short right to Randall Cobb for 8 yards (tackle by Darius Slay),0.190,0.560
2,3:01,3,5,GNB 38,20,20,Aaron Rodgers sacked by Fletcher Cox for -9 yards,0.560,-1.440
2,2:25,4,14,GNB 29,20,20,"Pat O'Donnell punts 42 yards, fair catch by Britain Covey at PHI-29",-1.440,-0.870
2,2:16,1,10,PHI 29,20,20,Jalen Hurts pass complete short left to Quez Watkins for 4 yards (tackle by Rasul Douglas),0.870,0.870
2,2:00,2,6,PHI 33,20,20,Jalen Hurts pass incomplete short left intended for A.J. Brown,0.870,0.170
2,1:56,3,6,PHI 33,20,20,Jalen Hurts pass complete short middle to A.J. Brown for 19 yards (tackle by Rudy Ford),0.170,2.390
2,1:21,1,10,GNB 48,20,20,Jalen Hurts pass complete short left to Kenneth Gainwell for 7 yards (tackle by Krys Barnes),2.390,2.790
2,1:16,2,3,GNB 41,20,20,Jalen Hurts sacked by and Preston Smith for -11 yards and Jarran Reed for -11 yards,2.790,0.630
2,1:10,,,,,,Timeout #1 by Green Bay Packers,,
2,1:10,3,14,PHI 48,20,20,Jalen Hurts pass complete short left to DeVonta Smith for 13 yards (tackle by Quay Walker and Jaire Alexander),0.630,0.660
2,0:54,,,,,,Timeout #2 by Green Bay Packers,,
2,0:54,4,1,GNB 39,20,20,Jalen Hurts right guard for 4 yards (tackle by Rasul Douglas),0.660,3.250
2,0:30,1,10,GNB 35,20,20,"Rudy Ford for no gain. Penalty on Rasul Douglas: Defensive Holding, 5 yards (accepted) (no play)",3.250,3.580
2,0:24,1,10,GNB 30,20,20,Jalen Hurts pass incomplete deep left intended for A.J. Brown,3.580,3.030
2,0:19,2,10,GNB 30,20,26,"Jalen Hurts pass complete deep right to Quez Watkins for 30 yards, touchdown",3.030,7.000
2,0:13,,,GNB 15,20,27,Jake Elliott kicks extra point good,0.000,0.000
2,0:13,,,PHI 35,20,27,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
2,0:13,1,10,GNB 25,20,27,Aaron Rodgers kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,GNB,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 35,20,27,"Jake Elliott kicks off 70 yards, returned by Keisean Nixon for 52 yards (tackle by Boston Scott and K'Von Wallace)",0.000,2.060
3,14:51,1,10,GNB 47,20,27,Aaron Jones right end for 2 yards (tackle by Javon Hargrave),2.060,1.790
3,14:09,2,8,GNB 49,20,27,Aaron Jones left end for 1 yard (tackle by Reed Blankenship),1.790,1.220
3,13:26,3,7,PHI 50,20,27,Aaron Rodgers sacked by and Haason Reddick for -5 yards and Brandon Graham for -5 yards,1.220,-0.390
3,12:50,4,12,GNB 45,20,27,Pat O'Donnell punts 41 yards downed by Corey Ballentine,-0.390,0.280
3,12:42,1,10,PHI 14,20,27,Jalen Hurts pass incomplete short right intended for DeVonta Smith,-0.280,-0.750
3,12:38,2,10,PHI 14,20,27,Miles Sanders right end for 21 yards (tackle by Rudy Ford),-0.750,1.270
3,11:59,1,10,PHI 35,20,27,Miles Sanders left guard for 8 yards (tackle by Quay Walker),1.270,1.800
3,11:23,2,2,PHI 43,20,27,Miles Sanders up the middle for 28 yards (tackle by Rudy Ford),1.800,3.640
3,10:54,1,10,GNB 29,20,27,Miles Sanders left tackle for 8 yards (tackle by Adrian Amos and Jaire Alexander),3.640,4.180
3,10:19,2,2,GNB 21,20,27,Jalen Hurts left end for 4 yards (tackle by Adrian Amos),4.180,4.440
3,9:46,1,10,GNB 17,20,27,Jalen Hurts pass complete short right to Grant Calcaterra for -2 yards (tackle by Keisean Nixon),4.440,3.600
3,9:03,2,12,GNB 19,20,27,Jalen Hurts pass incomplete intended for DeVonta Smith (defended by Jaire Alexander),3.600,2.910
3,8:58,3,12,GNB 19,20,27,Jalen Hurts pass complete short left to DeVonta Smith for 14 yards (tackle by Jaire Alexander),2.910,6.060
3,8:26,1,5,GNB 5,20,27,Kenneth Gainwell right end for 4 yards (tackle by Quay Walker),6.060,5.910
3,7:43,2,1,GNB 1,20,27,"Penalty on Landon Dickerson: False Start, 5 yards (accepted) (no play)",5.910,4.950
3,7:23,2,6,GNB 6,20,33,"Jalen Hurts pass complete short right to A.J. Brown for 6 yards, touchdown",4.950,7.000
3,7:14,,,GNB 15,20,34,Jake Elliott kicks extra point good,0.000,0.000
3,7:19,,,PHI 35,20,34,"Jake Elliott kicks off 59 yards, returned by Keisean Nixon for 19 yards (tackle by Shaun Bradley)",0.000,0.610
3,7:15,1,10,GNB 25,20,34,"Aaron Rodgers pass complete short right to Christian Watson for 11 yards (tackle by Darius Slay). Penalty on Reed Blankenship: Unnecessary Roughness / Defense, 15 yards (accepted)",0.610,2.320
3,6:51,1,10,PHI 49,20,34,AJ Dillon left tackle for 1 yard (tackle by T.J. Edwards),2.320,1.920
3,6:12,2,9,PHI 48,20,34,AJ Dillon up the middle for 10 yards (tackle by Marcus Epps),1.920,3.050
3,5:36,1,10,PHI 38,20,34,"AJ Dillon right end for 2 yards (tackle by Kyzir White). Penalty on Linval Joseph: Defensive Holding, 5 yards (accepted)",3.050,3.510
3,5:10,1,10,PHI 31,20,34,Aaron Jones right guard for 7 yards (tackle by Reed Blankenship),3.510,3.910
3,4:24,2,3,PHI 24,20,34,Aaron Rodgers pass complete short left to AJ Dillon for 11 yards (tackle by T.J. Edwards and Reed Blankenship),3.910,4.710
3,3:44,1,10,PHI 13,20,34,Aaron Rodgers pass incomplete short right intended for AJ Dillon,4.710,4.050
3,3:41,2,10,PHI 13,20,34,Aaron Jones right end for 6 yards (tackle by Haason Reddick),4.050,4.330
3,2:58,3,4,PHI 7,20,34,Aaron Jones right guard for 1 yard (tackle by Haason Reddick),4.330,3.010
3,2:17,4,3,PHI 6,20,34,"Penalty on Yosuah Nijman: False Start, 5 yards (accepted) (no play)",3.010,2.700
3,2:06,4,8,PHI 11,23,34,Mason Crosby 29 yard field goal good,2.700,3.000
3,2:03,,,GNB 35,23,34,"Mason Crosby kicks off 67 yards, returned by Boston Scott for 28 yards (tackle by Corey Ballentine)",0.000,0.670
3,1:58,1,10,PHI 26,23,34,Jalen Hurts right tackle for 6 yards (tackle by Isaiah McDuffie),0.670,0.940
3,1:31,2,4,PHI 32,23,34,Jalen Hurts scrambles left end for 9 yards (tackle by Isaiah McDuffie),0.940,1.660
3,0:44,1,10,PHI 41,23,34,Jalen Hurts pass complete short left to Miles Sanders for 6 yards (tackle by Adrian Amos),1.660,1.930
3,0:08,2,4,PHI 47,23,34,Jalen Hurts pass incomplete short left,1.930,1.220
Quarter,Time,Down,ToGo,Location,GNB,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,4,PHI 47,23,34,Kenneth Gainwell right guard for 10 yards (tackle by Quay Walker and Isaiah McDuffie),1.220,2.720
4,14:25,1,10,GNB 43,23,34,Jalen Hurts pass incomplete short left intended for Quez Watkins,2.720,2.180
4,14:22,2,10,GNB 43,23,34,Miles Sanders right guard for 3 yards (tackle by Preston Smith),2.180,1.880
4,13:44,3,7,GNB 40,23,34,Kenneth Gainwell left tackle for 5 yards (tackle by Rasul Douglas and Quay Walker),1.880,0.990
4,13:26,4,2,GNB 35,23,34,Jalen Hurts left guard for 2 yards (tackle by Adrian Amos and Preston Smith),0.990,3.380
4,12:43,,,,,,Timeout #1 by Philadelphia Eagles,,
4,12:43,1,10,GNB 33,23,34,Boston Scott left guard for 19 yards (tackle by Jaire Alexander),3.380,4.650
4,12:12,1,10,GNB 14,23,34,Jalen Hurts pass incomplete short right intended for DeVonta Smith (defended by Rasul Douglas),4.650,4.000
4,12:08,2,10,GNB 14,23,34,Boston Scott right tackle for 1 yard (tackle by Tedarrell Slaton),4.000,3.260
4,11:24,3,9,GNB 13,23,34,Jalen Hurts pass incomplete short left intended for Quez Watkins,3.260,2.570
4,11:14,4,9,GNB 13,23,37,Jake Elliott 31 yard field goal good,2.570,3.000
4,11:11,,,PHI 35,23,37,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
4,11:11,1,10,GNB 25,23,37,Aaron Jones for no gain (tackle by Linval Joseph),0.610,0.060
4,10:30,2,10,GNB 25,23,37,Jordan Love pass complete short left to AJ Dillon for 5 yards (tackle by T.J. Edwards and Reed Blankenship),0.060,0.040
4,9:44,3,5,GNB 30,23,37,Jordan Love pass complete short right to Allen Lazard for 7 yards (tackle by Darius Slay),0.040,1.400
4,9:10,1,10,GNB 37,29,37,"Jordan Love pass complete short middle to Christian Watson for 63 yards, touchdown",1.400,7.000
4,9:00,,,PHI 15,30,37,Mason Crosby kicks extra point good,0.000,0.000
4,9:00,,,GNB 35,30,37,"Mason Crosby kicks off 63 yards, returned by Boston Scott for 19 yards (tackle by Eric Wilson)",0.000,0.340
4,8:55,1,10,PHI 21,30,37,Miles Sanders right tackle for 11 yards (tackle by Kenny Clark),0.340,1.070
4,8:10,1,10,PHI 32,30,37,Jalen Hurts right end for 1 yard (tackle by Rudy Ford),1.070,0.660
4,7:26,2,9,PHI 33,30,37,Jalen Hurts scrambles up the middle for 10 yards (tackle by Devonte Wyatt),0.660,1.800
4,6:41,1,10,PHI 43,30,37,Boston Scott left end for 4 yards (tackle by Keisean Nixon),1.800,1.790
4,5:55,2,6,PHI 47,30,37,Miles Sanders right end for 2 yards (tackle by Rasul Douglas and Rudy Ford),1.790,1.350
4,5:15,3,4,PHI 49,30,37,Kenneth Gainwell left guard for 8 yards (tackle by Kingsley Enagbare and Quay Walker),1.350,2.720
4,4:34,1,10,GNB 43,30,37,Kenneth Gainwell left tackle for 2 yards (tackle by Quay Walker and Tedarrell Slaton),2.720,2.450
4,3:52,2,8,GNB 41,30,37,Jalen Hurts pass complete short right to Quez Watkins for 1 yard (tackle by Keisean Nixon),2.450,1.880
4,3:09,3,7,GNB 40,30,37,Kenneth Gainwell right guard for 4 yards (tackle by Preston Smith),1.880,0.890
4,2:21,,,,,,Timeout #2 by Philadelphia Eagles,,
4,2:21,4,3,GNB 36,30,40,Jake Elliott 54 yard field goal good,0.890,3.000
4,2:16,,,PHI 35,30,40,"Jake Elliott kicks off 71 yards, returned by Keisean Nixon for 53 yards (tackle by K'Von Wallace)",0.000,2.060
4,2:09,1,10,GNB 47,30,40,Jordan Love pass complete short middle to Christian Watson for 15 yards (tackle by Marcus Epps),2.060,3.050
4,2:00,1,10,PHI 38,30,40,Jordan Love pass incomplete deep right intended for Aaron Jones,3.050,2.510
4,1:56,2,10,PHI 38,30,40,Jordan Love pass complete short middle to Allen Lazard for 17 yards (tackle by Kyzir White and Josiah Scott),2.510,4.170
4,1:46,,,,,,Timeout #3 by Philadelphia Eagles,,
4,1:46,1,10,PHI 21,30,40,Jordan Love pass incomplete deep right intended for Christian Watson,4.170,3.630
4,1:39,2,10,PHI 21,30,40,Jordan Love pass complete short left to Robert Tonyan for 6 yards (tackle by Josiah Scott),3.630,3.810
4,1:18,3,4,PHI 15,30,40,Jordan Love pass incomplete short middle intended for Randall Cobb (defended by K'Von Wallace),3.810,2.520
4,1:11,4,4,PHI 15,33,40,Mason Crosby 33 yard field goal good,2.520,3.000
4,1:08,,,GNB 35,33,40,"Mason Crosby kicks onside 9 yards, recovered by Jack Stoll",0.000,2.650
4,1:07,1,10,GNB 44,33,40,Miles Sanders left tackle for 2 yards (tackle by Krys Barnes),2.650,2.380
4,1:01,,,,,,Timeout #1 by Green Bay Packers,,
4,1:01,2,8,GNB 42,33,40,Miles Sanders right tackle for 5 yards (tackle by Dean Lowry),2.380,2.350
4,0:57,,,,,,Timeout #2 by Green Bay Packers,,
4,0:57,3,3,GNB 37,33,40,Miles Sanders right tackle for 4 yards (tackle by Adrian Amos),2.350,3.380
4,0:24,1,10,GNB 33,33,40,Jalen Hurts kneels for -1 yards,3.380,2.700
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
