Player,Pos
Bradley Bozeman,G/C
Willie Snead,WR/RS
Matt Skura,C/G
Tyre Phillips,G/T
Anthony Levine,DB/LB
Lamar Jackson,QB
Mark Ingram,RB
Miles Boykin,WR
Marquise Brown,WR
Nick Boyle,TE
Orlando Brown Jr.,T
Ronnie Stanley,T
Calais Campbell,DE
Brandon Williams,DT
L.J. Fort,LB
Matt Judon,LB
Pernell McPhee,LB
Patrick Queen,LB
Marlon Humphrey,CB
Marcus Peters,CB
DeShon Elliott,S
Chuck Clark,S
