Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Patrick Queen,BAL,0,8,5,62.5%,44,8.8,5.5,0,77.1,7.1,18,26,2,0,1,0.0,1,9,0,0.0%
Marlon Humphrey,BAL,0,8,5,62.5%,64,12.8,8.0,0,87.5,8.5,38,26,3,0,0,0.5,1,7,1,12.5%
Chuck Clark,BAL,0,3,3,100.0%,18,6.0,6.0,0,91.7,3.0,9,9,3,0,0,0.5,1,6,0,0.0%
Anthony Averett,BAL,0,3,3,100.0%,41,13.7,13.7,0,118.7,11.7,35,6,0,0,0,0.0,0,4,0,0.0%
Malik Harrison,BAL,0,3,3,100.0%,29,9.7,9.7,0,106.9,4.7,14,15,0,0,0,0.0,0,1,1,50.0%
Marcus Peters,BAL,1,4,2,50.0%,21,10.5,5.3,0,26.0,10.5,12,9,0,0,0,0.0,0,3,0,0.0%
Tyus Bowser,BAL,0,1,1,100.0%,6,6.0,6.0,0,91.7,-3.0,-3,9,7,0,1,1.0,2,3,0,0.0%
DeShon Elliott,BAL,0,1,1,100.0%,38,38.0,38.0,0,118.7,32.0,32,6,8,0,1,1.0,2,4,0,0.0%
Jimmy Smith,BAL,0,2,1,50.0%,4,4.0,2.0,0,56.2,2.5,-1,5,0,0,0,0.0,0,3,0,0.0%
Matt Judon,BAL,0,0,0,,,,,,,,,,5,3,1,0.0,4,1,0,0.0%
Calais Campbell,BAL,0,0,0,,,,,,,,,,0,0,1,1.0,3,5,0,0.0%
L.J. Fort,BAL,0,0,0,,,,,,,,,,5,1,1,0.0,2,1,1,50.0%
Pernell McPhee,BAL,0,0,0,,,,,,,,,,11,2,0,0.0,2,1,1,50.0%
Brandon Williams,BAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
Jihad Ward,BAL,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,1,33.3%
Jaylon Ferguson,BAL,0,0,0,,,,,,,,,,3,1,0,0.0,1,0,0,
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Eric Murray,HOU,0,6,4,66.7%,78,19.5,13.0,0,109.7,12.7,38,40,3,0,0,0.0,0,7,0,0.0%
Zach Cunningham,HOU,0,3,3,100.0%,18,6.0,6.0,1,131.2,1.0,3,15,4,0,0,1.0,1,15,2,11.8%
Bradley Roby,HOU,0,3,3,100.0%,20,6.7,6.7,0,94.4,3.0,9,11,0,0,0,0.0,0,2,1,33.3%
Benardrick McKinney,HOU,0,3,2,66.7%,11,5.5,3.7,0,72.9,8.3,6,5,2,0,0,0.0,0,10,0,0.0%
Lonnie Johnson Jr.,HOU,0,2,2,100.0%,26,13.0,13.0,0,118.7,11.0,22,4,0,0,0,0.0,0,3,1,25.0%
Justin Reid,HOU,0,2,2,100.0%,8,4.0,4.0,0,83.3,0.5,1,7,1,0,0,0.0,0,10,0,0.0%
Vernon Hargreaves III,HOU,0,3,1,33.3%,14,14.0,4.7,0,49.3,6.3,11,3,1,1,0,0.0,1,2,1,33.3%
A.J. Moore,HOU,0,1,1,100.0%,29,29.0,29.0,0,118.7,11.0,11,18,0,0,0,0.0,0,2,0,0.0%
J.J. Watt,HOU,0,0,0,,,,,,,,,,0,0,1,2.0,3,2,1,33.3%
Charles Omenihu,HOU,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
P.J. Hall,HOU,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
Jacob Martin,HOU,0,0,0,,,,,,,,,,2,0,0,0.0,0,2,0,0.0%
Brennan Scarlett,HOU,0,0,0,,,,,,,,,,1,0,0,0.0,0,3,2,40.0%
