#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,PHI 28,2,1:09,34,Fumble
2,1,12:13,DAL 12,2,0:36,12,Touchdown
3,1,11:09,DAL 14,4,1:10,5,Field Goal
4,1,4:11,PHI 30,5,2:39,7,Punt
5,1,0:45,PHI 41,3,1:24,-7,Punt
6,2,13:19,PHI 41,5,2:49,28,Fumble
7,2,10:30,PHI 39,4,1:17,61,Touchdown
8,2,3:23,PHI 33,6,1:46,12,Punt
9,2,0:50,PHI 20,3,0:32,2,Punt
10,3,12:30,PHI 20,3,1:19,9,Punt
11,3,7:40,PHI 13,1,0:12,87,Touchdown
12,3,4:04,PHI 10,5,2:42,26,Punt
13,3,0:35,PHI 39,3,0:28,0,Punt
14,4,11:14,PHI 24,4,2:01,76,Touchdown
15,4,7:23,PHI 7,5,2:57,30,Punt
