Quarter,Time,Down,ToGo,Location,DAL,PHI,Detail,EPB,EPA
2,15:00,3,11,PHI 40,7,10,Donovan McNabb sacked by Jay Ratliff for -6 yards,0.300,-1.110
2,14:34,4,17,PHI 34,7,10,"Dirk Johnson punts 40 yards, returned by Patrick Crayton for no gain. Penalty on Alshermond Singleton: Offensive Holding, 10 yards",-1.110,0.140
2,14:21,1,10,DAL 16,7,10,Drew Bledsoe pass incomplete intended for Lousaka Polite (defended by Shawn Barber),-0.140,-0.660
2,13:32,2,10,DAL 16,7,10,Drew Bledsoe pass complete short left to Patrick Crayton for 6 yards (tackle by Trent Cole and Joselio Hanson),-0.660,-0.570
2,13:26,3,4,DAL 22,7,10,Drew Bledsoe pass incomplete left intended for Jason Witten (defended by Lito Sheppard),-0.570,-1.900
2,13:23,4,4,DAL 22,7,10,"Mat McBriar punts 57 yards, returned by Dexter Wynn for 20 yards (tackle by Akin Ayodele)",-1.900,-1.660
2,13:19,1,10,PHI 41,7,10,Donovan McNabb pass complete deep left to Hank Baskett for 18 yards (tackle by Anthony Henry),1.660,2.850
2,12:38,1,10,DAL 41,7,10,Donovan McNabb pass complete short left to Matt Schobel for 16 yards (tackle by Akin Ayodele and Anthony Henry),2.850,3.910
2,12:02,1,10,DAL 25,7,10,Brian Westbrook right tackle for 3 yards (tackle by Marcus Spears and Greg Ellis),3.910,3.770
2,11:28,2,7,DAL 22,7,10,Brian Westbrook right end for no gain (tackle by Roy Williams),3.770,3.070
2,10:45,3,7,DAL 22,13,10,"Donovan McNabb sacked by Greg Ellis for -9 yards. Donovan McNabb fumbles (forced by Greg Ellis), recovered by DeMarcus Ware at DAL-31 and returned for 69 yards, touchdown. Penalty on Jay Ratliff: Unsportsmanlike Conduct, 15 yards",3.070,-7.000
2,,,,PHI 2,14,10,Mike Vanderjagt kicks extra point good,0.000,0.000
2,10:30,,,DAL 15,14,10,"Shaun Suisham kicks off 60 yards, returned by Dexter Wynn for 14 yards (tackle by Keith Davis)",0.000,1.530
2,10:24,1,10,PHI 39,14,10,Donovan McNabb pass complete deep right to L.J. Smith for 60 yards (tackle by Pat Watkins). Penalty on Pat Watkins: Face Mask (15 Yards),1.530,6.970
2,9:59,1,1,DAL 1,14,10,Donovan McNabb pass incomplete right intended for L.J. Smith,6.970,5.910
2,9:54,2,1,DAL 1,14,10,Thomas Tapeh middle for no gain (tackle by Ryan Fowler),5.910,5.170
2,9:17,3,1,DAL 1,14,16,"Donovan McNabb middle for 1 yard, touchdown",5.170,7.000
2,9:17,,,DAL 2,14,17,David Akers kicks extra point good,0.000,0.000
2,9:13,,,PHI 30,14,17,"David Akers kicks off 67 yards, returned by Tyson Thompson for 22 yards (tackle by Dexter Wynn)",0.000,0.610
2,9:06,1,10,DAL 25,14,17,Julius Jones middle for 5 yards (tackle by Jeremiah Trotter and Dhani Jones),0.610,0.740
2,8:32,2,5,DAL 30,14,17,Julius Jones left tackle for 4 yards (tackle by Shawn Barber and Darren Howard),0.740,0.560
2,7:53,3,1,DAL 34,14,17,Drew Bledsoe pass complete short right to Terry Glenn for 14 yards (tackle by Brian Dawkins),0.560,2.130
2,7:27,1,10,DAL 48,14,17,Julius Jones right tackle for 11 yards (tackle by Lito Sheppard and Dhani Jones),2.130,2.850
2,6:46,1,10,PHI 41,14,17,Julius Jones middle for 1 yard (tackle by Darren Howard and Trent Cole),2.850,2.440
2,6:09,2,9,PHI 40,14,17,Drew Bledsoe pass incomplete left intended for Terrell Owens,2.440,1.750
2,6:06,3,9,PHI 40,14,17,Drew Bledsoe pass complete deep left to Terry Glenn for 19 yards (tackle by Joselio Hanson and Sean Considine),1.750,4.170
2,5:26,1,10,PHI 21,14,17,Julius Jones right end for 4 yards (tackle by Michael Lewis and Mike Patterson),4.170,4.200
2,4:47,2,6,PHI 17,14,17,Drew Bledsoe pass incomplete intended for Anthony Fasano (defended by Shawn Barber),4.200,3.460
2,4:43,3,6,PHI 17,14,17,Marion Barber middle for 9 yards (tackle by Michael Lewis and Shawn Barber),3.460,5.370
2,4:09,1,8,PHI 8,14,17,Julius Jones right tackle for 1 yard (tackle by Jeremiah Trotter),5.370,4.760
2,3:33,2,7,PHI 7,20,17,"Drew Bledsoe right end for 7 yards, touchdown",4.760,7.000
2,3:33,,,PHI 2,21,17,Mike Vanderjagt kicks extra point good,0.000,0.000
2,3:23,,,DAL 30,21,17,"Shaun Suisham kicks off 57 yards, returned by Dexter Wynn for 20 yards (tackle by Shaun Suisham)",0.000,1.140
2,3:18,1,10,PHI 33,21,17,Donovan McNabb pass complete short right to Thomas Tapeh for -1 yards (tackle by Greg Ellis),1.140,0.460
2,2:38,2,11,PHI 32,21,17,Donovan McNabb pass incomplete left intended for Jason Avant (defended by Terence Newman),0.460,-0.230
2,2:33,3,11,PHI 32,21,17,Donovan McNabb pass complete short right to Brian Westbrook for 13 yards (tackle by Kevin Burnett and Bradie James),-0.230,1.930
2,2:00,1,10,PHI 45,21,17,Donovan McNabb pass incomplete right intended for Brian Westbrook (defended by Marcus Spears),1.930,1.380
2,1:56,2,10,PHI 45,21,17,Donovan McNabb pass incomplete short right intended for Brian Westbrook,1.380,0.700
2,1:49,,,,21,17,Timeout #1 by Philadelphia Eagles,0.000,0.700
2,1:49,3,10,PHI 45,21,17,Donovan McNabb pass incomplete short middle intended for L.J. Smith (defended by Bradie James),0.700,-0.390
2,1:45,4,10,PHI 45,21,17,"Dirk Johnson punts 39 yards, fair catch by Patrick Crayton",-0.390,0.140
2,1:37,1,10,DAL 16,21,17,Marion Barber right end for no gain (tackle by Shawn Barber and Mike Patterson),-0.140,-0.660
2,1:30,,,,21,17,Timeout #2 by Philadelphia Eagles,0.000,-0.660
2,1:30,2,10,DAL 16,21,17,Drew Bledsoe pass complete short left to Jason Witten for 17 yards (tackle by Brian Dawkins),-0.660,1.140
2,1:19,1,10,DAL 33,21,17,Drew Bledsoe pass incomplete short middle intended for Patrick Crayton (defended by Shawn Barber),1.140,0.590
2,1:12,2,10,DAL 33,21,17,Julius Jones middle for 9 yards (tackle by Sean Considine),0.590,1.090
2,1:03,,,,21,17,Timeout #1 by Dallas Cowboys,0.000,1.090
2,1:03,3,1,DAL 42,21,17,Marion Barber middle for no gain (tackle by Trent Cole),1.090,-0.590
2,0:59,,,,21,17,Timeout #3 by Philadelphia Eagles,0.000,-0.590
2,0:59,4,1,DAL 42,21,17,"Mat McBriar punts 58 yards, touchback",-0.590,-0.280
2,0:50,1,10,PHI 20,21,17,Donovan McNabb pass incomplete short middle intended for Reggie Brown (defended by Roy Williams),0.280,-0.270
2,0:46,2,10,PHI 20,21,17,Donovan McNabb pass complete short right to Brian Westbrook for 1 yard (tackle by Greg Ellis),-0.270,-0.820
2,0:30,,,,21,17,Timeout #2 by Dallas Cowboys,0.000,-0.820
2,0:30,3,9,PHI 21,21,17,Brian Westbrook middle for 1 yard (tackle by Jay Ratliff),-0.820,-1.900
2,0:25,,,,21,17,Timeout #3 by Dallas Cowboys,0.000,-1.900
2,0:25,4,8,PHI 22,21,17,"Dirk Johnson punts 38 yards, fair catch by Patrick Crayton",-1.900,-1.600
2,0:18,1,10,DAL 40,21,17,Drew Bledsoe pass incomplete short left intended for Marion Barber (defended by Sheldon Brown),1.600,1.050
2,0:18,2,10,DAL 40,21,17,"Drew Bledsoe sacked by Darren Howard for -2 yards. Drew Bledsoe fumbles (forced by Darren Howard), recovered by Marco Rivera at DAL-42",1.050,0.100
Quarter,Time,Down,ToGo,Location,DAL,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 30,21,17,"David Akers kicks off 70 yards, returned by Tyson Thompson for 26 yards (tackle by Greg Lewis)",0.000,0.670
3,14:55,1,10,DAL 26,21,17,Drew Bledsoe left end for 11 yards (tackle by Darwin Walker),0.670,1.400
3,14:21,1,10,DAL 37,21,17,Drew Bledsoe pass complete short left to Terrell Owens for 9 yards (tackle by Jeremiah Trotter),1.400,2.070
3,13:56,2,1,DAL 46,21,17,Julius Jones right end for no gain (tackle by Shawn Barber),2.070,1.360
3,13:17,3,1,DAL 46,21,17,Marion Barber left end for -1 yards (tackle by Darren Howard and Trent Cole),1.360,-0.390
3,12:39,4,2,DAL 45,21,17,"Mat McBriar punts 55 yards, touchback",-0.390,-0.280
3,12:30,1,10,PHI 20,21,17,Brian Westbrook middle for 5 yards (tackle by Marcus Spears),0.280,0.410
3,11:58,2,5,PHI 25,21,17,Donovan McNabb pass incomplete short left intended for Hank Baskett (defended by Anthony Henry),0.410,-0.300
3,11:55,3,5,PHI 25,21,17,"Donovan McNabb pass complete short right to Jason Avant for 4 yards (tackle by Aaron Glenn). Penalty on Jason Hatcher: Defensive Offside, 4 yards (no play)",-0.300,0.230
3,11:25,3,1,PHI 29,21,17,Donovan McNabb pass incomplete short right intended for L.J. Smith (defended by Roy Williams),0.230,-1.440
3,11:22,4,1,PHI 29,21,17,"Dirk Johnson punts 45 yards, returned by Terence Newman for -1 yards (tackle by Quintin Mikell)",-1.440,-0.610
3,11:11,1,10,DAL 25,21,17,Julius Jones middle for 5 yards (tackle by Mike Patterson),0.610,0.740
3,10:36,2,5,DAL 30,21,17,Julius Jones right tackle for 4 yards (tackle by Jeremiah Trotter),0.740,0.560
3,10:00,3,1,DAL 34,21,17,"Drew Bledsoe for 1 yard. Drew Bledsoe fumbles, recovered by Drew Bledsoe at DAL-34",0.560,1.270
3,9:16,1,10,DAL 35,21,17,Drew Bledsoe pass incomplete short left intended for Julius Jones (defended by Dhani Jones),1.270,0.720
3,9:10,2,10,DAL 35,21,17,Julius Jones middle for 2 yards (tackle by Shawn Barber and Michael Lewis),0.720,0.300
3,8:26,,,,21,17,Timeout #1 by Dallas Cowboys,0.000,0.300
3,8:26,3,8,DAL 37,21,17,Drew Bledsoe sacked by Trent Cole for -8 yards,0.300,-1.440
3,7:56,4,16,DAL 29,21,17,"Mat McBriar punts 61 yards, returned by Dexter Wynn for 3 yards (tackle by Ryan Fowler)",-1.440,0.320
3,7:40,1,10,PHI 13,21,23,"Donovan McNabb pass complete deep left to Hank Baskett for 87 yards, touchdown",-0.320,7.000
3,7:40,,,DAL 2,21,24,David Akers kicks extra point good,0.000,0.000
3,7:28,,,PHI 30,21,24,"David Akers kicks off 66 yards, returned by Tyson Thompson for 34 yards (tackle by Ryan Moats)",0.000,1.470
3,7:19,1,10,DAL 38,21,24,Drew Bledsoe pass complete short left to Jason Witten for 17 yards (tackle by Sheldon Brown and Dhani Jones),1.470,2.590
3,6:41,1,10,PHI 45,21,24,Julius Jones middle for no gain (tackle by Trent Cole),2.590,2.040
3,6:03,2,10,PHI 45,21,24,Drew Bledsoe sacked by Darwin Walker for -5 yards,2.040,0.700
3,5:22,3,15,DAL 50,21,24,"Penalty on Drew Bledsoe: Delay of Game, 5 yards (no play)",0.700,0.040
3,4:52,3,20,DAL 45,21,24,Drew Bledsoe pass complete short right to Marion Barber for 2 yards (tackle by Lito Sheppard),0.040,-0.260
3,4:14,4,18,DAL 47,21,24,"Mat McBriar punts 43 yards, muffed catch by Dexter Wynn, recovered by Dexter Wynn and returned for no gain",-0.260,0.380
3,4:04,1,10,PHI 10,21,24,Brian Westbrook right tackle for 3 yards (tackle by Jason Ferguson),-0.380,-0.560
3,3:28,2,7,PHI 13,21,24,Donovan McNabb pass complete short left to Reggie Brown for 15 yards (tackle by Anthony Henry),-0.560,0.810
3,2:46,1,10,PHI 28,21,24,Brian Westbrook left tackle for no gain (tackle by Kevin Burnett and Jay Ratliff),0.810,0.260
3,2:12,2,10,PHI 28,21,24,Donovan McNabb pass incomplete short middle intended for Brian Westbrook (defended by Bradie James),0.260,-0.430
3,2:08,3,10,PHI 28,21,24,Brian Westbrook middle for 8 yards (tackle by Greg Ellis),-0.430,-0.980
3,1:33,4,2,PHI 36,21,24,"Dirk Johnson punts 41 yards, returned by Terence Newman for 5 yards (tackle by Shawn Barber)",-0.980,-0.810
3,1:22,1,10,DAL 28,21,24,Drew Bledsoe pass incomplete short right intended for Terry Glenn (defended by Lito Sheppard),0.810,0.260
3,1:17,2,10,DAL 28,21,24,Drew Bledsoe pass incomplete short right intended for Terrell Owens (defended by Michael Lewis),0.260,-0.430
3,1:12,3,10,DAL 28,21,24,Drew Bledsoe sacked by Juqua Parker for -2 yards,-0.430,-1.630
3,0:45,4,12,DAL 26,21,24,"Mat McBriar punts 41 yards, returned by Dexter Wynn for 6 yards (tackle by Keith Davis)",-1.630,-1.530
3,0:35,1,10,PHI 39,21,24,Donovan McNabb pass incomplete deep left intended for Hank Baskett,1.530,0.990
3,0:29,2,10,PHI 39,21,24,Donovan McNabb pass incomplete short left intended for Reggie Brown,0.990,0.300
3,0:20,3,10,PHI 39,21,24,Donovan McNabb pass incomplete right intended for Greg Lewis (defended by Aaron Glenn),0.300,-0.780
3,0:17,4,10,PHI 39,21,24,"Dirk Johnson punts 45 yards, returned by Patrick Crayton for 6 yards (tackle by Mike Bartrum)",-0.780,-0.410
3,0:07,1,10,DAL 22,21,24,Julius Jones left end for 8 yards (tackle by Sheldon Brown),0.410,0.950
Quarter,Time,Down,ToGo,Location,DAL,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,2,DAL 30,21,24,Julius Jones left tackle for 1 yard (tackle by Trent Cole),0.950,0.370
4,14:40,3,1,DAL 31,21,24,Drew Bledsoe middle for 1 yard (tackle by Mike Patterson),0.370,1.070
4,14:18,1,10,DAL 32,21,24,Drew Bledsoe pass complete short right to Terrell Owens for 12 yards (tackle by Lito Sheppard),1.070,1.860
4,13:50,1,10,DAL 44,21,24,Julius Jones middle for 9 yards (tackle by Dhani Jones),1.860,2.530
4,13:14,2,1,PHI 47,21,24,Julius Jones middle for 2 yards (tackle by Trent Cole and Shawn Barber),2.530,2.590
4,12:33,1,10,PHI 45,21,24,Drew Bledsoe pass complete short left to Julius Jones for 22 yards (tackle by Shawn Barber),2.590,4.040
4,12:07,1,10,PHI 23,21,24,Drew Bledsoe pass incomplete short right intended for Terrell Owens (defended by Lito Sheppard),4.040,3.500
4,12:03,2,10,PHI 23,21,24,Julius Jones middle for 2 yards (tackle by Trent Cole),3.500,3.070
4,11:22,3,8,PHI 21,21,24,Drew Bledsoe pass incomplete short left intended for Terrell Owens (defended by Joselio Hanson),3.070,2.060
4,11:18,4,8,PHI 21,24,24,Mike Vanderjagt 39 yard field goal good,2.060,3.000
4,11:14,,,DAL 30,24,24,"Shaun Suisham kicks off 69 yards, returned by Dexter Wynn for 23 yards (tackle by Sam Hurd)",0.000,0.540
4,11:08,1,10,PHI 24,24,24,Donovan McNabb pass complete short right to Greg Lewis for 24 yards (tackle by Roy Williams),0.540,2.130
4,10:41,1,10,PHI 48,24,24,Correll Buckhalter middle for 4 yards (tackle by Jason Hatcher),2.130,2.120
4,9:59,2,6,DAL 48,24,24,Donovan McNabb pass complete short left to Greg Lewis for 8 yards (tackle by Anthony Henry),2.120,2.920
4,9:21,1,10,DAL 40,24,30,"Donovan McNabb pass complete left to Reggie Brown for 40 yards, touchdown. Penalty on Anthony Henry: Defensive Holding (Declined)",2.920,7.000
4,9:21,,,DAL 2,24,31,David Akers kicks extra point good,0.000,0.000
4,9:13,,,PHI 30,24,31,"David Akers kicks off 70 yards, touchback. Penalty on Thomas Tapeh: Offside on Free Kick, 5 yards (no play)",0.000,0.000
4,9:13,,,PHI 25,24,31,"David Akers kicks off 68 yards, returned by Tyson Thompson for 28 yards (tackle by Thomas Tapeh)",0.000,1.270
4,9:07,1,10,DAL 35,24,31,Drew Bledsoe pass incomplete short right intended for Terrell Owens (defended by Lito Sheppard),1.270,0.720
4,9:00,2,10,DAL 35,24,31,Drew Bledsoe pass complete deep right to Terrell Owens for 24 yards (tackle by Lito Sheppard),0.720,2.850
4,8:33,1,10,PHI 41,24,31,Marion Barber middle for 1 yard (tackle by Mike Patterson),2.850,2.440
4,8:07,2,9,PHI 40,24,31,Drew Bledsoe pass complete to Terry Glenn for 7 yards (tackle by Lito Sheppard),2.440,2.680
4,7:30,3,2,PHI 33,24,31,Drew Bledsoe pass incomplete deep right intended for Terrell Owens is intercepted by Lito Sheppard at PHI-7,2.680,0.380
4,7:23,1,10,PHI 7,24,31,Donovan McNabb pass complete deep right to Reggie Brown for 17 yards (tackle by Keith Davis),-0.380,0.540
4,6:44,1,10,PHI 24,24,31,Correll Buckhalter middle for 11 yards (tackle by Greg Ellis),0.540,1.270
4,6:02,1,10,PHI 35,24,31,Correll Buckhalter middle for 2 yards (tackle by Jason Ferguson),1.270,0.990
4,5:22,2,8,PHI 37,24,31,Brian Westbrook middle for no gain (tackle by Marcus Spears),0.990,0.300
4,4:42,3,8,PHI 37,24,31,Donovan McNabb pass incomplete deep middle intended for Jason Avant,0.300,-0.910
4,4:37,4,8,PHI 37,24,31,"Dirk Johnson punts 45 yards, returned by Terence Newman for -2 yards (tackle by Quintin Mikell)",-0.910,0.140
4,4:26,1,10,DAL 16,24,31,Drew Bledsoe pass incomplete short left intended for Terrell Owens (defended by Joselio Hanson),-0.140,-0.660
4,4:22,2,10,DAL 16,24,31,Drew Bledsoe right end for 4 yards (tackle by Darwin Walker),-0.660,-0.820
4,3:45,3,6,DAL 20,24,31,Drew Bledsoe pass complete short right to Jason Witten for 7 yards (tackle by Lito Sheppard and Shawn Barber),-0.820,0.740
4,3:05,1,10,DAL 27,24,31,Drew Bledsoe pass incomplete short right intended for Terrell Owens (defended by Omar Gaither),0.740,0.200
4,3:00,2,10,DAL 27,24,31,Julius Jones right tackle for 6 yards (tackle by Sean Considine),0.200,0.300
4,2:22,3,4,DAL 33,24,31,Drew Bledsoe pass incomplete short right intended for Terry Glenn (defended by Lito Sheppard),0.300,-1.180
4,2:17,,,,24,31,Timeout #2 by Dallas Cowboys,0.000,-1.180
4,2:17,4,4,DAL 33,24,31,Drew Bledsoe pass complete short left to Patrick Crayton for 12 yards (tackle by Sheldon Brown),-1.180,1.930
4,1:57,1,10,DAL 45,24,31,Drew Bledsoe sacked by Darwin Walker and Juqua Parker for -12 yards,1.930,-0.240
4,1:22,2,22,DAL 33,24,31,Drew Bledsoe sacked by Darren Howard for -6 yards,-0.240,-1.680
4,0:56,3,28,DAL 27,24,31,Drew Bledsoe pass complete short middle to Marion Barber for 10 yards (tackle by Juqua Parker and Brian Dawkins),-1.680,-0.910
4,0:47,,,,24,31,Timeout #3 by Dallas Cowboys,0.000,-0.910
4,0:47,4,18,DAL 37,24,31,"Drew Bledsoe pass incomplete intended for Terry Glenn. Penalty on Michael Lewis: Defensive Pass Interfere, 57 yards (no play)",-0.910,5.830
4,0:35,1,6,PHI 6,24,31,Drew Bledsoe pass incomplete middle intended for Terrell Owens (defended by Michael Lewis),5.830,4.950
4,0:31,2,6,PHI 6,24,37,"Drew Bledsoe pass incomplete short right intended for Jason Witten is intercepted by Lito Sheppard at PHI--2 and returned for 102 yards, touchdown",4.950,-7.000
4,,,,DAL 2,24,38,David Akers kicks extra point good,0.000,0.000
4,0:16,,,PHI 30,24,38,"David Akers kicks off 43 yards, returned by Aaron Glenn for 8 yards (tackle by Jason Avant)",0.000,1.270
4,0:12,1,10,DAL 35,24,38,Marion Barber middle for 11 yards (tackle by Brian Dawkins),1.270,1.990
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
