0,1
Officials,Officials
Referee,Bill Leavy
Umpire,Garth DeFelice
Head Linesman,Gary Slaughter
Line Judge,Darryll Lewis
Back Judge,Kirk Dornan
Side Judge,Mike Weatherford
Field Judge,Rob Vernatchi
