Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
2,8:50,4,5,ATL 30,14,14,"Bradley Pinion punts 49 yards, fair catch by Rashid Shaheed at NO-21",-1.370,-0.340
2,8:43,1,10,NOR 21,14,14,Kendre Miller right guard for 12 yards (tackle by Jessie Bates and Richie Grant),0.340,1.140
2,8:06,1,10,NOR 33,14,14,Taysom Hill sacked by Calais Campbell for -1 yards,1.140,0.460
2,7:25,2,11,NOR 32,14,14,Derek Carr pass complete short right to Chris Olave for 16 yards (tackle by Jessie Bates),0.460,2.130
2,6:50,1,10,NOR 48,14,14,Jamaal Williams right guard for -2 yards (tackle by Nathan Landman),2.130,1.310
2,6:08,2,12,NOR 46,14,14,Derek Carr pass complete short right to Kendre Miller for 6 yards (tackle by Andre Smith),1.310,1.420
2,5:21,,,,,,Timeout #1 by New Orleans Saints,,
2,5:21,3,6,ATL 48,14,14,Kendre Miller right guard for 1 yard (tackle by Nathan Landman and Tre Flowers),1.420,0.130
2,4:42,4,5,ATL 47,14,14,"Lou Hedley punts 40 yards, fair catch by DeAundre Alford at ATL-7",0.130,0.380
2,4:35,1,10,ATL 7,14,14,Tyler Allgeier right tackle for 1 yard (tackle by Pete Werner),-0.380,-0.710
2,3:58,2,9,ATL 8,14,14,Desmond Ridder right end for no gain (tackle by Johnathan Abram),-0.710,-1.300
2,3:16,3,9,ATL 8,14,14,Bijan Robinson left end for 3 yards (tackle by Tyrann Mathieu and Johnathan Abram),-1.300,-2.490
2,2:35,4,6,ATL 11,14,14,Bradley Pinion punts 27 yards out of bounds,-2.490,-3.050
2,2:28,1,10,ATL 38,14,14,Jamaal Williams left guard for 2 yards (tackle by Joe Gaziano and LaCale London),3.050,2.780
2,2:01,2,8,ATL 36,14,14,"Penalty on LaCale London: Neutral Zone Infraction, 6 yards (accepted) (no play)",2.780,3.590
2,2:00,2,2,ATL 30,14,14,Derek Carr pass complete short left to Juwan Johnson for 8 yards (tackle by Andre Smith),3.590,4.110
2,1:55,1,10,ATL 22,14,14,"Penalty on Calais Campbell: Neutral Zone Infraction, 5 yards (accepted) (no play)",4.110,4.970
2,1:55,1,5,ATL 17,14,14,Derek Carr pass incomplete short left,4.970,4.290
2,1:50,2,5,ATL 17,14,14,Kendre Miller right guard for 6 yards (tackle by David Onyemata and Richie Grant),4.290,4.840
2,1:15,1,10,ATL 11,14,14,Derek Carr pass complete short right to Rashid Shaheed for 6 yards,4.840,5.280
2,1:09,2,4,ATL 5,14,14,Derek Carr pass incomplete short right intended for Jordan Mims (defended by Clark Phillips),5.280,4.440
2,1:03,3,4,ATL 5,14,14,Taysom Hill up the middle for -1 yards (tackle by Calais Campbell),4.440,2.990
2,0:58,,,,,,Timeout #1 by Atlanta Falcons,,
2,0:58,4,5,ATL 6,14,17,Blake Grupe 24 yard field goal good,2.990,3.000
2,0:56,,,NOR 35,14,17,"Blake Grupe kicks off 65 yards, touchback.",0.000,0.610
2,0:56,1,10,ATL 25,14,17,Desmond Ridder pass incomplete short middle intended for Van Jefferson,0.610,0.060
2,0:52,2,10,ATL 25,14,17,Desmond Ridder pass complete deep right to Kyle Pitts for 19 yards,0.060,1.860
2,0:46,1,10,ATL 44,14,17,Desmond Ridder pass complete short left to Bijan Robinson for 8 yards (tackle by Demario Davis),1.860,2.400
2,0:42,2,2,NOR 48,14,17,Desmond Ridder pass incomplete deep left intended for Drake London,2.400,1.690
2,0:37,,,,,,Timeout #2 by New Orleans Saints,,
2,0:37,3,2,NOR 48,14,17,Desmond Ridder pass complete short left to MyCole Pruitt for 17 yards (tackle by Ugo Amadi),1.690,3.510
2,0:31,1,10,NOR 31,14,17,Desmond Ridder pass complete short left to Bijan Robinson for 4 yards (tackle by Isaac Yiadom),3.510,3.510
2,0:26,2,6,NOR 27,14,17,Desmond Ridder pass complete short right to Van Jefferson for 7 yards (tackle by Paulson Adebo),3.510,4.240
2,0:24,,,,,,Timeout #2 by Atlanta Falcons,,
2,0:24,1,10,NOR 20,14,17,Desmond Ridder pass complete short left to Bijan Robinson for 2 yards (tackle by Ugo Amadi),4.240,3.960
2,0:19,2,8,NOR 18,14,17,Desmond Ridder pass complete short right to Van Jefferson for 6 yards (tackle by Paulson Adebo),3.960,4.340
2,0:03,,,,,,Timeout #3 by Atlanta Falcons,,
2,0:03,3,2,NOR 12,17,17,Younghoe Koo 30 yard field goal good,4.340,3.000
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 35,17,17,"Blake Grupe kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,ATL 25,17,17,Desmond Ridder pass complete short left to Tyler Allgeier for -1 yards (tackle by Demario Davis),0.610,-0.070
3,14:20,2,11,ATL 24,17,17,Bijan Robinson right end for 3 yards (tackle by Paulson Adebo),-0.070,-0.360
3,13:45,3,8,ATL 27,17,17,Desmond Ridder pass short left intended for Kyle Pitts is intercepted by Alontae Taylor at ATL-41 and returned for 16 yards (tackle by Desmond Ridder),-0.360,-3.910
3,13:36,1,10,ATL 25,17,17,Jamaal Williams left tackle for -1 yards (tackle by Mike Hughes),3.910,3.230
3,13:08,2,11,ATL 26,17,23,"Derek Carr pass complete deep right to Chris Olave for 26 yards, touchdown",3.230,7.000
3,13:01,,,ATL 15,17,24,Blake Grupe kicks extra point good,0.000,0.000
3,13:01,,,NOR 35,17,24,"Blake Grupe kicks off 65 yards, touchback.",0.000,0.610
3,13:01,1,10,ATL 25,17,24,Bijan Robinson right tackle for 3 yards (tackle by Cameron Jordan and Khalen Saunders),0.610,0.470
3,12:23,2,7,ATL 28,17,24,Cordarrelle Patterson right end for 6 yards (tackle by Khalen Saunders and Paulson Adebo),0.470,0.560
3,11:49,3,1,ATL 34,17,24,Desmond Ridder pass incomplete deep middle intended for Drake London (defended by Paulson Adebo),0.560,-1.110
3,11:43,4,1,ATL 34,17,24,"Bradley Pinion punts 66 yards, touchback.",-1.110,-0.280
3,11:35,1,10,NOR 20,17,24,Kendre Miller right guard for 18 yards (tackle by Richie Grant),0.280,1.470
3,10:57,1,10,NOR 38,17,24,Kendre Miller right tackle for 3 yards (tackle by Nathan Landman),1.470,1.330
3,10:23,2,7,NOR 41,17,24,Derek Carr pass complete short left to Juwan Johnson for 20 yards (tackle by Jessie Bates),1.330,2.980
3,9:44,1,10,ATL 39,17,24,Kendre Miller right end for no gain (tackle by Lorenzo Carter),2.980,2.440
3,9:02,2,10,ATL 39,17,30,"Derek Carr pass complete deep right to Rashid Shaheed for 39 yards, touchdown",2.440,7.000
3,8:54,,,ATL 15,17,31,Blake Grupe kicks extra point good,0.000,0.000
3,8:54,,,NOR 35,17,31,"Blake Grupe kicks off 65 yards, touchback.",0.000,0.610
3,8:54,1,10,ATL 25,17,31,Desmond Ridder pass complete short left to Drake London for 9 yards (tackle by Ugo Amadi and Pete Werner),0.610,1.280
3,8:16,2,1,ATL 34,17,31,Tyler Allgeier right guard for 8 yards (tackle by Ugo Amadi and Demario Davis),1.280,1.730
3,7:40,1,10,ATL 42,17,31,Bijan Robinson right end for 1 yard (tackle by Nathan Shepherd),1.730,1.320
3,7:04,2,9,ATL 43,17,31,Desmond Ridder pass incomplete short left intended for Drake London,1.320,0.630
3,7:01,3,9,ATL 43,17,31,Desmond Ridder pass complete deep left to Drake London for 21 yards,0.630,3.180
3,6:20,1,10,NOR 36,17,31,Bijan Robinson left end for 1 yard (tackle by Demario Davis and Johnathan Abram),3.180,2.770
3,5:56,2,9,NOR 35,17,31,Desmond Ridder pass complete short left to Jonnu Smith for 8 yards (tackle by Khalen Saunders and Tyrann Mathieu),2.770,3.140
3,5:16,3,1,NOR 27,17,31,Bijan Robinson right end for 4 yards (tackle by Tyrann Mathieu),3.140,4.040
3,4:35,1,10,NOR 23,17,31,Desmond Ridder pass complete short left to Tyler Allgeier for 6 yards (tackle by Alontae Taylor),4.040,4.380
3,3:59,2,4,NOR 17,17,31,Desmond Ridder pass complete short left to Bijan Robinson for 7 yards (tackle by Cameron Jordan and Johnathan Abram),4.380,4.910
3,3:21,1,10,NOR 10,17,31,Cordarrelle Patterson right end for 7 yards (tackle by Carl Granderson),4.910,5.530
3,2:37,2,3,NOR 3,17,31,Desmond Ridder pass complete short middle to Drake London for 2 yards (tackle by Pete Werner),5.530,5.170
3,1:56,3,1,NOR 1,17,31,Cordarrelle Patterson left guard for -1 yards (tackle by Carl Granderson),5.170,3.250
3,1:17,4,2,NOR 2,17,31,Desmond Ridder pass incomplete short left intended for Bijan Robinson,3.250,0.380
3,1:14,1,10,NOR 2,17,31,Jamaal Williams right guard for 2 yards (tackle by Andre Smith),-0.380,-0.630
3,0:38,2,8,NOR 4,17,31,Derek Carr pass incomplete deep right,-0.630,-1.190
3,0:32,3,8,NOR 4,17,31,Derek Carr pass complete deep left to A.T. Perry for 29 yards (tackle by Clark Phillips),-1.190,1.140
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NOR 33,17,31,Taysom Hill left guard for 27 yards (tackle by Clark Phillips),1.140,2.920
4,14:20,1,10,ATL 40,17,31,Derek Carr pass complete short right to Foster Moreau for 3 yards (tackle by Arnold Ebiketie),2.920,2.780
4,13:36,2,7,ATL 37,17,31,Kendre Miller right end for 11 yards (tackle by Jessie Bates),2.780,3.840
4,12:55,1,10,ATL 26,17,31,Taysom Hill right guard for 5 yards (tackle by Andre Smith and Nathan Landman),3.840,3.970
4,12:18,2,5,ATL 21,17,31,Jamaal Williams left guard for 8 yards (tackle by Richie Grant),3.970,4.710
4,11:37,1,10,ATL 13,17,31,Kendre Miller right tackle for 3 yards (tackle by Ta'Quon Graham and LaCale London),4.710,4.580
4,10:54,2,7,ATL 10,17,31,Jamaal Williams right guard for 4 yards (tackle by Nathan Landman),4.580,4.560
4,10:06,3,3,ATL 6,17,31,Derek Carr pass incomplete short right,4.560,3.010
4,10:00,4,3,ATL 6,17,34,Blake Grupe 24 yard field goal good,3.010,3.000
4,9:57,,,NOR 35,17,34,"Blake Grupe kicks off 65 yards, touchback.",0.000,0.610
4,9:57,1,10,ATL 25,17,34,Desmond Ridder pass complete short right to Kyle Pitts for 8 yards (tackle by Demario Davis),0.610,1.140
4,9:31,2,2,ATL 33,17,34,"Bijan Robinson left tackle for 2 yards (tackle by Johnathan Abram). Penalty on Chris Lindstrom: Offensive Holding, 10 yards (accepted)",1.140,0.060
4,9:14,2,10,ATL 25,17,34,"Desmond Ridder aborted snap, recovered by Payton Turner at ATL-10 (tackle by Matthew Bergeron)",0.060,-4.910
4,9:09,1,10,ATL 10,17,34,"Derek Carr pass incomplete short right intended for A.T. Perry. Penalty on Clark Phillips: Defensive Pass Interference, 9 yards (accepted) (no play)",4.910,6.970
4,9:05,1,1,ATL 1,17,34,"Penalty on Cameron Erving: False Start, 5 yards (accepted) (no play)",6.970,5.830
4,9:05,1,6,ATL 6,17,40,"Derek Carr pass complete short right to A.T. Perry for 6 yards, touchdown",5.830,7.000
4,9:02,,,ATL 15,17,41,Blake Grupe kicks extra point good,0.000,0.000
4,9:02,,,NOR 35,17,41,"Blake Grupe kicks off 65 yards, touchback.",0.000,0.610
4,9:02,1,10,ATL 25,17,41,Cordarrelle Patterson right tackle for 4 yards (tackle by Carl Granderson and Demario Davis),0.610,0.600
4,8:23,2,6,ATL 29,17,41,Desmond Ridder pass incomplete deep left intended for Drake London,0.600,-0.100
4,8:18,3,6,ATL 29,17,41,Desmond Ridder pass incomplete short middle intended for Drake London,-0.100,-1.440
4,8:13,4,6,ATL 29,17,41,"Bradley Pinion punts 61 yards, returned by Rashid Shaheed for 9 yards (tackle by DeAngelo Malone)",-1.440,-0.150
4,8:02,1,10,NOR 19,17,41,Kendre Miller left end for no gain (tackle by LaCale London),0.150,-0.390
4,7:27,2,10,NOR 19,17,41,Derek Carr pass complete short left to Jamaal Williams for no gain (tackle by AJ Terrell),-0.390,-1.070
4,6:57,3,10,NOR 19,17,41,"Derek Carr pass complete short left to Lynn Bowden for 5 yards (tackle by Calais Campbell and Micah Abernathy). Penalty on Juwan Johnson: Offensive Pass Interference, 10 yards (declined)",-1.070,-1.770
4,6:39,4,5,NOR 24,17,41,"Penalty on Zach Wood: False Start, 5 yards (accepted) (no play)",-1.770,-2.140
4,6:39,4,10,NOR 19,17,41,"Lou Hedley punts 50 yards, returned by DeAundre Alford for 1 yard (tackle by J.T. Gray)",-2.140,-1.070
4,6:30,1,10,ATL 32,17,41,Logan Woodside sacked by Nathan Shepherd for -7 yards,1.070,-0.420
4,5:54,2,17,ATL 25,17,41,"Penalty on Jake Matthews: False Start, 5 yards (accepted) (no play)",-0.420,-1.090
4,5:54,2,22,ATL 20,17,41,Bijan Robinson right tackle for 1 yard (tackle by Nathan Shepherd),-1.090,-1.620
4,5:20,3,21,ATL 21,17,41,Tyler Allgeier right end for 6 yards (tackle by Tanoh Kpassagnon and Paulson Adebo),-1.620,-1.570
4,4:46,4,15,ATL 27,17,41,"Bradley Pinion punts 51 yards, returned by Rashid Shaheed for 9 yards (tackle by KhaDarel Hodge and Liam McCullough)",-1.570,-1.000
4,4:33,1,10,NOR 31,17,41,Jamaal Williams right guard for 2 yards (tackle by Andre Smith),1.000,0.730
4,3:53,2,8,NOR 33,17,41,"Lynn Bowden left end for -2 yards. Lynn Bowden fumbles (forced by Nathan Landman), recovered by Juwan Johnson at NO-30",0.730,-0.360
4,3:02,3,11,NOR 30,17,41,Derek Carr sacked by Richie Grant for -12 yards,-0.360,-2.240
4,2:19,4,23,NOR 18,17,41,"Lou Hedley punts 49 yards, returned by DeAundre Alford for 11 yards (tackle by Zack Baun)",-2.240,-1.860
4,2:07,1,10,ATL 44,17,41,Logan Woodside pass complete short middle to John FitzPatrick for 12 yards (tackle by D'Marco Jackson),1.860,2.650
4,2:00,1,10,NOR 44,17,41,Logan Woodside left end for 6 yards (tackle by Johnathan Abram),2.650,2.920
4,1:55,2,4,NOR 38,17,41,Logan Woodside pass complete short right to Tyler Allgeier for 5 yards (tackle by Paulson Adebo and D'Marco Jackson),2.920,3.380
4,1:28,1,10,NOR 33,17,41,Logan Woodside pass short right intended for KhaDarel Hodge is intercepted by Tyrann Mathieu at NO-25 and returned for 74 yards (tackle by John FitzPatrick and Mack Hollins),3.380,-6.970
4,1:13,1,1,ATL 1,17,47,"Jamaal Williams up the middle for 1 yard, touchdown",6.970,7.000
4,1:10,,,ATL 15,17,48,Blake Grupe kicks extra point good,0.000,0.000
4,1:10,,,NOR 35,17,48,"Blake Grupe kicks off 65 yards, touchback.",0.000,0.610
4,1:10,1,10,ATL 25,17,48,Tyler Allgeier right guard for 3 yards (tackle by D'Marco Jackson and Zack Baun),0.610,0.470
4,0:36,2,7,ATL 28,17,48,Logan Woodside pass complete short left to Scott Miller for 10 yards (tackle by Ugo Amadi and Jordan Howden),0.470,1.470
4,0:29,1,10,ATL 38,17,48,Tyler Allgeier right guard for 4 yards (tackle by Ugo Amadi and D'Marco Jackson),1.470,1.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
