Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Bijan Robinson,ATL,11,28,0,2,13,1.2,15,1.4,1,11.0
Tyler Allgeier,ATL,6,24,0,1,15,2.5,9,1.5,1,6.0
Cordarrelle Patterson,ATL,5,20,0,,7,1.4,13,2.6,1,5.0
Desmond Ridder,ATL,2,0,0,0,0,0.0,0,0.0,0,
Logan Woodside,ATL,1,6,0,0,6,6.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Jamaal Williams,NOR,14,26,1,4,8,0.6,18,1.3,0,
Kendre Miller,NOR,13,73,1,5,35,2.7,38,2.9,2,6.5
Taysom Hill,NOR,6,51,0,3,44,7.3,7,1.2,0,
Lynn Bowden Jr.,NOR,1,-2,0,,-2,-2.0,0,0.0,0,
Derek Carr,NOR,1,6,0,0,4,4.0,2,2.0,0,
