Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Vernon Hargreaves III,HOU,0,9,7,77.8%,73,10.4,8.1,1,137.5,11.3,60,13,0,0,0,0.0,0,6,0,0.0%
Lonnie Johnson Jr.,HOU,0,6,5,83.3%,90,18.0,15.0,0,118.7,3.8,21,69,0,0,0,0.0,0,6,1,14.3%
Tyrell Adams,HOU,0,5,4,80.0%,41,10.3,8.2,0,100.8,6.0,20,21,6,0,0,0.0,0,17,0,0.0%
Nate Hall,HOU,0,2,2,100.0%,14,7.0,7.0,0,95.8,5.0,10,4,3,0,1,2.0,3,5,0,0.0%
Justin Reid,HOU,0,3,2,66.7%,10,5.0,3.3,0,71.5,-1.0,3,7,5,0,1,1.0,2,8,0,0.0%
Whitney Mercilus,HOU,0,3,2,66.7%,30,15.0,10.0,0,99.3,5.3,1,29,6,0,0,1.0,1,1,0,0.0%
Keion Crossen,HOU,0,3,2,66.7%,11,5.5,3.7,0,72.9,9.0,9,2,0,0,0,0.0,0,5,0,0.0%
Eric Murray,HOU,0,5,2,40.0%,12,6.0,2.4,0,47.9,9.4,5,7,4,0,0,0.0,0,3,0,0.0%
Jonathan Greenard,HOU,0,1,1,100.0%,9,9.0,9.0,0,104.2,3.0,3,6,0,0,0,0.0,0,2,0,0.0%
A.J. Moore,HOU,0,2,1,50.0%,5,5.0,2.5,0,56.2,8.0,1,4,9,0,0,0.0,0,1,0,0.0%
J.J. Watt,HOU,1,0,0,,,,,,,,,,0,2,1,0.0,3,4,1,20.0%
Charles Omenihu,HOU,0,0,0,,,,,,,,,,0,1,2,0.0,3,2,0,0.0%
Corey Liuget,HOU,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Zach Cunningham,HOU,0,0,0,,,,,,,,,,4,0,0,0.0,0,9,0,0.0%
Bradley Roby,HOU,0,2,0,0.0%,,,0.0,,39.6,29.0,,,0,0,0,0.0,0,0,0,
Jacob Martin,HOU,0,2,0,0.0%,,,0.0,,39.6,10.5,,,1,0,0,0.0,0,0,0,
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Amani Oruwariye,DET,0,4,4,100.0%,133,33.3,33.3,1,158.3,20.3,81,52,0,0,0,0.0,0,2,0,0.0%
Justin Coleman,DET,0,2,2,100.0%,44,22.0,22.0,1,158.3,14.0,28,16,0,0,0,0.0,0,3,0,0.0%
Jayron Kearse,DET,0,3,2,66.7%,11,5.5,3.7,1,112.5,5.0,9,2,3,0,0,0.0,0,4,0,0.0%
Duron Harmon,DET,0,2,2,100.0%,39,19.5,19.5,0,118.7,17.0,34,5,3,0,0,0.0,0,3,0,0.0%
Jamie Collins,DET,0,4,2,50.0%,44,22.0,11.0,1,129.2,13.3,34,10,2,0,0,0.0,0,5,0,0.0%
Christian Jones,DET,0,1,1,100.0%,-4,-4.0,-4.0,0,79.2,-7.0,-7,3,1,1,0,0.0,1,3,0,0.0%
Will Harris,DET,0,1,1,100.0%,14,14.0,14.0,0,118.7,6.0,6,8,0,0,0,0.0,0,2,0,0.0%
Reggie Ragland,DET,0,2,1,50.0%,19,19.0,9.5,0,83.3,7.0,6,13,2,0,0,0.0,0,3,0,0.0%
Desmond Trufant,DET,0,3,1,33.3%,10,10.0,3.3,0,43.7,18.7,10,0,0,0,0,0.0,0,1,0,0.0%
Tracy Walker,DET,0,1,1,100.0%,8,8.0,8.0,0,100.0,2.0,2,6,1,0,0,0.0,0,1,1,50.0%
Nick Williams,DET,0,0,0,,,,,,,,,,0,3,0,1.0,4,2,0,0.0%
Romeo Okwara,DET,0,0,0,,,,,,,,,,0,2,1,0.0,3,2,0,0.0%
Everson Griffen,DET,0,0,0,,,,,,,,,,0,0,0,0.5,1,2,1,33.3%
Jarrad Davis,DET,0,0,0,,,,,,,,,,1,0,0,0.5,1,3,0,0.0%
Jahlani Tavai,DET,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%
