Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Devin Singletary,BUF,13,82,1,1,68,5.2,14,1.1,0,
Zack Moss,BUF,8,26,2,4,6,0.8,20,2.5,5,1.6
Josh Allen,BUF,5,35,0,5,31,6.2,4,0.8,0,
Reggie Gilliam,BUF,2,2,0,,0,0.0,2,1.0,0,
Mitchell Trubisky,BUF,2,-2,0,,-2,-1.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Salvon Ahmed,MIA,6,17,0,,9,1.5,8,1.3,0,
Malcolm Brown,MIA,5,21,0,1,6,1.2,15,3.0,0,
Myles Gaskin,MIA,5,25,0,1,22,4.4,3,0.6,0,
Jacoby Brissett,MIA,4,8,0,0,6,1.5,2,0.5,0,
