Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
2,12:23,1,10,TEN 22,0,14,Chris Johnson up the middle for 9 yards (tackle by Bradie James),0.410,1.080
2,11:50,2,1,TEN 31,0,14,Chris Johnson right guard for 5 yards (tackle by Brian Cushing),1.080,1.330
2,11:16,1,10,TEN 36,0,14,"Matt Hasselbeck pass complete short right to Damian Williams for 5 yards (tackle by Danieal Manning). Penalty on Jared Cook: Offensive Pass Interference, 10 yards (no play)",1.330,0.670
2,10:45,1,20,TEN 26,0,14,Chris Johnson up the middle for 6 yards (tackle by Brian Cushing),0.670,0.250
2,10:00,2,14,TEN 32,0,14,Matt Hasselbeck pass complete short middle to Nate Washington for 13 yards (tackle by Bradie James and Glover Quin),0.250,1.290
2,9:17,3,1,TEN 45,0,14,Matt Hasselbeck pass complete short right to Quinn Johnson for 17 yards (tackle by Kareem Jackson),1.290,3.050
2,8:41,1,10,HOU 38,0,14,Chris Johnson up the middle for 19 yards (tackle by Glover Quin),3.050,4.310
2,8:00,1,10,HOU 19,6,14,"Matt Hasselbeck pass complete short middle to Craig Stevens for 19 yards, touchdown",4.310,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
2,8:00,,,HOU 2,7,14,Rob Bironas kicks extra point good,0.000,0.000
2,7:52,,,TEN 35,7,14,"Rob Bironas kicks off 68 yards, returned by Trindon Holliday for 26 yards (tackle by Robert Johnson)",0.000,0.480
2,7:44,1,10,HOU 23,7,14,Arian Foster left end for 5 yards (tackle by Akeem Ayers),0.480,0.610
2,7:18,2,5,HOU 28,7,14,Arian Foster right guard for 3 yards (tackle by Akeem Ayers),0.610,0.300
2,6:36,3,2,HOU 31,7,14,Matt Schaub pass complete short right to Owen Daniels for 7 yards (tackle by Jason McCourty),0.300,1.470
2,6:04,1,10,HOU 38,7,14,Matt Schaub pass complete short left to Owen Daniels for 11 yards (tackle by Jordan Babineaux). Penalty on Akeem Ayers: Defensive Holding (Declined),1.470,2.190
2,5:38,1,10,HOU 49,7,14,Ben Tate right end for 1 yard (tackle by Zach Diles),2.190,1.780
2,4:57,2,9,,7,14,Matt Schaub pass complete short middle to James Casey for 5 yards (tackle by Zach Diles),1.780,1.750
2,4:11,3,4,TEN 45,7,14,Arian Foster up the middle for -3 yards (tackle by Jurrell Casey),1.750,0.070
2,3:33,4,7,TEN 48,7,14,"Donnie Jones punts 33 yards, fair catch by Darius Reynaud",0.070,0.220
2,3:24,1,10,TEN 15,7,14,Chris Johnson left guard for 4 yards (tackle by J.J. Watt and Brian Cushing),-0.220,-0.110
2,2:50,2,6,TEN 19,7,14,Matt Hasselbeck sacked by J.J. Watt for -11 yards. Penalty on David Stewart: Offensive Holding (Declined),-0.110,-2.240
2,2:20,3,17,TEN 8,7,14,Matt Hasselbeck pass complete short left to Chris Johnson for 8 yards (tackle by Brian Cushing),-2.240,0.000
2,2:07,,,,7,14,Timeout #2 by Houston Texans,0.000,-2.390
2,2:07,4,9,TEN 16,7,14,"Brett Kern punts 46 yards, returned by Trindon Holliday for 7 yards (tackle by Craig Stevens)",-2.390,-1.930
2,1:55,1,10,HOU 45,7,14,Matt Schaub pass incomplete short right intended for Keshawn Martin,1.930,1.380
2,1:51,2,10,HOU 45,7,14,Matt Schaub pass complete short middle to Andre Johnson for 3 yards (tackle by Jordan Babineaux),1.380,1.090
2,1:15,3,7,HOU 48,7,14,Matt Schaub pass complete short middle to Owen Daniels for 6 yards (tackle by Jordan Babineaux),1.090,0.000
2,0:28,,,,7,14,Timeout #3 by Houston Texans,0.000,0.200
2,0:28,4,1,TEN 46,7,14,"Donnie Jones punts 39 yards, fair catch by Darius Reynaud",0.200,0.380
2,0:21,1,10,TEN 7,7,14,Matt Hasselbeck kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,7,14,"Shayne Graham kicks off 55 yards, returned by Craig Stevens for 18 yards (tackle by Tim Dobbins)",0.000,0.810
3,15:00,1,10,TEN 28,7,14,Chris Johnson up the middle for 5 yards (tackle by Glover Quin),0.810,0.940
3,14:29,2,5,TEN 33,7,14,Chris Johnson right guard for no gain (tackle by Brian Cushing),0.940,0.230
3,13:47,3,5,TEN 33,7,14,Matt Hasselbeck pass complete short middle to Nate Washington for 25 yards (tackle by Quintin Demps),0.230,2.790
3,13:10,1,10,HOU 42,7,14,Chris Johnson left guard for 2 yards (tackle by Bradie James),2.790,2.510
3,12:35,2,8,HOU 40,7,14,Matt Hasselbeck pass incomplete short right intended for Kendall Wright,2.510,1.820
3,12:31,3,8,HOU 40,7,14,Matt Hasselbeck pass incomplete,1.820,0.590
3,12:25,4,8,HOU 40,7,14,Brett Kern punts 33 yards,0.590,0.380
3,12:12,1,10,HOU 7,7,14,"Matt Schaub pass complete short middle to Andre Johnson for 12 yards (tackle by Zach Diles). Penalty on Kevin Walter: Illegal Crackback, 3 yards (no play)",-0.380,-0.490
3,11:49,1,13,HOU 4,7,14,Matt Schaub pass incomplete short right intended for Andre Johnson (defended by Akeem Ayers),-0.490,-1.000
3,11:13,2,13,HOU 4,7,14,Arian Foster right tackle for -1 yards (tackle by Derrick Morgan and SenDerrick Marks),-1.000,-1.890
3,10:31,3,14,HOU 3,7,14,Matt Schaub pass complete short middle to Owen Daniels for 11 yards (tackle by Jordan Babineaux),-1.890,-2.470
3,9:52,4,3,HOU 14,7,14,"Donnie Jones punts 44 yards, returned by Darius Reynaud for 28 yards (tackle by Donnie Jones). Penalty on Taylor Thompson: Offensive Holding, 10 yards",-2.470,-1.070
3,9:39,1,10,TEN 32,7,20,"Matt Hasselbeck pass incomplete deep left intended for Taylor Thompson is intercepted by Danieal Manning at HOU-45 and returned for 55 yards, touchdown. Penalty on David Stewart: Personal Foul, 15 yards",1.070,-7.000
3,,,,TEN 2,7,21,Shayne Graham kicks extra point good,0.000,0.000
3,9:21,,,,7,21,"Shayne Graham kicks off 50 yards, touchback",0.000,0.280
3,9:21,1,10,TEN 20,7,21,Chris Johnson right tackle for 2 yards (tackle by Shaun Cody and Brian Cushing),0.280,0.000
3,8:51,2,8,TEN 22,7,21,Chris Johnson up the middle for 9 yards (tackle by Danieal Manning),0.000,1.000
3,8:11,1,10,TEN 31,7,21,Chris Johnson up the middle for 5 yards (tackle by Bradie James and Brooks Reed),1.000,1.140
3,7:35,2,5,TEN 36,7,21,"Darius Reynaud right guard for no gain (tackle by Shaun Cody). Penalty on David Stewart: Personal Foul, 15 yards (no play)",1.140,-0.890
3,7:20,2,20,TEN 21,7,21,Matt Hasselbeck pass complete short right to Lavelle Hawkins for 5 yards (tackle by Glover Quin),-0.890,-0.890
3,7:20,3,15,TEN 26,7,21,"Penalty on Matt Hasselbeck: Delay of Game, 5 yards (no play)",-0.890,-1.550
3,6:17,3,20,TEN 21,7,21,Javon Ringer left guard for 5 yards (tackle by Brian Cushing),-1.550,-1.630
3,5:37,4,15,TEN 26,7,21,"Brett Kern punts 60 yards, returned by Trindon Holliday for 11 yards (tackle by Jordan Babineaux)",-1.630,-0.610
3,5:24,1,10,HOU 25,7,21,Ben Tate left tackle for no gain (tackle by Derrick Morgan and Zach Brown),0.610,0.060
3,4:56,2,10,HOU 25,7,21,Matt Schaub pass complete short middle to Owen Daniels for 9 yards (tackle by Zach Brown and Akeem Ayers),0.060,0.560
3,4:28,3,1,HOU 34,7,21,Arian Foster left tackle for 16 yards (tackle by Robert Johnson),0.560,2.260
3,4:00,1,10,,7,21,Matt Schaub pass complete deep middle to Keshawn Martin for 17 yards (tackle by Zach Brown),2.260,3.380
3,3:30,1,10,TEN 33,7,21,Arian Foster left guard for 5 yards (tackle by Jason McCourty and Jordan Babineaux),3.380,3.510
3,3:01,2,5,TEN 28,7,21,Matt Schaub pass incomplete short middle intended for Arian Foster,3.510,2.810
3,2:56,3,5,TEN 28,7,27,"Matt Schaub pass complete short left to Owen Daniels for 28 yards, touchdown",2.810,7.000
3,2:56,,,TEN 2,7,28,Shayne Graham kicks extra point good,0.000,0.000
3,2:47,,,HOU 35,7,28,"Shayne Graham kicks off 62 yards, returned by Darius Reynaud for 23 yards (tackle by Justin Forsett)",0.000,0.670
3,2:38,1,10,TEN 26,7,28,Matt Hasselbeck pass complete short right to Jared Cook for 9 yards (tackle by Brooks Reed),0.670,1.350
3,2:08,2,1,TEN 35,7,28,Matt Hasselbeck pass complete short right to Damian Williams for 6 yards (tackle by Johnathan Joseph),1.350,1.660
3,1:43,1,10,TEN 41,7,28,Matt Hasselbeck pass incomplete deep left intended for Kendall Wright (defended by Kareem Jackson),1.660,1.120
3,1:36,2,10,TEN 41,7,28,Chris Johnson up the middle for 5 yards (tackle by Brooks Reed),1.120,1.090
3,1:12,3,5,TEN 46,7,28,Matt Hasselbeck sacked by J.J. Watt for -6 yards,1.090,-0.720
3,0:46,4,11,TEN 40,7,28,"Brett Kern punts 35 yards, out of bounds",-0.720,-0.610
3,0:36,1,10,HOU 25,7,28,Matt Schaub pass complete short right to Arian Foster for 8 yards (tackle by Akeem Ayers),0.610,1.140
Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,2,HOU 33,7,28,Arian Foster left guard for 1 yard (tackle by Jurrell Casey and Zach Brown),1.140,0.560
4,14:24,3,1,HOU 34,7,28,Matt Schaub pass complete short right to James Casey for 3 yards (tackle by Jordan Babineaux),0.560,1.400
4,13:55,1,10,HOU 37,7,28,Arian Foster left end for 3 yards (tackle by Akeem Ayers),1.400,1.260
4,13:18,2,7,HOU 40,7,28,Matt Schaub pass incomplete short right intended for Garrett Graham,1.260,0.560
4,13:13,3,7,HOU 40,7,28,Matt Schaub pass complete short left to Kevin Walter for 8 yards (tackle by Jordan Babineaux),0.560,2.130
4,12:30,1,10,HOU 48,7,28,Arian Foster left tackle for 3 yards (tackle by Akeem Ayers and Zach Diles),2.130,1.990
4,11:47,2,7,TEN 49,7,28,Arian Foster right tackle for 8 yards (tackle by Jason McCourty and Jordan Babineaux),1.990,2.850
4,11:02,1,10,TEN 41,7,28,Ben Tate left end for 7 yards (tackle by Michael Griffin),2.850,3.250
4,10:19,2,3,TEN 34,7,28,Ben Tate right end for -2 yards (tackle by Pannel Egboh),3.250,2.280
4,9:37,3,5,TEN 36,7,28,Matt Schaub pass incomplete deep left intended for Andre Johnson. Penalty on Ben Jones: Offensive Holding (Declined),2.280,0.880
4,9:30,4,5,TEN 36,7,28,Donnie Jones punts 28 yards,0.880,0.380
4,9:20,1,10,TEN 8,7,28,Matt Hasselbeck pass complete short middle to Nate Washington for 5 yards (tackle by Brice McCain),-0.380,-0.410
4,8:46,2,5,TEN 13,7,28,Matt Hasselbeck pass complete short right to Jared Cook for 2 yards (tackle by Quintin Demps),-0.410,-0.600
4,8:15,3,3,TEN 15,7,28,Matt Hasselbeck pass incomplete short right intended for Nate Washington (defended by Danieal Manning),-0.600,-2.440
4,8:11,4,3,TEN 15,7,28,Matt Hasselbeck pass complete short left to Craig Stevens for 5 yards (tackle by Brian Cushing),-2.440,0.280
4,7:45,1,10,TEN 20,7,28,Chris Johnson up the middle for 5 yards (tackle by Glover Quin),0.280,0.410
4,7:22,2,5,TEN 25,7,28,"Matt Hasselbeck sacked by Antonio Smith for -1 yards. Matt Hasselbeck fumbles (forced by Antonio Smith), recovered by J.J. Watt at TEN-24 and returned for 7 yards (tackle by Fernando Velasco)",0.410,-4.440
4,7:10,1,10,TEN 17,7,28,Arian Foster up the middle for 2 yards (tackle by Pannel Egboh),4.440,4.150
4,6:29,2,8,TEN 15,7,28,Arian Foster right end for 2 yards (tackle by Zach Diles),4.150,3.680
4,5:54,3,6,TEN 13,7,28,Arian Foster right end for -1 yards (tackle by Jason McCourty),3.680,0.000
4,5:42,,,,7,28,Timeout #1 by Tennessee Titans,0.000,2.510
4,5:42,4,7,TEN 14,7,31,Shayne Graham 33 yard field goal good,2.510,3.000
4,5:38,,,HOU 35,7,31,"Shayne Graham kicks off 70 yards, touchback",0.000,0.280
4,5:38,1,10,TEN 20,7,31,Matt Hasselbeck pass complete short left to Kendall Wright for 20 yards (tackle by Earl Mitchell),0.280,1.600
4,5:25,1,10,TEN 40,7,31,Matt Hasselbeck pass complete short middle to Chris Johnson for 8 yards (tackle by Kareem Jackson),1.600,2.130
4,4:56,2,2,TEN 48,7,31,Chris Johnson up the middle for 6 yards (tackle by Tim Dobbins),2.130,2.520
4,4:31,1,10,HOU 46,7,31,Matt Hasselbeck up the middle for 4 yards (tackle by Tim Dobbins),2.520,2.520
4,4:08,2,6,HOU 42,7,37,"Matt Hasselbeck pass incomplete short left intended for Damian Williams is intercepted by Kareem Jackson at HOU-37 and returned for 63 yards, touchdown",2.520,-7.000
4,,,,TEN 2,7,38,Shayne Graham kicks extra point good,0.000,0.000
4,3:57,,,HOU 35,7,38,"Shayne Graham kicks off 66 yards, returned by Darius Reynaud for 22 yards (tackle by Jesse Nading)",0.000,0.340
4,3:49,1,10,TEN 21,7,38,Chris Johnson left guard for 12 yards (tackle by Alan Ball),0.340,1.140
4,3:26,1,10,TEN 33,7,38,Chris Johnson up the middle for 6 yards (tackle by Bryan Braman),1.140,1.400
4,3:03,2,4,TEN 39,7,38,Chris Johnson right guard for 1 yard (tackle by Danieal Manning),1.400,0.830
4,2:32,3,3,TEN 40,7,38,Matt Hasselbeck pass complete short right to Kendall Wright for 10 yards (tackle by Johnathan Joseph),0.830,2.260
4,2:09,1,10,,7,38,Javon Ringer left guard for 9 yards (tackle by Alan Ball),2.260,2.930
4,2:00,2,1,HOU 41,7,38,Chris Johnson right guard for 15 yards (tackle by Danieal Manning),2.930,3.840
4,1:40,1,10,HOU 26,7,38,Matt Hasselbeck pass complete short left to Kendall Wright for 5 yards (tackle by Whitney Mercilus),3.840,3.970
4,1:16,2,5,HOU 21,7,38,Chris Johnson right end for 3 yards (tackle by Earl Mitchell and Tim Jamison),3.970,0.000
4,1:09,,,,7,38,Timeout #2 by Tennessee Titans,0.000,3.750
4,1:09,3,2,HOU 18,7,38,Chris Johnson up the middle for 7 yards (tackle by Danieal Manning),3.750,4.840
4,1:01,1,10,HOU 11,13,38,"Matt Hasselbeck pass complete short left to Kendall Wright for 11 yards, touchdown",4.840,7.000
4,1:01,,,HOU 2,14,38,Rob Bironas kicks extra point good,0.000,0.000
4,0:57,,,TEN 35,14,38,"Rob Bironas kicks off 69 yards, touchback",0.000,0.280
4,0:57,1,10,HOU 20,14,38,Matt Schaub kneels for -1 yards,0.280,-0.460
4,0:34,2,11,HOU 19,14,38,Matt Schaub kneels for -1 yards,-0.460,-1.330
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
