Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Fernando Velasco,C,62,100%,0,0%,2,6%
David Stewart,T,62,100%,0,0%,2,6%
Leroy Harris,G,62,100%,0,0%,2,6%
Michael Roos,T,62,100%,0,0%,2,6%
Nate Washington,WR,58,94%,0,0%,0,0%
Matt Hasselbeck,QB,55,89%,0,0%,0,0%
Kendall Wright,WR,53,85%,0,0%,0,0%
Steve Hutchinson,G,52,84%,0,0%,2,6%
Chris Johnson,RB,49,79%,0,0%,0,0%
Damian Williams,WR,42,68%,0,0%,0,0%
Craig Stevens,TE,39,63%,0,0%,16,52%
Jared Cook,TE,24,39%,0,0%,0,0%
Taylor Thompson,TE,18,29%,0,0%,21,68%
Kevin Matthews,C,10,16%,0,0%,2,6%
Javon Ringer,RB,9,15%,0,0%,0,0%
Lavelle Hawkins,WR,8,13%,0,0%,0,0%
Quinn Johnson,FB,7,11%,0,0%,11,35%
Jake Locker,QB,7,11%,0,0%,0,0%
Darius Reynaud,RB,3,5%,0,0%,13,42%
Alterraun Verner,CB,0,0%,60,100%,15,48%
Michael Griffin,FS,0,0%,60,100%,12,39%
Jason McCourty,CB,0,0%,60,100%,12,39%
Jordan Babineaux,SS,0,0%,57,95%,14,45%
Akeem Ayers,LB,0,0%,54,90%,7,23%
Derrick Morgan,DE,0,0%,49,82%,6,19%
Kamerion Wimbley,DE,0,0%,48,80%,7,23%
Jurrell Casey,DT,0,0%,46,77%,7,23%
Zach Brown,LB,0,0%,45,75%,9,29%
Sen'Derrick Marks,DT,0,0%,39,65%,5,16%
Zach Diles,LB,0,0%,35,58%,25,81%
Will Witherspoon,LB,0,0%,25,42%,10,32%
Mike Martin,DT,0,0%,23,38%,2,6%
Ryan Mouton,CB,0,0%,15,25%,11,35%
Pannel Egboh,DE,0,0%,13,22%,1,3%
Karl Klug,DT,0,0%,12,20%,0,0%
Scott Solomon,DE,0,0%,10,17%,15,48%
Robert Johnson,FS,0,0%,9,15%,9,29%
Tim Shaw,LB,0,0%,0,0%,22,71%
Tommie Campbell,CB,0,0%,0,0%,22,71%
Al Afalava,SS,0,0%,0,0%,14,45%
Patrick Bailey,LB,0,0%,0,0%,12,39%
Beau Brinkley,LS,0,0%,0,0%,9,29%
Brett Kern,P,0,0%,0,0%,9,29%
Coty Sensabaugh,CB,0,0%,0,0%,8,26%
Rob Bironas,K,0,0%,0,0%,5,16%
