Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Dede Westbrook,JAX,9,6,103,0,5,58,9.7,45,7.5,6.4,0,,0,0.0,0,105.3
DJ Chark,JAX,5,3,53,0,1,18,6.0,35,11.7,5.0,0,,1,20.0,0,96.2
Chris Conley,JAX,7,3,83,0,2,24,8.0,59,19.7,10.9,1,3.0,1,14.3,0,87.2
Leonard Fournette,JAX,2,2,14,0,1,4,2.0,10,5.0,2.0,0,,0,0.0,0,95.8
Keelan Cole,JAX,2,1,2,1,1,0,0.0,2,2.0,3.5,0,,0,0.0,0,95.8
Ryquell Armstead,JAX,1,0,0,0,,0,,0,,0.0,0,,0,0.0,0,39.6
Seth Devalve,JAX,2,0,0,0,,0,,0,,0.0,0,,1,50.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Alex Erickson,CIN,14,8,137,0,6,30,3.8,107,13.4,6.6,0,,2,14.3,0,90.5
Tyler Boyd,CIN,14,5,55,0,2,9,1.8,46,9.2,5.4,0,,1,7.1,2,8.6
Auden Tate,CIN,6,3,65,0,3,65,21.7,0,0.0,13.3,1,3.0,0,0.0,0,88.9
Giovani Bernard,CIN,3,2,4,0,,7,3.5,-3,-1.5,0.7,0,,0,0.0,1,30.6
Tyler Eifert,CIN,2,2,10,0,,0,0.0,10,5.0,0.0,0,,0,0.0,0,87.5
Joe Mixon,CIN,2,1,2,1,1,0,0.0,2,2.0,0.0,0,,0,0.0,0,95.8
Drew Sample,CIN,1,1,3,0,,0,0.0,3,3.0,0.0,0,,0,0.0,0,79.2
