Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Kevin Boothe,G,66,100%,0,0%,5,18%
Justin Pugh,T,66,100%,0,0%,5,18%
Jim Cordle,C,66,100%,0,0%,5,18%
David Diehl,T,66,100%,0,0%,5,18%
Eli Manning,QB,66,100%,0,0%,0,0%
Will Beatty,T,66,100%,0,0%,0,0%
Brandon Myers,TE,60,91%,0,0%,5,18%
Hakeem Nicks,WR,60,91%,0,0%,0,0%
Victor Cruz,WR,60,91%,0,0%,0,0%
Andre Brown,RB,56,85%,0,0%,0,0%
Rueben Randle,WR,30,45%,0,0%,6,21%
John Conner,FB,24,36%,0,0%,3,11%
Bear Pascoe,TE,19,29%,0,0%,8,29%
Brandon Jacobs,RB,10,15%,0,0%,0,0%
James Brewer,G,5,8%,0,0%,5,18%
Jerrel Jernigan,WR,3,5%,0,0%,0,0%
Larry Donnell,TE,2,3%,0,0%,12,43%
Louis Murphy,WR,1,2%,0,0%,6,21%
Will Hill,FS,0,0%,54,100%,11,39%
Prince Amukamara,CB,0,0%,54,100%,8,29%
Antrel Rolle,SS,0,0%,54,100%,5,18%
Jon Beason,LB,0,0%,54,100%,0,0%
Jacquian Williams,LB,0,0%,52,96%,8,29%
Trumaine McBride,CB,0,0%,52,96%,0,0%
Mathias Kiwanuka,DE,0,0%,42,78%,8,29%
Justin Tuck,DE,0,0%,42,78%,3,11%
Jason Pierre-Paul,DE,0,0%,41,76%,0,0%
Cullen Jenkins,DT,0,0%,39,72%,3,11%
Terrell Thomas,CB,0,0%,35,65%,3,11%
Linval Joseph,DT,0,0%,23,43%,3,11%
Keith Rivers,LB,0,0%,18,33%,8,29%
Mike Patterson,DT,0,0%,17,31%,0,0%
Johnathan Hankins,DT,0,0%,10,19%,0,0%
Spencer Paysinger,LB,0,0%,2,4%,23,82%
Ryan Mundy,FS,0,0%,2,4%,23,82%
Damontre Moore,DE,0,0%,2,4%,15,54%
Charles James,DB,0,0%,1,2%,20,71%
Mark Herzlich,LB,0,0%,0,0%,23,82%
Cooper Taylor,SS,0,0%,0,0%,23,82%
Michael Cox,RB,0,0%,0,0%,15,54%
Josh Brown,K,0,0%,0,0%,11,39%
Zak DeOssie,LS,0,0%,0,0%,10,36%
Steve Weatherford,P,0,0%,0,0%,10,36%
Jayron Hosley,CB,0,0%,0,0%,5,18%
Brandon Mosley,G,0,0%,0,0%,5,18%
