Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Allen Barbre,G,80,100%,0,0%,1,3%
Brandon Brooks,G,80,100%,0,0%,1,3%
Carson Wentz,QB,80,100%,0,0%,0,0%
Jason Kelce,C,80,100%,0,0%,0,0%
Halapoulivaati Vaitai,T,75,94%,0,0%,1,3%
Jordan Matthews,WR,73,91%,0,0%,0,0%
Zach Ertz,TE,70,88%,0,0%,7,24%
Nelson Agholor,WR,69,86%,0,0%,0,0%
Jason Peters,T,66,82%,0,0%,0,0%
Dorial Green-Beckham,WR,63,79%,1,1%,0,0%
Wendell Smallwood,RB,38,48%,0,0%,20,69%
Brent Celek,TE,20,25%,0,0%,7,24%
Stefen Wisniewski,C,19,24%,0,0%,1,3%
Kenjon Barner,RB,18,22%,0,0%,9,31%
Ryan Mathews,RB,14,18%,0,0%,0,0%
Darren Sproles,RB,10,12%,0,0%,3,10%
Bryce Treggs,WR,10,12%,0,0%,0,0%
Isaac Seumalo,G,8,10%,0,0%,1,3%
Trey Burton,TE,7,9%,0,0%,22,76%
Malcolm Jenkins,SS,0,0%,67,100%,8,28%
Jordan Hicks,LB,0,0%,67,100%,6,21%
Rodney McLeod,FS,0,0%,67,100%,2,7%
Nigel Bradham,LB,0,0%,66,99%,7,24%
Nolan Carroll,CB,0,0%,54,81%,10,34%
Brandon Graham,DE,0,0%,48,72%,6,21%
Fletcher Cox,DT,0,0%,45,67%,0,0%
Connor Barwin,DE,0,0%,44,66%,5,17%
Bennie Logan,DT,0,0%,43,64%,6,21%
Leodis McKelvin,CB,0,0%,41,61%,1,3%
Jalen Mills,CB,0,0%,40,60%,9,31%
Jaylen Watkins,SS,0,0%,36,54%,22,76%
Mychal Kendricks,LB,0,0%,31,46%,9,31%
Vinny Curry,DE,0,0%,26,39%,6,21%
Beau Allen,DT,0,0%,24,36%,7,24%
Marcus Smith,DE,0,0%,21,31%,9,31%
Destiny Vaeao,DT,0,0%,16,24%,0,0%
Bryan Braman,DE,0,0%,0,0%,28,97%
Chris Maragos,FS,0,0%,0,0%,28,97%
Kamu Grugier-Hill,LB,0,0%,0,0%,22,76%
Najee Goode,LB,0,0%,0,0%,21,72%
C.J. Smith,DB,0,0%,0,0%,14,48%
Donnie Jones,P,0,0%,0,0%,8,28%
Jon Dorenbos,LS,0,0%,0,0%,8,28%
Caleb Sturgis,K,0,0%,0,0%,4,14%
