Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Saquon Barkley,NYG,14,170,1,3,137,9.8,33,2.4,2,7.0
Wayne Gallman,NYG,14,38,0,2,26,1.9,12,0.9,0,
Elijhaa Penny,NYG,5,21,0,1,7,1.4,14,2.8,0,
Kyle Lauletta,NYG,1,-2,0,,-2,-2.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Adrian Peterson,WAS,10,16,0,1,4,0.4,12,1.2,2,5.0
Josh Johnson,WAS,7,45,1,4,38,5.4,7,1.0,0,
Chris Thompson,WAS,3,23,0,1,16,5.3,7,2.3,0,
Jehu Chesson,WAS,1,-4,0,,-4,-4.0,0,0.0,0,
Byron Marshall,WAS,1,4,0,,4,4.0,0,0.0,0,
