Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Saquon Barkley,NYG,5,4,27,0,2,9,2.3,18,4.5,2.2,0,,0,0.0,0,89.2
Evan Engram,NYG,5,3,77,0,2,6,2.0,71,23.7,3.4,0,,0,0.0,0,104.2
Corey Coleman,NYG,2,2,43,0,2,35,17.5,8,4.0,17.5,0,,0,0.0,0,118.7
Sterling Shepard,NYG,6,2,17,1,2,8,4.0,9,4.5,6.8,0,,0,0.0,0,81.9
Russell Shepard,NYG,4,1,11,1,1,7,7.0,4,4.0,10.5,0,,0,0.0,1,39.6
Elijhaa Penny,NYG,1,1,16,0,1,-3,-3.0,19,19.0,-3.0,0,,0,0.0,0,118.7
Bennie Fowler,NYG,1,1,6,1,1,6,6.0,0,0.0,6.0,0,,0,0.0,0,131.2
Wayne Gallman,NYG,2,0,0,0,0,0,,0,,12.5,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Josh Doctson,WAS,5,4,84,0,3,46,11.5,38,9.5,12.8,1,4.0,0,0.0,1,79.2
Vernon Davis,WAS,4,4,31,0,,15,3.8,16,4.0,3.8,1,4.0,0,0.0,0,99.0
Byron Marshall,WAS,3,3,13,0,,6,2.0,7,2.3,2.0,0,,0,0.0,0,84.7
Chris Thompson,WAS,5,3,15,0,0,2,0.7,13,4.3,-0.2,1,3.0,2,40.0,0,64.6
Jamison Crowder,WAS,7,2,87,1,1,1,0.5,86,43.0,7.6,0,,3,42.9,1,78.9
Adrian Peterson,WAS,1,1,3,0,0,4,4.0,-1,-1.0,4.0,0,,0,0.0,0,79.2
Michael Floyd,WAS,2,0,0,0,,0,,0,,15.0,0,,0,0.0,1,0.0
Maurice Harris,WAS,1,0,0,0,,0,,0,,4.0,0,,0,0.0,0,39.6
Jordan Reed,WAS,1,0,0,0,,0,,0,,5.0,0,,1,100.0,0,39.6
