Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
M.J. Stewart,TAM,0,17,10,58.8%,116,11.6,6.8,1,99.1,5.7,59,57,6,0,0,0.0,0,9,1,10.0%
Lavonte David,TAM,1,12,8,66.7%,83,10.4,6.9,0,51.7,6.8,51,32,5,0,2,0.0,2,7,1,12.5%
Kevin Minter,TAM,0,10,8,80.0%,68,8.5,6.8,0,95.0,2.1,12,56,12,1,0,0.0,1,9,2,18.2%
Carlton Davis,TAM,0,11,8,72.7%,93,11.6,8.5,0,97.9,7.5,63,30,0,0,0,0.0,0,8,2,20.0%
Mike Edwards,TAM,0,9,6,66.7%,99,16.5,11.0,1,140.5,12.1,67,32,0,0,0,0.0,0,6,0,0.0%
Vernon Hargreaves III,TAM,0,9,6,66.7%,75,12.5,8.3,0,92.4,12.0,54,21,0,0,0,0.0,0,2,1,33.3%
Jordan Whitehead,TAM,1,4,2,50.0%,17,8.5,4.3,0,21.9,9.8,9,8,10,1,0,0.0,1,2,1,33.3%
Deone Bucannon,TAM,0,1,1,100.0%,15,15.0,15.0,0,118.7,5.0,5,10,1,1,0,0.0,1,1,0,0.0%
Carl Nassib,TAM,0,1,1,100.0%,19,19.0,19.0,0,118.7,14.0,14,5,2,1,0,0.0,1,3,0,0.0%
Ndamukong Suh,TAM,0,0,0,,,,,,,,,,0,3,2,0.0,5,2,0,0.0%
Shaquil Barrett,TAM,1,1,0,0.0%,,,0.0,,0.0,-3.0,,,4,2,0,1.0,3,4,0,0.0%
William Gholston,TAM,0,0,0,,,,,,,,,,0,1,1,1.0,3,1,0,0.0%
Vita Vea,TAM,0,0,0,,,,,,,,,,0,0,3,0.0,3,1,0,0.0%
Sean Murphy-Bunting,TAM,0,1,0,0.0%,,,0.0,,39.6,10.0,,,0,0,0,0.0,0,0,0,
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Eric Weddle,LAR,0,9,7,77.8%,83,11.9,9.2,0,105.1,13.4,43,40,1,0,0,0.0,0,15,1,6.3%
John Johnson,LAR,0,7,6,85.7%,94,15.7,13.4,0,118.7,9.4,62,32,2,0,0,0.0,0,11,2,15.4%
Cory Littleton,LAR,0,7,5,71.4%,47,9.4,6.7,0,89.6,4.6,24,23,8,0,0,0.0,0,8,0,0.0%
Aqib Talib,LAR,0,7,4,57.1%,50,12.5,7.1,2,119.0,8.3,36,14,0,0,0,0.0,0,3,1,25.0%
Taylor Rapp,LAR,0,4,4,100.0%,42,10.5,10.5,0,110.4,7.5,30,12,1,0,0,0.0,0,3,0,0.0%
Nickell Robey-Coleman,LAR,0,7,4,57.1%,40,10.0,5.7,1,113.1,7.9,19,21,1,0,0,0.0,0,3,0,0.0%
Marcus Peters,LAR,1,4,2,50.0%,70,35.0,17.5,1,95.8,16.3,37,33,0,0,0,0.0,0,1,0,0.0%
Clay Matthews,LAR,0,1,1,100.0%,12,12.0,12.0,0,116.7,3.0,3,9,1,1,1,1.0,3,5,2,28.6%
Michael Brockers,LAR,0,0,0,,,,,,,,,,0,1,2,0.0,3,4,0,0.0%
Sebastian Joseph-Day,LAR,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%
Dante Fowler,LAR,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,0,0.0%
Samson Ebukam,LAR,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
Aaron Donald,LAR,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,0,0.0%
Troy Reeder,LAR,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
Marqui Christian,LAR,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
