#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:25,SFO 20,6,2:22,74,Field Goal
2,1,5:55,SFO 21,3,1:44,5,Punt
3,1,1:20,SFO 1,2,0:51,3,Fumble
4,2,14:49,SFO 20,5,1:54,33,Punt
5,2,6:45,SFO 32,13,5:44,50,Field Goal
6,3,15:00,SFO 21,11,6:10,79,Touchdown
7,3,7:09,SFO 43,3,0:58,3,Punt
8,3,5:16,GNB 49,3,1:22,8,Interception
9,3,3:37,SFO 25,3,2:12,-6,Punt
10,4,13:37,SFO 24,3,1:08,-10,Punt
11,4,8:47,SFO 46,3,1:16,35,Interception
12,4,5:27,SFO 48,1,0:11,52,Touchdown
13,4,0:37,SFO 8,1,0:37,-1,End of Game
