Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
,,,,,,,"CLE challenged the pass completion ruling, and the play was upheld.",,
2,4:17,1,10,CLE 44,10,13,"Andy Dalton pass complete deep left to Brandon LaFell for 44 yards, touchdown. Penalty on Jamar Taylor: Illegal Contact (Declined)",2.650,7.000
2,4:17,,,CLE 44,10,14,Mike Nugent kicks extra point good,0.000,0.000
2,4:17,,,CIN 35,10,14,"Mike Nugent kicks off 65 yards, touchback",0.000,-0.610
2,4:09,1,10,CLE 25,10,14,Duke Johnson right guard for 5 yards (tackle by Karlos Dansby),0.610,0.740
2,3:26,2,5,CLE 30,10,14,Kevin Hogan pass complete short middle to Gary Barnidge for 13 yards (tackle by Shawn Williams),0.740,1.800
2,2:49,1,10,CLE 43,10,14,Kevin Hogan pass complete short left to Gary Barnidge for 12 yards (tackle by George Iloka),1.800,1.800
2,2:11,1,10,CLE 43,10,14,Timeout #1 by Cincinnati Bengals,1.800,2.590
2,2:11,1,10,CIN 45,10,14,Kevin Hogan pass incomplete,2.590,2.040
2,2:03,2,10,CIN 45,10,14,Kevin Hogan pass incomplete short middle intended for Gary Barnidge (defended by Vincent Rey),2.040,1.360
2,2:00,3,10,CIN 45,10,14,Kevin Hogan left guard for 7 yards (tackle by Karlos Dansby),1.360,0.720
2,1:10,4,3,CIN 38,10,14,"Penalty on Kevin Hogan: Delay of Game, 5 yards (no play)",0.720,0.400
2,1:10,4,8,CIN 43,10,14,"Britton Colquitt punts 28 yards, fair catch by Alex Erickson",0.400,0.220
2,1:03,1,10,CIN 15,10,14,Giovani Bernard right guard for 5 yards (tackle by Christian Kirksey),-0.220,-0.220
2,0:58,1,10,CIN 15,10,14,Timeout #2 by Cleveland Browns,-0.220,0.080
2,0:58,2,5,CIN 20,10,14,Giovani Bernard right guard for 6 yards (tackle by Xavier Cooper),0.080,0.080
2,0:47,2,5,CIN 20,10,14,Timeout #2 by Cincinnati Bengals,0.080,0.670
2,0:47,1,10,CIN 26,10,14,Andy Dalton pass complete short middle to Tyler Eifert for 9 yards (tackle by Tracy Howard),0.670,1.350
2,0:26,2,1,CIN 35,10,14,Andy Dalton pass complete short right to A.J. Green for 16 yards (tackle by Briean Boddy-Calhoun),1.350,2.320
2,0:20,1,10,CLE 49,10,14,Andy Dalton sacked by Emmanuel Ogbah for -6 yards,2.320,2.320
2,0:12,1,10,CLE 49,10,14,Timeout #3 by Cincinnati Bengals,2.320,0.970
2,0:12,2,16,CIN 45,10,14,Andy Dalton pass complete short right to Giovani Bernard for 7 yards,0.970,1.220
2,0:07,3,9,CLE 48,10,20,"Andy Dalton pass complete deep middle to A.J. Green for 48 yards, touchdown",1.220,7.000
2,0:07,,,CLE 48,10,21,Mike Nugent kicks extra point good,0.000,0.000
Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 35,10,21,"Mike Nugent kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,CLE 25,10,21,Isaiah Crowell left end for 1 yard (tackle by Michael Johnson),0.610,0.200
3,14:28,2,9,CLE 26,10,21,Kevin Hogan pass complete short right to Andrew Hawkins for 4 yards (tackle by George Iloka),0.200,0.040
3,13:43,3,5,CLE 30,10,21,Kevin Hogan pass complete short right to Terrelle Pryor for 5 yards (tackle by Dre Kirkpatrick),0.040,1.270
3,13:08,1,10,CLE 35,10,21,Kevin Hogan pass complete short right to Gary Barnidge for 5 yards (tackle by Vontaze Burfict),1.270,1.400
3,12:27,2,5,CLE 40,10,21,Isaiah Crowell right guard for 13 yards (tackle by George Iloka),1.400,2.460
3,11:58,1,10,CIN 47,10,21,Isaiah Crowell middle for 4 yards (tackle by Karlos Dansby),2.460,2.450
3,11:36,2,6,CIN 43,10,21,Kevin Hogan pass complete short left to Andrew Hawkins for 15 yards (tackle by Will Clarke),2.450,3.710
3,10:54,1,10,CIN 28,16,21,"Kevin Hogan left tackle for 28 yards, touchdown",3.710,7.000
3,10:54,,,CIN 28,17,21,Cody Parkey kicks extra point good,0.000,0.000
3,10:54,,,CLE 35,17,21,"Cody Parkey kicks off 65 yards, touchback",0.000,-0.610
3,10:43,1,10,CIN 25,17,21,Jeremy Hill right guard for 1 yard (tackle by Emmanuel Ogbah),0.610,0.200
3,9:59,2,9,CIN 26,17,27,"Jeremy Hill right tackle for 74 yards, touchdown",0.200,7.000
3,9:59,,,CLE 26,17,28,Mike Nugent kicks extra point good,0.000,0.000
3,9:59,,,CIN 35,17,28,"Mike Nugent kicks off 65 yards, touchback",0.000,-0.610
3,9:47,1,10,CLE 25,17,28,Kevin Hogan pass incomplete short right intended for Malcolm Johnson,0.610,0.060
3,9:43,2,10,CLE 25,17,28,Kevin Hogan left end for 16 yards (tackle by George Iloka),0.060,1.660
3,9:14,1,10,CLE 41,17,28,Kevin Hogan pass complete short middle to Isaiah Crowell for 2 yards (tackle by Vontaze Burfict),1.660,1.390
3,8:33,2,8,CLE 43,17,28,Kevin Hogan sacked by Shawn Williams for -4 yards,1.390,0.170
3,7:55,3,12,CLE 39,17,28,Kevin Hogan pass incomplete short right intended for Duke Johnson,0.170,-0.780
3,7:48,4,12,CLE 39,17,28,"Britton Colquitt punts 48 yards, muffed catch by Alex Erickson, recovered by Alex Erickson and returned for 3 yards (tackle by Dominique Alexander)",-0.780,0.140
3,7:35,1,10,CIN 16,17,28,Andy Dalton pass complete deep right to A.J. Green for 48 yards (tackle by Briean Boddy-Calhoun),-0.140,3.180
3,7:04,1,10,CLE 36,17,28,Jeremy Hill left guard for 4 yards (tackle by Carl Nassib and Demario Davis),3.180,3.180
3,6:26,2,6,CLE 32,17,28,Jeremy Hill left tackle for 7 yards (tackle by Christian Kirksey),3.180,3.910
3,5:48,1,10,CLE 25,17,28,Andy Dalton pass incomplete deep right intended for James Wright,3.910,3.360
3,5:42,2,10,CLE 25,17,28,Giovani Bernard left end for 4 yards (tackle by Christian Kirksey),3.360,3.200
3,5:06,3,6,CLE 21,17,28,Andy Dalton pass complete short middle to Tyler Boyd for 3 yards (tackle by Briean Boddy-Calhoun),3.200,2.350
3,4:24,4,3,CLE 18,17,31,Mike Nugent 36 yard field goal good,2.350,3.000
3,4:24,,,CIN 35,17,31,"Mike Nugent kicks off 65 yards, touchback",0.000,-0.610
3,4:19,1,10,CLE 25,17,31,Kevin Hogan pass incomplete,0.610,0.060
3,4:11,2,10,CLE 25,17,31,Duke Johnson right guard for 2 yards (tackle by Vontaze Burfict and Pat Sims),0.060,-0.360
3,3:32,3,8,CLE 27,17,31,"Kevin Hogan pass incomplete deep middle intended for Ricardo Louis is intercepted by Shawn Williams at CLE-48 and returned for 13 yards. Shawn Williams fumbles (forced by Ricardo Louis), recovered by Austin Pasztor at CLE-27 (tackle by Karlos Dansby)",-0.360,0.740
3,3:19,1,10,CLE 27,17,31,Isaiah Crowell right guard for 3 yards (tackle by Domata Peko and Karlos Dansby),0.740,0.600
3,2:36,2,7,CLE 30,17,31,Kevin Hogan pass complete short right to Duke Johnson for 1 yard (tackle by Dre Kirkpatrick),0.600,0.040
3,2:06,3,6,CLE 31,17,31,"Penalty on Kevin Hogan: Delay of Game, 5 yards (no play)",0.040,-0.620
3,1:45,3,11,CLE 26,17,31,Kevin Hogan pass incomplete short middle intended for Andrew Hawkins,-0.620,-1.630
3,1:38,4,11,CLE 26,17,31,"Britton Colquitt punts 34 yards, fair catch by Adam Jones. Penalty on Derron Smith: Roughing the Kicker, 15 yards (no play)",-1.630,1.660
3,1:29,1,10,CLE 41,17,31,Isaiah Crowell right guard for -3 yards (tackle by Michael Johnson),1.660,0.720
3,0:51,2,13,CLE 38,17,31,Kevin Hogan sacked by Carlos Dunlap for -6 yards,0.720,-0.760
3,0:08,3,19,CLE 32,17,31,Duke Johnson middle for 5 yards (tackle by Michael Johnson),-0.760,-0.910
Quarter,Time,Down,ToGo,Location,CLE,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,14,CLE 37,17,31,"Britton Colquitt punts 54 yards, returned by Alex Erickson for no gain. Penalty on James Wright: Unsportsmanlike Conduct, 5 yards",-0.910,0.380
4,14:47,1,10,CIN 4,17,31,Jeremy Hill left tackle for 5 yards (tackle by Derrick Kindred),-0.380,-0.420
4,14:12,2,5,CIN 9,17,31,Jeremy Hill left end for 20 yards (tackle by Christian Kirksey and Jamar Taylor),-0.420,0.870
4,13:25,1,10,CIN 29,17,31,Giovani Bernard left end for no gain (tackle by Derrick Kindred and Emmanuel Ogbah),0.870,0.330
4,12:40,2,10,CIN 29,17,31,Andy Dalton pass incomplete short middle intended for Tyler Boyd,0.330,-0.360
4,12:36,3,10,CIN 29,17,31,Andy Dalton pass complete short middle to Rex Burkhead for 10 yards (tackle by Jamar Taylor and Xavier Cooper),-0.360,1.530
4,11:48,1,10,CIN 39,17,31,Andy Dalton pass complete short left to A.J. Green for 15 yards,1.530,2.520
4,11:23,1,10,CLE 46,17,31,Giovani Bernard right guard for 7 yards (tackle by Demario Davis),2.520,2.920
4,10:42,2,3,CLE 39,17,31,Giovani Bernard right guard for 2 yards (tackle by Carl Nassib),2.920,2.480
4,10:00,3,1,CLE 37,17,31,Rex Burkhead right guard for 11 yards (tackle by Tracy Howard),2.480,3.840
4,9:19,1,10,CLE 26,17,31,Giovani Bernard right guard for 2 yards (tackle by Xavier Cooper),3.840,3.570
4,8:39,2,8,CLE 24,17,31,Giovani Bernard right guard for 3 yards (tackle by Demario Davis),3.570,3.270
4,7:56,3,5,CLE 21,17,31,Andy Dalton sacked by Emmanuel Ogbah for -6 yards,3.270,1.670
4,7:17,4,11,CLE 27,17,31,Mike Nugent 45 yard field goal no good,1.670,-1.270
4,7:12,1,10,CLE 35,17,31,Duke Johnson right end for 1 yard (tackle by Karlos Dansby),1.270,0.860
4,6:28,2,9,CLE 36,17,31,Kevin Hogan pass incomplete short right intended for Terrelle Pryor,0.860,0.170
4,6:24,3,9,CLE 36,17,31,Kevin Hogan pass incomplete short right intended for Andrew Hawkins,0.170,-0.980
4,6:17,4,9,CLE 36,17,31,"Britton Colquitt punts 36 yards, fair catch by Alex Erickson",-0.980,-0.810
4,6:10,1,10,CIN 28,17,31,Giovani Bernard left tackle for 9 yards (tackle by Demario Davis and Jamie Meder),0.810,1.480
4,5:24,2,1,CIN 37,17,31,Giovani Bernard left tackle for 17 yards (tackle by Emmanuel Ogbah),1.480,1.480
4,5:02,2,1,CIN 37,17,31,Timeout #1 by Cleveland Browns,1.480,2.520
4,5:02,1,10,CLE 46,17,31,Andy Dalton pass incomplete short right intended for Brandon LaFell,2.520,1.980
4,4:56,2,10,CLE 46,17,31,Giovani Bernard left end for 5 yards (tackle by Danny Shelton),1.980,1.950
4,4:10,3,5,CLE 41,17,31,Andy Dalton pass incomplete short left intended for Giovani Bernard,1.950,0.530
4,4:04,4,5,CLE 41,17,31,"Kevin Huber punts 41 yards, touchback",0.530,-0.280
4,3:57,1,10,CLE 20,17,31,Kevin Hogan pass complete short left to Rashard Higgins for 17 yards (tackle by Adam Jones),0.280,1.400
4,3:34,1,10,CLE 37,17,31,Kevin Hogan pass complete short right to Duke Johnson for 4 yards (tackle by George Iloka),1.400,1.400
4,3:27,2,6,CLE 41,17,31,Kevin Hogan pass complete short right to Ricardo Louis for 5 yards (tackle by Darqueze Dennard and Carlos Dunlap),1.400,1.360
4,2:59,3,1,CLE 46,17,31,Kevin Hogan right end for 16 yards (tackle by Shawn Williams),1.360,3.050
4,2:27,1,10,CIN 38,17,31,Kevin Hogan pass incomplete short right intended for Ricardo Louis (defended by Darqueze Dennard),3.050,2.510
4,2:22,2,10,CIN 38,17,31,Kevin Hogan pass incomplete short middle intended for Isaiah Crowell,2.510,1.820
4,2:18,3,10,CIN 38,17,31,Kevin Hogan pass complete short right to Gary Barnidge for 17 yards (tackle by Derron Smith),1.820,4.170
4,2:00,1,10,CIN 21,17,31,Kevin Hogan pass incomplete is intercepted by Vincent Rey at CIN-14 and returned for 6 yards,4.170,-0.280
4,1:52,1,10,CIN 20,17,31,Rex Burkhead right tackle for no gain (tackle by Xavier Cooper),0.280,-0.270
4,1:07,2,10,CIN 20,17,31,Rex Burkhead left end for 6 yards (tackle by Derrick Kindred and Christian Kirksey),-0.270,-0.160
4,0:19,3,4,CIN 26,17,31,Rex Burkhead right end for 6 yards (tackle by Danny Shelton),-0.160,1.070
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
