Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Cowboys won the coin toss, Cowboys to receive the opening kickoff.",,
1,15:00,,,NYG 35,0,0,"Aldrick Rosas kicks off 63 yards, returned by Ryan Switzer for 22 yards (tackle by Shane Smith)",0.000,-0.540
1,14:54,1,10,DAL 24,0,0,Dak Prescott pass complete short right to Alfred Morris for 6 yards (tackle by Calvin Munson),0.540,0.810
1,14:19,2,4,DAL 30,0,0,Alfred Morris right guard for 6 yards (tackle by Darian Thompson),0.810,1.330
1,13:46,1,10,DAL 36,0,0,Rod Smith right tackle for 2 yards (tackle by Ross Cockrell and Calvin Munson),1.330,1.060
1,13:11,2,8,DAL 38,0,0,Dak Prescott pass incomplete short left intended for Dez Bryant,1.060,0.370
1,13:06,3,8,DAL 38,0,0,Dak Prescott pass complete short middle to Rod Smith for 8 yards (tackle by Dominique Rodgers-Cromartie),0.370,1.990
1,12:27,1,10,DAL 46,0,0,Dak Prescott right end for 4 yards (tackle by Devon Kennard),1.990,1.990
1,11:48,2,6,,0,0,Alfred Morris right guard for 7 yards (tackle by Devon Kennard and Dominique Rodgers-Cromartie),1.990,2.720
1,11:00,1,10,NYG 43,0,0,Alfred Morris left end for -1 yards (tackle by Calvin Munson and Robert Thomas),2.720,2.040
1,10:20,2,11,NYG 44,0,0,Dak Prescott pass complete short right to Terrance Williams for 10 yards (tackle by Kelvin Sheppard),2.040,2.680
1,9:41,3,1,NYG 34,0,0,Dak Prescott pass complete short right to Cole Beasley for 4 yards (tackle by Landon Collins),2.680,3.580
1,9:24,1,10,NYG 30,0,0,"Dak Prescott pass incomplete deep right intended for Terrance Williams (defended by Ross Cockrell). Penalty on Olivier Vernon: Roughing the Passer, 15 yards (no play)",3.580,4.580
1,9:18,1,10,NYG 15,0,0,Alfred Morris right end for 9 yards (tackle by Devon Kennard),4.580,5.600
1,8:46,2,1,NYG 6,0,0,Alfred Morris right tackle for 2 yards (tackle by Devon Kennard and Kelvin Sheppard),5.600,6.280
1,8:03,1,4,NYG 4,0,0,Alfred Morris right guard for 1 yard (tackle by Jay Bromley and Jason Pierre-Paul),6.280,5.530
1,7:28,2,3,NYG 3,0,0,Dak Prescott pass incomplete short middle intended for Terrance Williams (defended by Ross Cockrell),5.530,4.720
1,7:23,3,3,NYG 3,0,0,Dak Prescott pass incomplete short middle intended for Terrance Williams (defended by Brandon Dixon),4.720,3.040
1,7:18,4,3,NYG 3,3,0,Dan Bailey 21 yard field goal good,3.040,3.000
1,7:14,,,DAL 35,3,0,"Dan Bailey kicks off 63 yards, returned by Kalif Raymond for 15 yards (tackle by Jeff Heath)",0.000,0.060
1,7:09,1,10,NYG 17,3,0,"Orleans Darkwa middle for 1 yard (tackle by Anthony Hitchens). Orleans Darkwa fumbles (forced by Anthony Hitchens), recovered by Ereck Flowers at NYG-18",-0.060,-0.420
1,6:36,2,9,NYG 18,3,0,Eli Manning pass complete short right to Wayne Gallman for 5 yards (tackle by Sean Lee),-0.420,-0.490
1,6:02,3,4,NYG 23,3,0,Wayne Gallman right tackle for 6 yards (tackle by Anthony Hitchens and Jeff Heath),-0.490,0.870
1,5:24,1,10,NYG 29,3,0,Wayne Gallman left tackle for 6 yards (tackle by Anthony Hitchens and Byron Jones),0.870,1.140
1,4:51,2,4,NYG 35,3,0,Eli Manning pass complete short middle to Wayne Gallman for 8 yards (tackle by Xavier Woods and Sean Lee),1.140,1.800
1,4:14,1,10,NYG 43,3,0,Wayne Gallman middle for 6 yards (tackle by Anthony Hitchens and Sean Lee),1.800,2.060
1,3:41,2,4,NYG 49,3,0,Eli Manning pass complete short left to Evan Engram for 3 yards (tackle by Jeff Heath and Jourdan Lewis),2.060,1.750
1,3:08,3,1,DAL 48,3,0,"Orleans Darkwa left guard for -5 yards (tackle by Demarcus Lawrence). Penalty on Tyrone Crawford: Defensive Offside, 6 yards (no play)",1.750,2.790
1,2:58,1,10,DAL 42,3,0,Orleans Darkwa right guard for 1 yard (tackle by Demarcus Lawrence and Byron Jones),2.790,2.380
1,2:29,2,9,DAL 41,3,0,Eli Manning pass incomplete deep left intended for Rhett Ellison,2.380,1.680
1,2:24,3,9,DAL 41,3,0,"Penalty on Demarcus Lawrence: Neutral Zone Infraction, 5 yards (no play)",1.680,2.340
1,2:24,3,4,DAL 36,3,0,Eli Manning pass complete short left to Sterling Shepard for 11 yards (tackle by Sean Lee),2.340,3.910
1,1:53,1,10,DAL 25,3,0,Eli Manning pass complete short left to Rhett Ellison for 5 yards (tackle by Sean Lee and Anthony Hitchens),3.910,4.040
1,1:07,2,5,DAL 20,3,0,Orleans Darkwa middle for 4 yards (tackle by Anthony Hitchens),4.040,4.060
1,0:44,3,1,DAL 16,3,0,Orleans Darkwa middle for 3 yards (tackle by Benson Mayowa),4.060,4.710
1,0:08,1,10,DAL 13,3,0,"Orleans Darkwa right guard for 3 yards (tackle by Lewis Neal and Damien Wilson). Penalty on Jon Halapio: Offensive Holding, 10 yards (no play)",4.710,4.040
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,20,DAL 23,3,0,Orleans Darkwa right guard for 1 yard (tackle by Richard Ash and Demarcus Lawrence),4.040,2.940
2,14:28,2,19,DAL 22,3,0,Orleans Darkwa left guard for 5 yards (tackle by Richard Ash),2.940,2.880
2,13:54,3,14,DAL 17,3,0,Shane Vereen left tackle for 1 yard (tackle by Benson Mayowa),2.880,2.380
2,13:10,4,13,DAL 16,3,0,"Penalty on John Greco: False Start, 5 yards (no play)",2.380,2.060
2,12:54,4,18,DAL 21,3,3,Aldrick Rosas 39 yard field goal good,2.060,3.000
2,12:50,,,NYG 35,3,3,"Aldrick Rosas kicks off 63 yards, returned by Ryan Switzer for 28 yards (tackle by Aldrick Rosas)",0.000,-0.940
2,12:44,1,10,DAL 30,3,3,Alfred Morris right end for 7 yards (tackle by Jason Pierre-Paul and Kelvin Sheppard),0.940,1.340
2,12:11,2,3,DAL 37,3,3,Alfred Morris right end for no gain (tackle by Calvin Munson and Jason Pierre-Paul),1.340,0.630
2,11:32,3,3,DAL 37,3,3,Dak Prescott middle for 8 yards (tackle by Landon Collins),0.630,1.930
2,10:54,1,10,DAL 45,3,3,Dak Prescott pass complete deep left to James Hanna for 16 yards (tackle by Ross Cockrell),1.930,2.980
2,10:23,1,10,NYG 39,3,3,Alfred Morris left end for 4 yards (tackle by Damon Harrison),2.980,2.980
2,9:58,2,6,NYG 35,3,3,Dak Prescott pass incomplete deep left intended for Dez Bryant (defended by Brandon Dixon),2.980,2.280
2,9:53,3,6,NYG 35,3,3,Dak Prescott pass incomplete short right intended for Cole Beasley,2.280,0.970
2,9:45,4,6,NYG 35,3,3,Dan Bailey 53 yard field goal no good,0.970,-1.800
2,9:41,1,10,NYG 43,3,3,Eli Manning pass complete short left to Rhett Ellison for 8 yards (tackle by Jeff Heath),1.800,2.330
