Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
1,7:32,4,9,DET 33,0,7,"Nick Harris punts 44 yards, returned by Will Blackmon for 5 yards (tackle by Ikaika Alama-Francis)",-1.180,-0.810
1,7:21,1,10,GNB 28,0,7,Aaron Rodgers pass incomplete deep right intended for Greg Jennings,0.810,0.260
1,7:15,2,10,GNB 28,0,7,Ryan Grant right end for 1 yard (tackle by Ernie Sims),0.260,-0.300
1,6:49,3,9,GNB 29,0,7,Aaron Rodgers pass incomplete short right intended for Ruvell Martin,-0.300,-1.440
1,6:46,4,9,GNB 29,0,7,Jeremy Kapinos punts 28 yards,-1.440,-1.800
1,6:35,1,10,DET 43,0,7,Kevin Smith right guard for 2 yards (tackle by Aaron Kampman and Mike Montgomery),1.800,1.520
1,5:59,2,8,DET 45,0,7,Dan Orlovsky pass incomplete short right intended for Calvin Johnson (defended by Tramon Williams),1.520,0.830
1,5:55,3,8,DET 45,0,7,Dan Orlovsky pass complete short left to Casey Fitzsimmons for 7 yards (tackle by Brandon Chillar),0.830,0.070
1,4:59,,,,0,7,Timeout #1 by Detroit Lions,0.000,0.070
1,4:59,4,1,GNB 48,0,7,Kevin Smith left tackle for 2 yards (tackle by Mike Montgomery),0.070,2.520
1,4:25,1,10,GNB 46,0,7,Dan Orlovsky pass incomplete short right intended for Calvin Johnson is intercepted by Charles Woodson at GNB-36 and returned for 23 yards,2.520,-2.850
1,4:12,1,10,DET 41,0,7,Ryan Grant left tackle for 1 yard (tackle by Dewayne White),2.850,2.440
1,3:32,2,9,DET 40,0,7,Aaron Rodgers pass complete short right to Donald Driver for 16 yards (tackle by Paris Lenon),2.440,3.970
1,2:53,1,10,DET 24,0,7,Ryan Grant up the middle for 20 yards (tackle by Ryan Nece),3.970,6.280
1,2:18,1,4,DET 4,0,7,Aaron Rodgers pass incomplete short left intended for Greg Jennings,6.280,5.340
1,2:14,2,4,DET 4,0,7,Ryan Grant right tackle for 1 yard (tackle by Ryan Nece and Paris Lenon),5.340,4.720
1,1:33,3,3,DET 3,0,13,"Aaron Rodgers pass complete short right to Jermichael Finley for 3 yards, touchdown",4.720,7.000
1,,,,DET 2,0,14,Mason Crosby kicks extra point good,0.000,0.000
1,,,,GNB 30,0,14,"Mason Crosby kicks off 47 yards, returned by Casey Fitzsimmons for 14 yards (tackle by Charlie Peprah)",0.000,1.400
1,1:24,1,10,DET 37,0,14,Kevin Smith right tackle for 4 yards (tackle by Aaron Kampman),1.400,1.400
1,0:48,2,6,DET 41,0,14,Kevin Smith left tackle for 1 yard (tackle by Brady Poppinga),1.400,0.830
1,0:08,3,5,DET 42,0,14,"Dan Orlovsky pass complete short left to Calvin Johnson for 7 yards (tackle by Al Harris). Penalty on Al Harris: Unnecessary Roughness, 15 yards",0.830,3.180
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,GNB 36,0,14,Kevin Smith left tackle for 3 yards (tackle by Aaron Rouse and Ryan Pickett),3.180,3.040
2,14:24,2,7,GNB 33,0,14,Kevin Smith left end for 2 yards (tackle by Aaron Rouse),3.040,2.610
2,13:57,3,5,GNB 31,0,14,Dan Orlovsky pass incomplete short right intended for Casey Fitzsimmons (defended by Brandon Chillar),2.610,1.350
2,13:52,4,5,GNB 31,0,14,Dan Orlovsky pass complete short right to Keary Colbert for 11 yards (tackle by A.J. Hawk),1.350,4.240
2,13:11,1,10,GNB 20,0,14,Kevin Smith left end for 7 yards (tackle by Al Harris),4.240,4.830
2,12:44,2,3,GNB 13,0,14,Kevin Smith right tackle for 5 yards (tackle by Mike Montgomery),4.830,5.370
2,12:08,1,8,GNB 8,0,14,Kevin Smith right end for -1 yards (tackle by Johnny Jolly),5.370,4.380
2,11:28,2,9,GNB 9,0,14,Dan Orlovsky pass incomplete short left intended for Calvin Johnson,4.380,3.360
2,11:22,3,9,GNB 9,6,14,"Dan Orlovsky pass complete short left to Calvin Johnson for 9 yards, touchdown",3.360,7.000
2,,,,GNB 2,7,14,"Jason Hanson kicks extra point good. Penalty on Jarrett Bush: Defensive Offside, 5 yards",0.000,0.000
2,,,,DET 35,7,14,"Jason Hanson kicks off 59 yards, returned by Will Blackmon for 2 yards (tackle by Stuart Schweigert)",0.000,-0.380
2,11:13,1,10,GNB 8,7,14,Aaron Rodgers pass complete short middle to Ryan Grant for 8 yards (tackle by Ernie Sims),-0.380,-0.090
2,10:33,2,2,GNB 16,7,14,Ryan Grant left guard for 12 yards (tackle by Cliff Avril),-0.090,0.810
2,9:57,1,10,GNB 28,7,14,Aaron Rodgers pass complete deep left to Jermichael Finley for 26 yards (tackle by Daniel Bullocks),0.810,2.520
2,9:36,1,10,DET 46,7,14,Ryan Grant left tackle for no gain (tackle by Chartric Darby and Ernie Sims),2.520,1.980
2,8:57,2,10,DET 46,7,14,Ryan Grant right end for 7 yards (tackle by Shaun Cody),1.980,2.210
2,8:11,3,3,DET 39,7,14,Aaron Rodgers pass incomplete deep right intended for Jermichael Finley,2.210,0.660
2,8:05,4,3,DET 39,7,14,Jeremy Kapinos punts 30 yards,0.660,0.380
2,7:54,1,10,DET 9,7,14,Kevin Smith up the middle for 9 yards (tackle by Nick Collins),-0.380,0.140
2,7:21,2,1,DET 18,7,14,Dan Orlovsky pass incomplete short right intended for Calvin Johnson (defended by Charles Woodson),0.140,-0.370
2,7:18,3,1,DET 18,7,14,Kevin Smith left end for 2 yards (tackle by Brandon Chillar and Mike Montgomery),-0.370,0.280
2,6:38,1,10,DET 20,7,14,Dan Orlovsky pass complete short right to Calvin Johnson for 6 yards (tackle by Charles Woodson),0.280,0.540
2,6:03,2,4,DET 26,7,14,Kevin Smith up the middle for -4 yards (tackle by Aaron Kampman and Charles Woodson),0.540,-0.690
2,5:19,3,8,DET 22,7,14,Dan Orlovsky pass complete short middle to Calvin Johnson for 36 yards (tackle by Nick Collins),-0.690,2.790
2,4:50,1,10,GNB 42,7,14,Kevin Smith right guard for 1 yard (tackle by Brandon Chillar),2.790,2.380
2,4:10,2,9,GNB 41,7,14,Kevin Smith left tackle for -1 yards (tackle by Colin Cole),2.380,1.550
2,3:32,3,10,GNB 42,7,14,Dan Orlovsky pass incomplete deep middle intended for Keary Colbert,1.550,0.460
2,3:25,4,10,GNB 42,7,14,Nick Harris punts 36 yards,0.460,0.380
2,3:14,1,10,GNB 6,7,14,Aaron Rodgers pass complete deep middle to Greg Jennings for 24 yards (tackle by Leigh Bodden),-0.380,0.940
2,2:34,1,10,GNB 30,7,14,"Aaron Rodgers pass complete short right to Jermichael Finley for 10 yards (tackle by Ernie Sims). Penalty on Josh Sitton: Offensive Holding, 10 yards (no play)",0.940,0.280
2,2:08,1,20,GNB 20,7,14,Aaron Rodgers pass complete short middle to Ryan Grant for 5 yards (tackle by Ernie Sims),0.280,-0.280
2,2:00,2,15,GNB 25,7,14,Aaron Rodgers sacked by Cliff Avril for 0 yards,-0.280,-0.960
2,1:17,3,15,GNB 25,7,14,Aaron Rodgers pass complete short middle to Donald Driver for 10 yards (tackle by Kalvin Pearson),-0.960,-1.040
2,0:33,4,5,GNB 35,7,14,Jeremy Kapinos punts 55 yards,-1.040,0.380
2,0:22,1,10,DET 10,7,14,Kevin Smith left guard for -1 yards (tackle by Brady Poppinga),-0.380,-0.850
2,0:17,,,,7,14,Timeout #1 by Green Bay Packers,0.000,-0.850
2,0:17,2,11,DET 9,7,14,Kevin Smith left tackle for 5 yards (tackle by Aaron Kampman and Ryan Pickett),-0.850,-0.950
2,0:12,,,,7,14,Timeout #2 by Green Bay Packers,0.000,-0.950
2,0:12,3,6,DET 14,7,14,Kevin Smith left end for 3 yards (tackle by Johnny Jolly),-0.950,-2.320
2,0:07,,,,7,14,Timeout #3 by Green Bay Packers,0.000,-2.320
2,0:07,4,3,DET 17,7,14,"Nick Harris punts 42 yards, fair catch by Will Blackmon",-2.320,0.000
2,,,,DET 49,7,14,Mason Crosby 69 yard field goal no good,0.000,2.650
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 30,7,14,Mason Crosby kicks off 59 yards,0.000,1.600
3,15:00,1,10,DET 40,7,14,Dan Orlovsky pass complete short right to John Owens for 2 yards (tackle by Brady Poppinga),1.600,1.320
3,14:22,2,8,DET 42,7,14,Kevin Smith left guard for 6 yards (tackle by Aaron Kampman),1.320,1.420
3,13:42,3,2,DET 48,7,14,Dan Orlovsky pass complete short left to Calvin Johnson for 6 yards (tackle by Al Harris),1.420,2.520
3,13:06,1,10,GNB 46,7,14,"Kevin Smith right tackle for 11 yards (tackle by Nick Collins). Penalty on John Standeford: Offensive Holding, 10 yards",2.520,2.670
3,12:38,1,9,GNB 45,7,14,Jerome Felton left end for 4 yards (tackle by A.J. Hawk and Brady Poppinga),2.670,2.650
3,12:01,2,5,GNB 41,7,14,Dan Orlovsky pass incomplete deep left intended for Calvin Johnson,2.650,1.950
3,11:55,3,5,GNB 41,7,14,Dan Orlovsky pass incomplete short middle intended for Casey Fitzsimmons,1.950,0.530
3,11:49,4,5,GNB 41,7,14,"Nick Harris punts 31 yards, fair catch by Will Blackmon",0.530,0.380
3,11:42,1,10,GNB 10,7,14,"Ryan Grant left end for 1 yard (tackle by Kalvin Pearson). Ryan Grant fumbles (forced by Kalvin Pearson), recovered by Kalvin Pearson at GNB-11 (tackle by Jason Spitz)",-0.380,-4.840
,,,,,,,"GNB challenged the fumble ruling, and the play was upheld.",,
3,11:36,1,10,GNB 11,7,14,Kevin Smith right tackle for 2 yards (tackle by Johnny Jolly),4.840,4.510
3,10:53,2,8,GNB 9,7,14,"Penalty on Jeff Backus: False Start, 5 yards (no play)",4.510,3.690
3,10:28,2,13,GNB 14,13,14,"Dan Orlovsky pass complete short middle to Calvin Johnson for 14 yards, touchdown",3.690,7.000
3,,,,GNB 2,14,14,Jason Hanson kicks extra point good,0.000,0.000
3,,,,DET 30,14,14,"Jason Hanson kicks off 75 yards, returned by Will Blackmon for 25 yards (tackle by Adam Jennings)",0.000,0.280
3,10:15,1,10,GNB 20,14,14,Aaron Rodgers sacked by Dewayne White for -10 yards,0.280,-1.510
3,9:44,2,20,GNB 10,14,14,Aaron Rodgers pass complete short middle to Ryan Grant for 10 yards (tackle by Paris Lenon),-1.510,-0.960
3,9:02,3,10,GNB 20,14,14,Aaron Rodgers pass complete deep right to Greg Jennings for 47 yards (tackle by Daniel Bullocks),-0.960,3.380
3,8:14,1,10,DET 33,14,14,Aaron Rodgers pass complete short left to Donald Driver for no gain,3.380,2.840
3,7:38,2,10,DET 33,14,14,Aaron Rodgers pass incomplete short right intended for Greg Jennings,2.840,2.150
3,7:35,3,10,DET 33,14,14,Aaron Rodgers pass incomplete short middle intended for Donald Lee,2.150,1.150
3,7:30,4,10,DET 33,14,14,"Aaron Rodgers pass incomplete deep left intended for James Jones (defended by Ramzee Robinson). Penalty on Ramzee Robinson: Taunting, 15 yards",1.150,-0.040
3,7:24,1,10,DET 18,14,14,Kevin Smith right tackle for 6 yards (tackle by Mike Montgomery),0.040,0.410
3,6:49,2,4,DET 24,14,14,"Kevin Smith left guard for -2 yards (tackle by Mike Montgomery). Penalty on Colin Cole: Defensive Holding, 5 yards (no play)",0.410,0.870
3,6:27,1,10,DET 29,14,14,Kevin Smith right end for 2 yards (tackle by A.J. Hawk),0.870,0.600
3,6:03,2,8,DET 31,14,14,Dan Orlovsky pass complete short middle to Calvin Johnson for 9 yards (tackle by Brandon Chillar),0.600,1.600
3,5:25,1,10,DET 40,14,14,Dan Orlovsky pass incomplete short right intended for Casey Fitzsimmons,1.600,1.050
3,5:19,2,10,DET 40,14,14,Kevin Smith right tackle for 2 yards (tackle by A.J. Hawk),1.050,0.630
3,4:38,3,8,DET 42,14,14,Dan Orlovsky pass incomplete deep right intended for John Standeford,0.630,-0.590
3,4:31,4,8,DET 42,14,14,"Nick Harris punts 58 yards, touchback",-0.590,-0.280
3,4:22,1,10,GNB 20,14,14,Ryan Grant left end for 21 yards (tackle by Leigh Bodden),0.280,1.660
,,,,,,,"DET challenged the runner was down by contact ruling, and the original play was overturned.",,
3,3:47,1,10,GNB 41,14,14,Ryan Grant left tackle for 4 yards (tackle by Kalvin Pearson),1.660,1.660
3,3:10,2,6,GNB 45,14,14,Aaron Rodgers pass complete short left to James Jones for 9 yards (tackle by Ernie Sims),1.660,2.520
3,2:33,1,10,DET 46,14,14,Aaron Rodgers pass complete short right to Jordy Nelson for 9 yards (tackle by Kalvin Pearson),2.520,3.190
3,2:08,2,1,DET 37,14,14,Ryan Grant left guard for 3 yards (tackle by Langston Moore),3.190,3.310
3,1:30,1,10,DET 34,14,14,Aaron Rodgers pass incomplete deep middle intended for Donald Lee (defended by Kalvin Pearson),3.310,2.770
3,1:08,,,,14,14,Timeout #2 by Green Bay Packers,0.000,2.770
3,1:08,2,10,DET 34,14,14,Ryan Grant left tackle for 7 yards (tackle by Kalvin Pearson),2.770,3.010
3,0:26,3,3,DET 27,14,14,Aaron Rodgers pass complete short right to James Jones for 5 yards (tackle by Leigh Bodden),3.010,4.110
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DET 22,14,14,Aaron Rodgers sacked by Langston Moore for -1 yards,4.110,3.430
4,14:28,2,11,DET 23,14,14,Aaron Rodgers pass incomplete short right intended for Greg Jennings,3.430,2.740
4,14:24,3,11,DET 23,14,14,Aaron Rodgers pass complete short left to Greg Jennings for 5 yards (tackle by Kalvin Pearson),2.740,2.270
4,13:38,4,6,DET 18,14,17,Mason Crosby 36 yard field goal good,2.270,3.000
4,,,,GNB 30,14,17,"Mason Crosby kicks off 70 yards, returned by Aveion Cason for 20 yards (tackle by Charlie Peprah)",0.000,0.280
4,13:29,1,10,DET 20,14,17,Kevin Smith up the middle for 4 yards (tackle by Aaron Kampman),0.280,0.270
4,12:51,2,6,DET 24,14,17,Dan Orlovsky pass incomplete short right intended for Calvin Johnson,0.270,-0.430
4,12:47,3,6,DET 24,14,17,Dan Orlovsky pass incomplete short left intended for Casey Fitzsimmons,-0.430,-1.770
4,12:41,4,6,DET 24,14,17,"Nick Harris punts 41 yards, returned by Will Blackmon for 14 yards (tackle by Anthony Cannon)",-1.770,-2.190
4,12:22,1,10,GNB 49,14,17,"Ryan Grant right end for 9 yards (tackle by Paris Lenon). Penalty on Ernie Sims: Unnecessary Roughness, 15 yards",2.190,3.780
4,12:00,1,10,DET 27,14,17,DeShawn Wynn right tackle for 7 yards (tackle by Chartric Darby),3.780,4.180
4,11:16,2,3,DET 20,14,17,Ryan Grant left tackle for 3 yards (tackle by Shaun Cody),4.180,4.440
4,10:26,1,10,DET 17,14,17,Ryan Grant left tackle for 1 yard (tackle by Shaun Cody),4.440,4.000
4,9:45,2,9,DET 16,14,17,Aaron Rodgers pass complete short right to Greg Jennings for 11 yards (tackle by Leigh Bodden),4.000,6.060
4,9:18,1,5,DET 5,14,17,Ryan Grant right tackle for no gain (tackle by Ernie Sims and Kalvin Pearson),6.060,5.150
4,8:40,2,5,DET 5,14,23,"Aaron Rodgers pass complete short left to John Kuhn for 5 yards, touchdown",5.150,7.000
4,,,,DET 2,14,24,Mason Crosby kicks extra point good,0.000,0.000
4,,,,GNB 30,14,24,"Mason Crosby kicks off 76 yards, touchback",0.000,0.280
4,8:34,1,10,DET 20,14,24,Dan Orlovsky pass complete deep right to John Standeford for 35 yards (tackle by Al Harris). Penalty on Al Harris: Illegal Contact (Declined),0.280,2.590
4,8:07,1,10,GNB 45,14,24,Dan Orlovsky pass incomplete short right intended for Casey Fitzsimmons (defended by Nick Collins),2.590,2.040
4,8:01,2,10,GNB 45,14,24,Dan Orlovsky pass complete deep left to John Standeford for 36 yards (tackle by Al Harris),2.040,5.140
4,7:38,1,9,GNB 9,20,24,"Kevin Smith left end for 9 yards, touchdown",5.140,7.000
4,,,,GNB 2,21,24,Jason Hanson kicks extra point good,0.000,0.000
4,,,,DET 30,21,24,"Jason Hanson kicks off 60 yards, returned by Will Blackmon for 19 yards (tackle by Anthony Cannon)",0.000,0.870
4,7:27,1,10,GNB 29,21,30,"Aaron Rodgers pass complete deep right to Donald Driver for 71 yards, touchdown",0.870,7.000
4,,,,DET 2,21,31,Mason Crosby kicks extra point good,0.000,0.000
4,,,,GNB 30,21,31,"Mason Crosby kicks off 72 yards, returned by Aveion Cason for 23 yards (tackle by John Kuhn)",0.000,0.340
4,7:10,1,10,DET 21,21,31,Dan Orlovsky pass complete short right to Calvin Johnson for 10 yards (tackle by Tramon Williams),0.340,1.000
4,6:40,1,10,DET 31,21,31,Dan Orlovsky pass complete short middle to Kevin Smith for 4 yards (tackle by Brandon Chillar),1.000,1.000
4,6:17,2,6,DET 35,21,31,Dan Orlovsky pass complete short left to Kevin Smith for 7 yards (tackle by Nick Collins),1.000,1.730
4,6:01,1,10,DET 42,21,31,Dan Orlovsky pass complete short right to Aveion Cason for 3 yards (tackle by Tramon Williams),1.730,1.590
4,5:47,2,7,DET 45,21,31,Dan Orlovsky pass incomplete short right intended for Calvin Johnson,1.590,0.890
4,5:43,3,7,DET 45,21,31,Dan Orlovsky pass complete short left to Jerome Felton for 3 yards (tackle by Al Harris),0.890,-0.190
4,4:58,4,4,DET 48,21,31,Dan Orlovsky pass complete short left to John Standeford for 11 yards (tackle by Al Harris). Penalty on Al Harris: Defensive Holding (Declined),-0.190,2.850
4,4:52,1,10,GNB 41,21,31,Dan Orlovsky pass complete short right to Aveion Cason for 6 yards (tackle by Charles Woodson),2.850,3.120
4,4:27,2,4,GNB 35,21,31,Dan Orlovsky pass incomplete short left intended for Kevin Smith,3.120,2.410
4,4:22,3,4,GNB 35,21,31,Dan Orlovsky pass incomplete short right intended for Casey Fitzsimmons,2.410,0.980
4,4:17,4,4,GNB 35,21,31,Dan Orlovsky pass complete short middle to Calvin Johnson for 5 yards (tackle by Nick Collins),0.980,3.580
4,3:53,1,10,GNB 30,21,31,"Dan Orlovsky pass complete short right to Kevin Smith for -4 yards (tackle by Tramon Williams). Penalty on Kevin Smith: Taunting, 15 yards",3.580,0.470
4,3:46,2,29,GNB 49,21,31,Dan Orlovsky pass incomplete deep right intended for Keary Colbert,0.470,-0.160
4,3:42,3,29,GNB 49,21,31,Dan Orlovsky pass complete short left to Jerome Felton for 2 yards (tackle by Al Harris),-0.160,0.130
4,3:03,4,27,GNB 47,21,31,"Dan Orlovsky pass incomplete deep right intended for Calvin Johnson is intercepted by Nick Collins at GNB-0 and returned for 61 yards (tackle by Stephen Peterman). Penalty on Brady Poppinga: Illegal Block Above the Waist, 10 yards",0.130,-0.740
4,2:45,1,10,GNB 27,21,31,Ryan Grant left tackle for 4 yards (tackle by Paris Lenon),0.740,0.740
4,2:40,,,,21,31,Timeout #1 by Detroit Lions,0.000,0.740
4,2:40,2,6,GNB 31,21,31,DeShawn Wynn right end for -1 yards (tackle by Paris Lenon),0.740,-0.100
4,2:33,,,,21,31,Timeout #2 by Detroit Lions,0.000,-0.100
4,2:33,3,7,GNB 30,21,31,"Aaron Rodgers pass complete short right to DeShawn Wynn for 16 yards (tackle by Leigh Bodden). DeShawn Wynn fumbles (forced by Leigh Bodden), recovered by Daryn Colledge at DET-47",-0.100,2.460
4,2:00,1,10,DET 47,21,31,"DeShawn Wynn right end for 13 yards (tackle by Kalvin Pearson). Penalty on Josh Sitton: Unnecessary Roughness, 15 yards",2.460,2.320
4,1:50,1,10,DET 49,21,31,DeShawn Wynn right guard for 4 yards (tackle by Kalvin Pearson),2.320,2.320
4,1:07,2,6,DET 45,21,31,DeShawn Wynn up the middle for 2 yards (tackle by Ikaika Alama-Francis),2.320,1.880
4,0:24,3,4,DET 43,21,31,Aaron Rodgers kneels for -1 yards,1.880,0.330
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
