0,1
Game Info,Game Info
Won Toss,Steelers (deferred)
Roof,outdoors
Surface,grass
Duration,2:48
Attendance,60081
Weather,"36 degrees, relative humidity 67%, wind 4 mph"
Vegas Line,Pittsburgh Steelers -10.0
Over/Under,34.0 (under)
