Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Davante Adams,GNB,10,6,64,2,5,45,7.5,19,3.2,7.4,1,6.0,1,10.0,0,118.3
Jamaal Williams,GNB,4,4,26,0,1,-5,-1.3,31,7.8,-1.3,2,2.0,0,0.0,0,93.7
Aaron Jones,GNB,6,4,13,0,,-12,-3.0,25,6.3,-1.7,0,,1,16.7,0,70.1
Allen Lazard,GNB,3,3,103,1,3,95,31.7,8,2.7,31.7,0,,0,0.0,0,158.3
Geronimo Allison,GNB,3,2,20,0,2,20,10.0,0,0.0,13.7,0,,0,0.0,0,85.4
Jimmy Graham,GNB,1,1,16,0,1,14,14.0,2,2.0,14.0,0,,0,0.0,0,118.7
Marcedes Lewis,GNB,2,1,1,1,1,1,1.0,0,0.0,3.0,0,,0,0.0,0,95.8
Robert Tonyan,GNB,1,0,0,0,,0,,0,,0.0,0,,0,0.0,0,39.6
Marquez Valdes-Scantling,GNB,2,0,0,0,,0,,0,,18.0,0,,0,0.0,0,39.6
Danny Vitale,GNB,1,0,0,0,,0,,0,,21.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Darius Slayton,NYG,9,6,44,0,3,30,5.0,14,2.3,8.6,1,6.0,0,0.0,2,38.4
Kaden Smith,NYG,8,6,70,0,3,43,7.2,27,4.5,6.6,1,6.0,0,0.0,0,101.0
Sterling Shepard,NYG,6,3,40,1,3,30,10.0,10,3.3,10.8,0,,0,0.0,1,71.5
Saquon Barkley,NYG,7,3,32,0,1,-12,-4.0,44,14.7,0.0,0,,0,0.0,0,56.8
Cody Latimer,NYG,3,1,43,0,1,34,34.0,9,9.0,17.3,0,,0,0.0,0,81.9
Da'Mari Scott,NYG,2,1,11,0,1,11,11.0,0,0.0,11.0,0,,1,50.0,0,66.7
Elijhaa Penny,NYG,1,0,0,0,0,0,,0,,6.0,0,,0,0.0,0,39.6
