Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Dallas Goedert,PHI,6,5,77,1,4,36,7.2,41,8.2,5.5,1,5.0,0,0.0,0,158.3
Jalen Reagor,PHI,5,4,52,0,3,29,7.3,23,5.8,8.2,0,,0,0.0,0,110.0
Miles Sanders,PHI,5,3,15,0,1,5,1.7,10,3.3,0.0,1,3.0,0,0.0,1,25.0
Boston Scott,PHI,3,3,26,0,1,11,3.7,15,5.0,3.7,0,,0,0.0,0,102.8
Greg Ward,PHI,4,3,9,0,,-3,-1.0,12,4.0,4.3,0,,0,0.0,0,77.1
Richard Rodgers,PHI,2,2,48,1,2,44,22.0,4,2.0,22.0,0,,0,0.0,0,158.3
Travis Fulgham,PHI,7,1,8,0,,8,8.0,0,0.0,13.4,0,,0,0.0,0,39.6
Alshon Jeffery,PHI,2,0,0,0,,0,,0,,3.5,0,,0,0.0,1,0.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Rashard Higgins,CLE,4,3,65,0,2,63,21.0,2,0.7,20.8,0,,0,0.0,0,116.7
KhaDarel Hodge,CLE,5,3,73,0,3,59,19.7,14,4.7,24.0,0,,0,0.0,0,104.2
Austin Hooper,CLE,5,3,33,0,1,22,7.3,11,3.7,4.8,0,,1,20.0,0,79.6
Jarvis Landry,CLE,2,2,23,0,2,16,8.0,7,3.5,8.0,0,,0,0.0,0,114.6
Kareem Hunt,CLE,1,1,10,0,1,2,2.0,8,8.0,2.0,0,,0,0.0,0,108.3
David Njoku,CLE,1,0,0,0,,0,,0,,15.0,0,,0,0.0,0,39.6
