Player,Pos
Baker Mayfield,QB
Nick Chubb,RB
Jarvis Landry,WR
Harrison Bryant,TE
David Njoku,TE
Austin Hooper,TE
Jack Conklin,T
Jedrick Wills Jr.,T
Joel Bitonio,G
Wyatt Teller,G
J.C. Tretter,C
Porter Gustin,DE
Olivier Vernon,DE
Larry Ogunjobi,DT
Sheldon Richardson,DT
B.J. Goodson,LB
Sione Takitaki,LB
Mack Wilson,LB
Terrance Mitchell,CB
Denzel Ward,CB
Ronnie Harrison,S
Andrew Sendejo,S
