Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
David Bakhtiari,T,66,100%,0,0%,6,21%
Lane Taylor,G,66,100%,0,0%,6,21%
Jahri Evans,G,66,100%,0,0%,6,21%
Brett Hundley,QB,66,100%,0,0%,0,0%
Justin McCray,G,66,100%,0,0%,0,0%
Corey Linsley,C,66,100%,0,0%,0,0%
Jordy Nelson,WR,64,97%,0,0%,0,0%
Davante Adams,WR,54,82%,0,0%,0,0%
Lance Kendricks,TE,46,70%,0,0%,4,14%
Randall Cobb,WR,38,58%,0,0%,0,0%
Jamaal Williams,RB,35,53%,0,0%,7,24%
Richard Rodgers,TE,32,48%,0,0%,10,34%
Aaron Ripkowski,FB,21,32%,0,0%,16,55%
Ty Montgomery,RB,14,21%,0,0%,2,7%
Geronimo Allison,WR,12,18%,0,0%,15,52%
Trevor Davis,WR,7,11%,0,0%,10,34%
Aaron Jones,RB,6,9%,0,0%,0,0%
Jeff Janis,WR,1,2%,0,0%,15,52%
Davon House,CB,0,0%,60,100%,6,21%
Blake Martinez,LB,0,0%,60,100%,4,14%
Ha Ha Clinton-Dix,FS,0,0%,60,100%,4,14%
Josh Jones,SS,0,0%,60,100%,2,7%
Damarious Randall,CB,0,0%,58,97%,2,7%
Clay Matthews,LB,0,0%,52,87%,3,10%
Nick Perry,LB,0,0%,48,80%,2,7%
Mike Daniels,DT,0,0%,42,70%,4,14%
Kevin King,CB,0,0%,41,68%,9,31%
Kenny Clark,NT,0,0%,37,62%,4,14%
Jake Ryan,LB,0,0%,29,48%,13,45%
Ahmad Brooks,LB,0,0%,27,45%,1,3%
Marwin Evans,SS,0,0%,21,35%,23,79%
Kyler Fackrell,LB,0,0%,18,30%,20,69%
Dean Lowry,DE,0,0%,18,30%,10,34%
Jermaine Whitehead,FS,0,0%,12,20%,14,48%
Montravius Adams,DT,0,0%,7,12%,10,34%
Vince Biegel,LB,0,0%,6,10%,13,45%
Josh Hawkins,CB,0,0%,4,7%,8,28%
Mason Crosby,K,0,0%,0,0%,12,41%
Joe Thomas,LB,0,0%,0,0%,12,41%
Lenzy Pipkins,CB,0,0%,0,0%,11,38%
Derek Hart,LS,0,0%,0,0%,10,34%
Justin Vogel,P,0,0%,0,0%,10,34%
Lucas Patrick,G,0,0%,0,0%,9,31%
Ulrick John,T,0,0%,0,0%,6,21%
