Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Joel Bitonio,G,59,100%,0,0%,3,13%
Jack Conklin,T,59,100%,0,0%,3,13%
Wyatt Teller,G,59,100%,0,0%,3,13%
J.C. Tretter,C,59,100%,0,0%,3,13%
Baker Mayfield,QB,59,100%,0,0%,0,0%
Jarvis Landry,WR,51,86%,0,0%,0,0%
Donovan Peoples-Jones,WR,47,80%,0,0%,1,4%
Chris Hubbard,T,39,66%,0,0%,3,13%
Austin Hooper,TE,38,64%,0,0%,0,0%
David Njoku,TE,35,59%,0,0%,0,0%
Nick Chubb,RB,31,53%,0,0%,0,0%
Anthony Schwartz,WR,31,53%,0,0%,0,0%
Kareem Hunt,RB,28,47%,0,0%,0,0%
Jedrick Wills Jr.,T,20,34%,0,0%,0,0%
Harrison Bryant,TE,19,32%,0,0%,10,42%
Andy Janovich,FB,11,19%,0,0%,15,63%
Rashard Higgins,WR,4,7%,0,0%,0,0%
Greg Newsome II,CB,0,0%,63,97%,6,25%
Denzel Ward,CB,0,0%,63,97%,5,21%
Anthony Walker,LB,0,0%,62,95%,6,25%
M.J. Stewart,SS,0,0%,60,92%,17,71%
John Johnson,FS,0,0%,60,92%,7,29%
Jadeveon Clowney,DE,0,0%,50,77%,4,17%
Myles Garrett,DE,0,0%,50,77%,3,13%
Malik McDowell,DT,0,0%,45,69%,5,21%
Troy Hill,CB,0,0%,43,66%,6,25%
Malik Jackson,DT,0,0%,43,66%,0,0%
Jordan Elliott,DT,0,0%,27,42%,5,21%
Jeremiah Owusu-Koramoah,LB,0,0%,25,38%,16,67%
Takkarist McKinley,DE,0,0%,24,37%,2,8%
Sione Takitaki,LB,0,0%,22,34%,14,58%
Mack Wilson,LB,0,0%,22,34%,1,4%
Malcolm Smith,LB,0,0%,17,26%,13,54%
Andrew Billings,DT,0,0%,11,17%,0,0%
Joe Jackson,DE,0,0%,10,15%,1,4%
Greedy Williams,CB,0,0%,8,12%,8,33%
Richard LeCounte,FS,0,0%,5,8%,12,50%
Ronnie Harrison,SS,0,0%,5,8%,0,0%
Elijah Lee,LB,0,0%,0,0%,21,88%
D'Ernest Johnson,RB,0,0%,0,0%,16,67%
A.J. Green,CB,0,0%,0,0%,16,67%
Demetric Felton,RB,0,0%,0,0%,15,63%
Chase McLaughlin,K,0,0%,0,0%,8,33%
Charley Hughlett,LS,0,0%,0,0%,5,21%
Jamie Gillan,P,0,0%,0,0%,5,21%
Nick Harris,C,0,0%,0,0%,3,13%
Blake Hance,G,0,0%,0,0%,3,13%
