0,1
Game Info,Game Info
Won Toss,Steelers (deferred)
Roof,outdoors
Surface,grass
Duration,3:04
Attendance,53960
Weather,"55 degrees, wind 8 mph"
Vegas Line,Pittsburgh Steelers -10.5
Over/Under,51.0 (under)
